id,tipo,peso
304,20ft,21
305,20ft,13
306,20ft,19
307,40ft,25
308,40ft,27
309,40ft,24
310,20ft,25
311,20ft,26
312,20ft,21
313,20ft,28
314,20ft,19
315,20ft,26
316,20ft,22
317,20ft,27
318,40ft,19
319,40ft,20
320,40ft,14
321,40ft,12
322,40ft,13
323,40ft,13
324,20ft,22
325,20ft,21
326,20ft,21
327,20ft,22
328,20ft,19
329,20ft,22
330,20ft,20
331,20ft,22
332,20ft,14
333,20ft,20
334,20ft,22
335,20ft,20
336,20ft,9
337,20ft,22
338,20ft,22
339,20ft,9
340,20ft,2
341,20ft,19
342,20ft,22
343,20ft,24
344,20ft,19
345,20ft,27
346,20ft,22
347,20ft,3
348,20ft,21
349,20ft,3
350,40ft,22
351,40ft,22
352,40ft,23
353,40ft,8
354,20ft,19
355,20ft,26
356,20ft,20
357,20ft,26
358,20ft,20
359,20ft,26
360,20ft,20
361,20ft,28
362,20ft,22
363,20ft,2
364,20ft,8
365,20ft,2
366,40ft,8
367,40ft,6
368,20ft,19
369,20ft,27
370,20ft,20
371,20ft,22
372,20ft,20
373,20ft,21
374,20ft,19
375,20ft,3
376,40ft,19
377,40ft,22
378,40ft,14
379,40ft,13
380,20ft,15
381,20ft,18
382,20ft,13
383,20ft,21
384,40ft,26
385,40ft,27
386,40ft,27
387,40ft,22
388,40ft,20
389,40ft,6
390,20ft,19
391,20ft,26
392,20ft,22
393,20ft,19
394,20ft,14
395,20ft,22
396,40ft,25
397,40ft,26
398,40ft,20
399,20ft,19
400,20ft,26
401,20ft,20
402,20ft,22
403,20ft,22
404,20ft,20
405,20ft,14
406,20ft,20
407,20ft,12
408,20ft,19
409,40ft,28
410,40ft,24
411,40ft,21
412,40ft,14
413,40ft,28
414,40ft,25
415,40ft,29
416,40ft,24
417,40ft,24
418,40ft,24
419,40ft,29
420,40ft,27
421,40ft,26
422,40ft,28
423,20ft,21
424,20ft,24
425,20ft,9
426,20ft,22
427,20ft,2
428,20ft,21
429,40ft,13
430,40ft,8
431,40ft,8
432,40ft,5
433,40ft,5
434,40ft,5
435,40ft,28
436,40ft,19
437,40ft,19
438,40ft,20
439,40ft,22
440,40ft,13
441,40ft,9
442,40ft,9
443,40ft,6
444,20ft,28
445,20ft,25
446,20ft,25
447,20ft,28
448,20ft,22
449,20ft,27
450,40ft,27
451,40ft,24
452,40ft,28
453,40ft,26
454,20ft,14
455,20ft,24
456,20ft,13
457,20ft,19
458,40ft,29
459,40ft,26
460,40ft,29
461,40ft,5
462,20ft,19
463,20ft,25
464,20ft,19
465,20ft,25
466,40ft,24
467,40ft,25
468,20ft,27
469,20ft,27
470,20ft,22
471,20ft,27
472,40ft,29
473,20ft,28
474,20ft,28
475,40ft,24
476,40ft,28
477,40ft,19
478,40ft,13
479,40ft,6
480,40ft,5
481,40ft,5
482,20ft,20
483,20ft,26
484,40ft,24
485,40ft,25
486,40ft,22
487,40ft,14
488,40ft,8
489,40ft,5
490,40ft,6
491,20ft,21
492,20ft,21
493,40ft,25
494,40ft,22
495,40ft,14
496,40ft,28
497,40ft,25
498,40ft,24
499,40ft,29
500,20ft,29
501,20ft,25
502,20ft,25
503,20ft,28
504,20ft,28
505,20ft,26
506,20ft,19
507,20ft,29
508,40ft,21
509,40ft,18
510,20ft,9
511,20ft,19
512,40ft,14
513,40ft,8
514,40ft,5
515,40ft,5
516,40ft,5
517,40ft,5
518,40ft,3
519,20ft,20
520,20ft,25
521,20ft,21
522,20ft,27
523,20ft,15
524,20ft,28
525,20ft,3
526,20ft,22
527,40ft,21
528,40ft,12
529,40ft,9
530,40ft,9
531,40ft,9
532,20ft,20
533,20ft,26
534,20ft,21
535,20ft,26
536,20ft,20
537,20ft,27
538,20ft,20
539,20ft,25
540,20ft,22
541,20ft,29
542,20ft,22
543,20ft,28
544,20ft,21
545,20ft,19
546,20ft,19
547,20ft,20
548,40ft,27
549,40ft,22
550,20ft,20
551,20ft,19
552,40ft,24
553,40ft,20
554,40ft,22
555,40ft,23
556,40ft,21
557,40ft,8
558,40ft,8
559,40ft,5
560,40ft,2
561,20ft,9
562,20ft,12
563,40ft,20
564,40ft,22
565,40ft,21
566,40ft,12
567,40ft,14
568,40ft,13
569,40ft,9
570,40ft,9
571,40ft,5
572,40ft,25
573,40ft,25
574,40ft,27
575,40ft,22
576,40ft,18
577,40ft,22
578,40ft,14
579,40ft,14
580,40ft,13
581,20ft,21
582,20ft,29
583,20ft,21
584,20ft,28
585,20ft,20
586,20ft,21
587,20ft,13
588,20ft,20
589,40ft,25
590,40ft,13
591,40ft,9
592,40ft,5
593,40ft,6
594,40ft,3
595,20ft,2
596,20ft,8
597,40ft,6
598,40ft,6
599,40ft,2
600,40ft,2
601,40ft,3
602,40ft,3
603,40ft,2
604,20ft,21
605,20ft,27
606,20ft,22
607,20ft,28
608,20ft,3
609,20ft,28
610,20ft,3
611,20ft,21
612,20ft,3
613,20ft,21
614,20ft,2
615,20ft,22
616,20ft,2
617,20ft,19
618,20ft,21
619,20ft,26
620,20ft,18
621,20ft,21
622,20ft,14
623,20ft,20
624,20ft,13
625,20ft,20
626,20ft,24
627,20ft,26
628,20ft,19
629,20ft,26
630,40ft,9
631,40ft,8
632,40ft,8
633,40ft,6
634,40ft,6
635,40ft,2
636,20ft,26
637,20ft,27
638,20ft,25
639,20ft,27
640,40ft,24
641,40ft,25
642,40ft,18
643,40ft,21
644,40ft,21
645,40ft,13
646,40ft,6
647,40ft,2
648,20ft,20
649,20ft,22
650,20ft,19
651,20ft,19
652,20ft,2
653,20ft,21
654,40ft,20
655,40ft,22
656,40ft,20
657,40ft,20
658,40ft,20
659,40ft,20
660,40ft,19
661,20ft,19
662,20ft,24
663,20ft,19
664,20ft,24
665,20ft,13
666,20ft,20
667,40ft,24
668,40ft,18
669,40ft,21
670,40ft,20
671,40ft,21
672,40ft,13
673,40ft,13
674,20ft,20
675,20ft,25
676,20ft,19
677,20ft,24
678,20ft,19
679,20ft,19
680,20ft,22
681,20ft,21
682,40ft,28
683,40ft,21
684,40ft,22
685,40ft,21
686,40ft,22
687,40ft,21
688,20ft,20
689,20ft,21
690,40ft,25
691,40ft,26
692,40ft,26
693,40ft,28
694,40ft,19
695,40ft,20
696,40ft,19
697,40ft,20
698,40ft,14
699,40ft,22
700,40ft,19
701,40ft,20
702,20ft,20
703,20ft,27
704,20ft,21
705,20ft,20
706,20ft,19
707,20ft,22
708,20ft,3
709,20ft,21
710,40ft,20
711,40ft,8
712,40ft,6
713,40ft,3
714,20ft,21
715,20ft,28
716,20ft,21
717,20ft,24
718,20ft,18
719,20ft,29
720,40ft,25
721,40ft,21
722,40ft,5
723,20ft,28
724,20ft,29
725,20ft,20
726,20ft,25
727,20ft,21
728,20ft,28
729,20ft,22
730,20ft,24
731,40ft,20
732,40ft,21
733,40ft,22
734,40ft,5
735,40ft,5
736,40ft,6
737,40ft,5
738,40ft,6
739,40ft,3
740,20ft,20
741,20ft,19
742,20ft,21
743,20ft,21
744,20ft,19
745,20ft,20
746,40ft,22
747,40ft,19
748,40ft,20
749,40ft,9
750,40ft,9
751,20ft,22
752,20ft,27
753,40ft,28
754,40ft,29
755,40ft,25
756,40ft,25
757,40ft,20
758,40ft,15
759,40ft,28
760,40ft,27
761,40ft,19
762,40ft,19
763,40ft,8
764,40ft,6
765,40ft,5
766,40ft,6
767,20ft,19
768,20ft,21
769,40ft,25
770,40ft,25
771,40ft,27
772,40ft,25
773,20ft,25
774,20ft,29
775,20ft,22
776,20ft,26
777,20ft,19
778,20ft,26
779,20ft,20
780,20ft,25
781,40ft,28
782,40ft,19
783,40ft,9
784,40ft,5
785,40ft,3
786,20ft,20
787,20ft,29
788,20ft,20
789,20ft,20
790,40ft,26
791,40ft,20
792,40ft,19
793,40ft,19
794,40ft,9
795,40ft,8
796,40ft,5
797,20ft,19
798,20ft,19
799,40ft,27
800,40ft,29
801,40ft,20
802,40ft,9
803,40ft,5
804,40ft,6
805,40ft,5
806,40ft,6
807,40ft,6
808,20ft,19
809,20ft,25
810,20ft,23
811,20ft,24
812,20ft,20
813,20ft,28
814,20ft,14
815,20ft,26
816,20ft,15
817,20ft,28
818,20ft,15
819,20ft,20
820,40ft,19
821,40ft,15
822,40ft,9
823,40ft,9
824,40ft,9
825,20ft,28
826,20ft,28
827,20ft,20
828,20ft,27
829,20ft,19
830,20ft,28
831,20ft,19
832,20ft,27
833,40ft,25
834,40ft,29
835,40ft,25
836,40ft,20
837,40ft,13
838,40ft,13
839,20ft,2
840,20ft,22
841,40ft,21
842,40ft,19
843,40ft,14
844,40ft,12
845,40ft,9
846,40ft,9
847,40ft,5
848,40ft,5
849,40ft,3
850,20ft,22
851,20ft,26
852,20ft,14
853,20ft,28
854,40ft,27
855,40ft,22
856,40ft,20
857,40ft,19
858,40ft,13
859,40ft,15
860,40ft,9
861,40ft,6
862,40ft,5
863,40ft,6
864,40ft,6
865,40ft,2
866,40ft,3
867,40ft,2
868,40ft,3
869,20ft,29
870,20ft,25
871,20ft,21
872,20ft,29
873,20ft,21
874,20ft,27
875,20ft,21
876,20ft,27
877,20ft,20
878,20ft,29
879,20ft,23
880,20ft,25
881,20ft,13
882,20ft,15
883,40ft,19
884,20ft,24
885,20ft,25
886,20ft,25
887,20ft,26
888,20ft,25
889,20ft,25
890,20ft,28
891,20ft,28
892,20ft,22
893,20ft,22
894,40ft,19
895,20ft,22
896,20ft,29
897,20ft,22
898,20ft,25
899,20ft,12
900,20ft,27
901,20ft,9
902,20ft,29
903,40ft,28
904,40ft,14
905,40ft,12
906,40ft,14
907,20ft,21
908,20ft,26
909,20ft,19
910,20ft,27
911,20ft,20
912,20ft,20
913,40ft,26
914,40ft,26
915,40ft,25
916,40ft,28
917,40ft,25
918,20ft,14
919,20ft,28
920,20ft,2
921,20ft,25
922,20ft,3
923,20ft,19
924,40ft,14
925,40ft,8
926,40ft,9
927,40ft,9
928,40ft,8
929,40ft,6
930,20ft,14
931,20ft,28
932,40ft,27
933,40ft,29
934,40ft,22
935,40ft,22
936,40ft,8
937,40ft,8
938,40ft,8
939,40ft,8
940,20ft,21
941,20ft,19
942,20ft,22
943,20ft,21
944,20ft,14
945,20ft,19
946,20ft,13
947,20ft,23
948,40ft,28
949,40ft,24
950,40ft,28
951,40ft,28
952,40ft,28
953,40ft,27
954,20ft,2
955,20ft,24
956,20ft,3
957,20ft,18
958,20ft,3
959,20ft,20
960,20ft,2
961,20ft,12
962,20ft,2
963,20ft,13
964,40ft,6
965,40ft,5
966,40ft,6
967,40ft,6
968,40ft,3
969,20ft,14
970,20ft,24
971,20ft,13
972,20ft,19
973,20ft,3
974,20ft,19
975,40ft,21
976,40ft,19
977,40ft,20
978,40ft,18
979,40ft,20
980,40ft,20
981,40ft,22
982,20ft,20
983,20ft,21
984,20ft,14
985,20ft,22
986,20ft,14
987,20ft,19
988,20ft,15
989,20ft,9
990,40ft,19
991,40ft,20
992,40ft,23
993,40ft,19
994,40ft,6
995,40ft,2
996,20ft,29
997,20ft,25
998,20ft,26
999,20ft,29
1000,20ft,8
1001,20ft,29
1002,40ft,14
1003,40ft,8
1004,40ft,8
1005,40ft,2
1006,40ft,3
1007,40ft,3
1008,40ft,3
1009,20ft,20
1010,20ft,25
1011,40ft,29
1012,40ft,27
1013,40ft,25
1014,40ft,26
1015,40ft,27
1016,40ft,28
1017,40ft,24
1018,40ft,28
1019,40ft,27
1020,20ft,3
1021,20ft,26
1022,20ft,2
1023,20ft,19
1024,40ft,21
1025,40ft,22
1026,40ft,21
1027,40ft,19
1028,40ft,13
1029,40ft,6
1030,20ft,20
1031,20ft,20
1032,20ft,19
1033,20ft,21
1034,20ft,20
1035,20ft,19
1036,20ft,21
1037,20ft,21
1038,20ft,22
1039,20ft,19
1040,20ft,22
1041,20ft,22
1042,20ft,21
1043,20ft,19
1044,20ft,18
1045,20ft,20
1046,20ft,28
1047,20ft,26
1048,40ft,12
1049,40ft,5
1050,40ft,5
1051,40ft,6
1052,40ft,6
1053,40ft,6
1054,40ft,5
1055,20ft,21
1056,20ft,29
1057,20ft,19
1058,20ft,25
1059,20ft,14
1060,20ft,21
1061,40ft,21
1062,40ft,19
1063,40ft,22
1064,40ft,8
1065,40ft,6
1066,20ft,20
1067,20ft,27
1068,40ft,27
1069,40ft,25
1070,40ft,28
1071,40ft,25
1072,40ft,29
1073,40ft,21
1074,20ft,20
1075,20ft,24
1076,40ft,25
1077,40ft,28
1078,40ft,27
1079,40ft,19
1080,40ft,20
1081,40ft,14
1082,40ft,27
1083,40ft,24
1084,40ft,24
1085,40ft,29
1086,40ft,27
1087,40ft,27
1088,40ft,19
1089,40ft,20
1090,20ft,28
1091,20ft,26
1092,20ft,25
1093,20ft,24
1094,20ft,25
1095,20ft,29
1096,40ft,26
1097,40ft,28
1098,40ft,20
1099,40ft,22
1100,40ft,22
1101,40ft,20
1102,20ft,22
1103,20ft,25
1104,20ft,21
1105,20ft,28
1106,20ft,20
1107,20ft,19
1108,20ft,20
1109,20ft,19
1110,20ft,19
1111,20ft,19
1112,20ft,23
1113,20ft,20
1114,20ft,19
1115,20ft,19
1116,40ft,9
1117,40ft,6
1118,20ft,14
1119,20ft,21
1120,20ft,14
1121,20ft,19
1122,40ft,26
1123,40ft,25
1124,20ft,20
1125,20ft,27
1126,20ft,14
1127,20ft,20
1128,40ft,28
1129,40ft,27
1130,40ft,25
1131,40ft,20
1132,40ft,14
1133,40ft,8
1134,40ft,9
1135,40ft,6
1136,40ft,6
1137,20ft,22
1138,20ft,28
1139,20ft,21
1140,20ft,27
1141,20ft,21
1142,20ft,24
1143,20ft,20
1144,20ft,25
1145,20ft,22
1146,20ft,27
1147,20ft,22
1148,20ft,28
1149,40ft,28
1150,40ft,24
1151,40ft,25
1152,40ft,21
1153,20ft,24
1154,20ft,26
1155,20ft,25
1156,20ft,29
1157,20ft,19
1158,20ft,26
1159,20ft,22
1160,20ft,27
1161,20ft,19
1162,20ft,26
1163,20ft,20
1164,20ft,26
1165,20ft,21
1166,20ft,29
1167,40ft,26
1168,40ft,29
1169,40ft,20
1170,20ft,8
1171,20ft,20
1172,40ft,9
1173,40ft,9
1174,40ft,8
1175,40ft,8
1176,40ft,5
1177,40ft,6
1178,40ft,6
1179,20ft,2
1180,20ft,29
1181,40ft,8
1182,40ft,9
1183,40ft,6
1184,40ft,5
1185,40ft,6
1186,40ft,3
1187,40ft,3
1188,20ft,15
1189,20ft,20
1190,20ft,2
1191,20ft,19
1192,20ft,2
1193,20ft,19
1194,40ft,15
1195,40ft,12
1196,40ft,9
1197,40ft,5
1198,40ft,2
1199,20ft,19
1200,20ft,27
1201,40ft,29
1202,40ft,13
1203,40ft,8
1204,40ft,8
1205,40ft,9
1206,40ft,6
1207,40ft,5
1208,40ft,5
1209,40ft,5
1210,40ft,2
1211,20ft,21
1212,20ft,24
1213,20ft,15
1214,20ft,19
1215,20ft,14
1216,20ft,20
1217,20ft,14
1218,20ft,19
1219,40ft,8
1220,40ft,8
1221,40ft,5
1222,40ft,2
1223,40ft,3
1224,40ft,3
1225,40ft,27
1226,40ft,21
1227,40ft,18
1228,40ft,21
1229,40ft,22
1230,40ft,20
1231,40ft,22
1232,40ft,20
1233,40ft,8
1234,40ft,9
1235,20ft,19
1236,20ft,24
1237,20ft,19
1238,20ft,25
1239,20ft,19
1240,20ft,27
1241,20ft,20
1242,20ft,28
1243,20ft,8
1244,20ft,28
1245,20ft,2
1246,20ft,19
1247,40ft,14
1248,40ft,15
1249,40ft,9
1250,40ft,9
1251,40ft,27
1252,40ft,21
1253,40ft,14
1254,40ft,14
1255,40ft,13
1256,40ft,13
1257,40ft,8
1258,40ft,9
1259,20ft,19
1260,20ft,25
1261,20ft,20
1262,20ft,26
1263,20ft,22
1264,20ft,25
1265,20ft,15
1266,20ft,25
1267,40ft,25
1268,40ft,28
1269,40ft,28
1270,40ft,26
1271,40ft,15
1272,40ft,13
1273,20ft,21
1274,20ft,24
1275,20ft,20
1276,20ft,25
1277,20ft,21
1278,20ft,22
1279,40ft,20
1280,40ft,21
1281,40ft,19
1282,40ft,21
1283,40ft,8
1284,40ft,5
1285,20ft,21
1286,20ft,24
1287,20ft,19
1288,20ft,28
1289,20ft,8
1290,20ft,21
1291,40ft,8
1292,40ft,9
1293,40ft,9
1294,40ft,9
1295,40ft,3
1296,20ft,19
1297,20ft,25
1298,20ft,19
1299,20ft,24
1300,20ft,19
1301,20ft,18
1302,40ft,21
1303,40ft,19
1304,40ft,20
1305,40ft,21
1306,40ft,22
1307,40ft,13
1308,40ft,9
1309,20ft,21
1310,20ft,29
1311,20ft,15
1312,20ft,24
1313,40ft,21
1314,40ft,14
1315,40ft,9
1316,40ft,9
1317,40ft,6
1318,40ft,5
1319,40ft,3
1320,20ft,28
1321,20ft,29
1322,40ft,19
1323,40ft,22
1324,40ft,12
1325,40ft,12
1326,40ft,14
1327,40ft,8
1328,40ft,5
1329,40ft,6
1330,40ft,6
1331,20ft,18
1332,20ft,29
1333,20ft,9
1334,20ft,26
1335,20ft,2
1336,20ft,21
1337,40ft,9
1338,40ft,8
1339,40ft,5
1340,40ft,5
1341,40ft,5
1342,40ft,3
1343,40ft,3
1344,20ft,15
1345,20ft,24
1346,20ft,12
1347,20ft,22
1348,20ft,13
1349,20ft,19
1350,20ft,14
1351,20ft,19
1352,40ft,26
1353,40ft,24
1354,40ft,29
1355,40ft,28
1356,40ft,19
1357,40ft,21
1358,20ft,29
1359,20ft,27
1360,20ft,27
1361,20ft,28
1362,40ft,20
1363,40ft,19
1364,40ft,22
1365,40ft,22
1366,40ft,22
1367,40ft,22
1368,40ft,21
1369,40ft,21
1370,20ft,19
1371,20ft,28
1372,20ft,19
1373,20ft,26
1374,20ft,19
1375,20ft,23
1376,40ft,9
1377,40ft,8
1378,40ft,9
1379,40ft,8
1380,40ft,6
1381,40ft,5
1382,40ft,5
1383,20ft,28
1384,20ft,26
1385,20ft,14
1386,20ft,24
1387,40ft,19
1388,40ft,22
1389,40ft,22
1390,40ft,20
1391,40ft,13
1392,40ft,14
1393,40ft,15
1394,40ft,13
1395,20ft,20
1396,20ft,21
1397,40ft,29
1398,40ft,28
1399,40ft,20
1400,40ft,19
1401,40ft,22
1402,40ft,21
1403,40ft,21
1404,40ft,19
1405,40ft,9
1406,40ft,24
1407,40ft,25
1408,40ft,28
1409,40ft,25
1410,40ft,27
1411,40ft,20
1412,40ft,22
1413,40ft,22
1414,20ft,21
1415,20ft,21
1416,20ft,19
1417,20ft,19
1418,20ft,22
1419,20ft,22
1420,20ft,21
1421,20ft,20
1422,20ft,20
1423,20ft,19
1424,20ft,21
1425,20ft,20
1426,20ft,21
1427,20ft,19
1428,20ft,3
1429,20ft,20
1430,40ft,21
1431,40ft,8
1432,40ft,21
1433,40ft,20
1434,40ft,22
1435,40ft,19
1436,40ft,9
1437,40ft,8
1438,40ft,8
1439,40ft,9
1440,40ft,9
1441,20ft,22
1442,20ft,21
1443,40ft,22
1444,40ft,19
1445,40ft,22
1446,40ft,12
1447,40ft,13
1448,40ft,13
1449,40ft,14
1450,40ft,8
1451,40ft,5
1452,20ft,22
1453,20ft,20
1454,20ft,22
1455,20ft,22
1456,20ft,19
1457,20ft,19
1458,20ft,13
1459,20ft,20
1460,40ft,14
1461,40ft,13
1462,40ft,9
1463,40ft,5
1464,40ft,6
1465,40ft,6
1466,40ft,3
1467,20ft,21
1468,20ft,20
1469,20ft,22
1470,20ft,19
1471,20ft,13
1472,20ft,20
1473,20ft,8
1474,20ft,21
1475,20ft,3
1476,20ft,19
1477,20ft,3
1478,20ft,18
1479,40ft,22
1480,40ft,8
1481,40ft,5
1482,40ft,2
1483,40ft,2
1484,20ft,27
1485,20ft,29
1486,20ft,19
1487,20ft,29
1488,20ft,22
1489,20ft,29
1490,40ft,28
1491,40ft,29
1492,40ft,14
1493,40ft,8
1494,40ft,5
1495,40ft,6
1496,40ft,5
1497,40ft,3
1498,20ft,19
1499,20ft,28
1500,20ft,21
1501,20ft,29
1502,20ft,15
1503,20ft,22
1504,20ft,13
1505,20ft,22
1506,40ft,9
1507,40ft,5
1508,40ft,5
1509,40ft,5
1510,40ft,6
1511,40ft,3
1512,20ft,20
1513,20ft,27
1514,20ft,21
1515,20ft,21
1516,40ft,8
1517,40ft,9
1518,40ft,8
1519,40ft,6
1520,40ft,5
1521,40ft,6
1522,40ft,5
1523,20ft,12
1524,20ft,29
1525,20ft,9
1526,20ft,22
1527,20ft,3
1528,20ft,22
1529,40ft,22
1530,40ft,19
1531,40ft,20
1532,40ft,12
1533,20ft,22
1534,20ft,21
1535,20ft,9
1536,20ft,22
1537,20ft,8
1538,20ft,20
1539,20ft,8
1540,20ft,22
1541,40ft,5
1542,40ft,5
1543,40ft,5
1544,40ft,3
1545,20ft,19
1546,20ft,25
1547,20ft,20
1548,20ft,25
1549,20ft,20
1550,20ft,22
1551,40ft,9
1552,40ft,6
1553,40ft,5
1554,40ft,6
1555,40ft,6
1556,20ft,23
1557,20ft,28
1558,20ft,2
1559,20ft,25
1560,40ft,26
1561,40ft,24
1562,40ft,25
1563,40ft,22
1564,40ft,12
1565,40ft,6
1566,20ft,28
1567,20ft,25
1568,40ft,8
1569,40ft,8
1570,40ft,9
1571,40ft,9
1572,40ft,5
1573,40ft,6
1574,40ft,3
1575,20ft,8
1576,20ft,20
1577,40ft,29
1578,40ft,22
1579,40ft,21
1580,40ft,9
1581,40ft,5
1582,40ft,5
1583,40ft,5
1584,20ft,21
1585,20ft,21
1586,40ft,25
1587,40ft,28
1588,40ft,24
1589,40ft,24
1590,40ft,29
1591,40ft,27
1592,40ft,28
1593,20ft,24
1594,20ft,27
1595,20ft,3
1596,20ft,26
1597,40ft,8
1598,40ft,5
1599,40ft,5
1600,40ft,5
1601,40ft,5
1602,40ft,6
1603,40ft,5
1604,40ft,3
1605,20ft,22
1606,20ft,25
1607,20ft,14
1608,20ft,19
1609,20ft,13
1610,20ft,21
1611,40ft,21
1612,40ft,20
1613,40ft,19
1614,40ft,22
1615,40ft,21
1616,40ft,14
1617,40ft,13
1618,40ft,12
1619,40ft,8
1620,40ft,6
1621,40ft,5
1622,40ft,5
1623,40ft,6
1624,40ft,6
1625,40ft,6
1626,40ft,6
1627,40ft,2
1628,20ft,15
1629,20ft,13
1630,40ft,21
1631,40ft,22
1632,40ft,21
1633,40ft,22
1634,40ft,21
1635,40ft,21
1636,40ft,15
1637,40ft,6
1638,40ft,6
1639,20ft,24
1640,20ft,28
1641,20ft,29
1642,20ft,25
1643,20ft,21
1644,20ft,26
1645,20ft,22
1646,20ft,28
1647,20ft,19
1648,20ft,3
1649,20ft,24
1650,20ft,28
1651,20ft,25
1652,20ft,25
1653,20ft,22
1654,20ft,25
1655,20ft,18
1656,20ft,26
1657,40ft,5
1658,20ft,28
1659,20ft,27
1660,20ft,20
1661,20ft,29
1662,20ft,21
1663,20ft,26
