id,tipo,peso
246,20ft,2
247,20ft,12
248,40ft,14
249,40ft,9
250,40ft,6
251,40ft,21
252,40ft,19
253,40ft,15
254,40ft,8
255,40ft,14
256,40ft,14
257,40ft,15
258,40ft,13
259,40ft,14
260,40ft,8
261,40ft,9
262,40ft,8
263,20ft,20
264,20ft,22
265,20ft,20
266,20ft,22
267,20ft,19
268,20ft,20
269,40ft,29
270,40ft,25
271,40ft,26
272,40ft,28
273,40ft,22
274,20ft,20
275,20ft,27
276,40ft,29
277,40ft,26
278,40ft,25
279,40ft,28
280,40ft,28
281,40ft,24
282,40ft,19
283,20ft,23
284,20ft,22
285,40ft,21
286,40ft,20
287,40ft,22
288,40ft,8
289,40ft,9
290,40ft,6
291,40ft,3
292,40ft,26
293,40ft,28
294,40ft,18
295,40ft,20
296,40ft,20
297,20ft,21
298,20ft,26
299,20ft,28
300,20ft,21
301,20ft,25
302,20ft,19
303,20ft,29
304,20ft,21
305,20ft,9
306,20ft,14
307,40ft,20
308,40ft,8
309,40ft,3
310,20ft,13
311,20ft,20
312,40ft,26
313,40ft,21
314,40ft,8
315,40ft,6
316,40ft,19
317,40ft,19
318,40ft,19
319,40ft,19
320,40ft,22
321,40ft,24
322,40ft,24
323,40ft,24
324,40ft,26
325,40ft,28
326,40ft,21
327,40ft,18
328,40ft,21
329,40ft,29
330,40ft,27
331,40ft,19
332,40ft,21
333,40ft,20
334,40ft,25
335,40ft,29
336,40ft,29
337,40ft,27
338,20ft,19
339,20ft,27
340,40ft,29
341,40ft,26
342,40ft,27
343,20ft,26
344,20ft,26
345,20ft,21
346,20ft,22
347,40ft,19
348,40ft,20
349,40ft,21
350,20ft,19
351,20ft,25
352,20ft,21
353,20ft,22
354,20ft,18
355,20ft,22
356,40ft,20
357,40ft,22
358,40ft,22
359,40ft,19
360,20ft,18
361,20ft,26
362,40ft,29
363,40ft,25
364,40ft,24
365,40ft,26
366,40ft,29
367,40ft,29
368,20ft,8
369,20ft,21
370,40ft,22
371,40ft,21
372,40ft,21
373,40ft,21
374,40ft,20
375,40ft,19
376,40ft,20
377,40ft,25
378,40ft,29
379,40ft,29
380,40ft,28
381,40ft,22
382,40ft,20
383,40ft,21
384,40ft,20
385,20ft,19
386,20ft,22
387,40ft,18
388,40ft,20
389,40ft,21
390,40ft,8
391,40ft,3
392,40ft,2
393,40ft,3
394,20ft,22
395,20ft,27
396,40ft,26
397,40ft,29
398,40ft,19
399,40ft,19
400,40ft,22
401,40ft,19
402,40ft,19
403,20ft,25
404,20ft,28
405,40ft,29
406,40ft,28
407,40ft,22
408,40ft,21
409,40ft,22
410,40ft,22
411,40ft,20
412,40ft,26
413,40ft,22
414,40ft,20
415,40ft,9
416,40ft,6
417,40ft,6
418,40ft,2
419,20ft,21
420,20ft,28
421,20ft,22
422,20ft,26
423,20ft,20
424,20ft,29
425,20ft,13
426,20ft,20
427,40ft,21
428,40ft,20
429,40ft,9
430,20ft,29
431,20ft,24
432,20ft,28
433,20ft,29
434,20ft,22
435,20ft,26
436,20ft,22
437,20ft,25
438,40ft,27
439,40ft,24
440,40ft,28
441,40ft,24
442,20ft,22
443,20ft,22
444,40ft,21
445,40ft,21
446,40ft,21
447,20ft,19
448,20ft,22
449,40ft,26
450,40ft,27
451,40ft,25
452,40ft,21
453,40ft,19
454,40ft,19
455,40ft,24
456,40ft,27
457,40ft,28
458,40ft,29
459,40ft,27
460,20ft,9
461,20ft,8
462,40ft,8
463,40ft,9
464,40ft,9
465,40ft,5
466,40ft,6
467,40ft,5
468,40ft,6
469,20ft,21
470,20ft,27
471,20ft,2
472,20ft,28
473,40ft,25
474,40ft,26
475,40ft,24
476,40ft,26
477,40ft,26
478,40ft,26
479,40ft,19
480,40ft,21
481,20ft,22
482,20ft,22
483,20ft,19
484,20ft,20
485,20ft,19
486,20ft,9
487,40ft,25
488,40ft,27
489,40ft,19
490,40ft,14
491,40ft,13
492,20ft,20
493,20ft,22
494,40ft,26
495,40ft,28
496,40ft,26
497,20ft,8
498,20ft,24
499,20ft,8
500,20ft,20
501,40ft,25
502,40ft,26
503,40ft,25
504,40ft,8
505,40ft,9
506,40ft,6
507,20ft,19
508,20ft,27
509,20ft,22
510,20ft,23
511,20ft,19
512,20ft,21
513,20ft,19
514,20ft,21
515,20ft,19
516,20ft,21
517,40ft,21
518,40ft,21
519,40ft,19
520,20ft,20
521,20ft,29
522,40ft,26
523,40ft,27
524,20ft,21
525,20ft,27
526,20ft,22
527,20ft,29
528,20ft,22
529,20ft,21
530,20ft,13
531,20ft,21
532,40ft,19
533,40ft,21
534,40ft,19
535,40ft,5
536,40ft,12
537,40ft,9
538,40ft,8
539,40ft,8
540,40ft,8
541,40ft,8
542,40ft,9
543,20ft,21
544,20ft,20
545,40ft,23
546,40ft,22
547,40ft,21
548,40ft,19
549,20ft,22
550,20ft,28
551,40ft,29
552,40ft,19
553,40ft,19
554,40ft,19
555,20ft,26
556,20ft,27
557,40ft,28
558,40ft,22
559,40ft,19
560,40ft,21
561,40ft,25
562,40ft,26
563,40ft,19
564,40ft,19
565,40ft,19
566,40ft,25
567,40ft,24
568,40ft,19
569,40ft,21
570,40ft,20
571,40ft,13
572,40ft,14
573,40ft,14
574,40ft,9
575,40ft,9
576,20ft,14
577,20ft,20
578,20ft,9
579,20ft,20
580,40ft,26
581,40ft,9
582,40ft,3
583,20ft,21
584,20ft,18
585,40ft,24
586,40ft,25
587,20ft,19
588,20ft,21
589,20ft,8
590,20ft,22
591,20ft,2
592,20ft,21
593,40ft,23
594,40ft,12
595,40ft,28
596,40ft,29
597,40ft,27
598,40ft,19
599,40ft,19
600,40ft,20
601,40ft,19
602,40ft,26
603,40ft,25
604,40ft,27
605,40ft,28
606,40ft,24
607,40ft,25
608,40ft,28
609,40ft,25
610,20ft,9
611,20ft,19
612,20ft,2
613,20ft,20
614,40ft,23
615,40ft,14
616,40ft,12
617,40ft,2
618,40ft,2
619,20ft,22
620,20ft,18
621,40ft,28
622,40ft,25
623,40ft,27
624,40ft,28
625,40ft,13
626,40ft,13
627,40ft,14
628,20ft,19
629,20ft,26
630,20ft,21
631,20ft,25
632,20ft,19
633,20ft,25
634,20ft,20
635,20ft,28
636,20ft,15
637,20ft,21
638,20ft,13
639,20ft,20
640,40ft,26
641,40ft,25
642,40ft,22
643,40ft,24
644,40ft,21
645,40ft,19
646,40ft,22
647,40ft,19
648,40ft,13
649,40ft,15
650,40ft,13
651,40ft,28
652,40ft,27
653,40ft,12
654,40ft,12
655,40ft,9
656,40ft,9
657,40ft,5
658,40ft,3
659,20ft,20
660,20ft,19
661,40ft,24
662,40ft,27
663,40ft,27
664,40ft,19
665,40ft,20
666,40ft,20
667,40ft,20
668,40ft,28
669,40ft,12
670,40ft,9
671,40ft,6
672,40ft,2
673,40ft,3
674,40ft,2
675,40ft,3
676,20ft,22
677,20ft,29
678,20ft,21
679,20ft,29
680,20ft,21
681,20ft,29
682,20ft,20
683,20ft,25
684,40ft,26
685,40ft,22
686,40ft,15
687,40ft,8
688,40ft,5
689,20ft,20
690,20ft,27
691,20ft,14
692,20ft,3
693,40ft,14
694,40ft,9
695,40ft,6
696,40ft,6
697,40ft,5
698,40ft,6
699,20ft,14
700,20ft,13
701,40ft,26
702,40ft,20
703,40ft,12
704,20ft,21
705,20ft,28
706,20ft,23
707,20ft,28
708,40ft,28
709,40ft,28
710,20ft,22
711,20ft,27
712,20ft,13
713,20ft,19
714,40ft,21
715,40ft,22
716,40ft,14
717,40ft,12
718,40ft,13
719,40ft,15
720,40ft,9
721,40ft,8
722,40ft,20
723,40ft,22
724,40ft,21
725,40ft,20
726,40ft,9
727,40ft,8
728,40ft,6
729,40ft,2
730,40ft,20
731,40ft,19
732,40ft,20
733,40ft,19
734,40ft,13
735,40ft,14
736,40ft,5
737,40ft,5
738,20ft,8
739,20ft,24
740,40ft,25
741,40ft,24
742,40ft,26
743,40ft,23
744,40ft,13
745,40ft,6
746,20ft,19
747,20ft,19
748,40ft,24
749,40ft,27
750,40ft,20
751,40ft,19
752,40ft,19
753,40ft,5
754,40ft,6
755,40ft,28
756,40ft,25
757,40ft,21
758,40ft,21
759,40ft,20
760,40ft,19
761,40ft,22
762,40ft,20
763,40ft,21
764,40ft,20
765,40ft,19
766,40ft,21
767,40ft,19
768,40ft,22
769,40ft,19
770,40ft,19
771,20ft,21
772,20ft,26
773,20ft,20
774,20ft,25
775,20ft,21
776,20ft,22
777,20ft,14
778,20ft,22
779,40ft,25
780,40ft,13
781,40ft,8
782,40ft,5
783,40ft,5
784,20ft,22
785,20ft,21
786,20ft,20
787,20ft,21
788,20ft,19
789,20ft,21
790,20ft,20
791,20ft,23
792,20ft,14
793,20ft,21
794,20ft,14
795,20ft,22
796,40ft,2
797,40ft,2
798,20ft,13
799,20ft,21
800,40ft,25
801,40ft,27
802,40ft,28
803,40ft,28
804,40ft,24
805,40ft,21
806,40ft,19
807,20ft,20
808,20ft,28
809,20ft,22
810,20ft,28
811,20ft,19
812,20ft,20
813,20ft,21
814,20ft,22
815,40ft,27
816,40ft,9
817,40ft,8
818,40ft,19
819,40ft,13
820,40ft,15
821,40ft,8
822,40ft,9
823,40ft,9
824,20ft,20
825,20ft,26
826,20ft,14
827,20ft,27
828,40ft,24
829,40ft,24
830,40ft,26
831,40ft,28
832,40ft,20
833,40ft,13
834,40ft,8
835,40ft,9
836,40ft,6
837,40ft,2
838,20ft,3
839,20ft,18
840,40ft,22
841,20ft,21
842,20ft,24
843,20ft,15
844,40ft,25
845,40ft,28
846,40ft,25
847,40ft,25
848,40ft,27
849,40ft,27
850,40ft,27
851,40ft,27
852,20ft,19
853,20ft,29
854,40ft,27
855,40ft,22
856,40ft,22
857,40ft,13
858,40ft,13
859,40ft,6
860,40ft,5
861,40ft,28
862,40ft,28
863,40ft,26
864,40ft,27
865,40ft,25
866,40ft,21
867,40ft,21
868,40ft,22
869,20ft,22
870,20ft,22
871,20ft,21
872,20ft,21
873,20ft,12
874,20ft,21
875,40ft,20
876,40ft,22
877,40ft,14
878,40ft,13
879,40ft,8
880,20ft,19
881,20ft,27
882,20ft,21
883,20ft,24
884,20ft,21
885,20ft,26
886,20ft,21
887,20ft,25
888,40ft,25
889,40ft,27
890,40ft,8
891,20ft,15
892,20ft,27
893,20ft,14
894,20ft,20
895,20ft,15
896,20ft,20
897,40ft,28
898,40ft,28
899,40ft,27
900,40ft,24
901,40ft,25
902,40ft,19
903,40ft,20
904,40ft,22
905,40ft,19
906,40ft,8
907,40ft,20
908,40ft,18
909,40ft,22
910,40ft,21
911,40ft,22
912,40ft,22
913,40ft,19
914,40ft,14
915,40ft,8
916,20ft,20
917,20ft,20
918,40ft,20
919,40ft,20
920,40ft,19
921,40ft,19
922,40ft,20
923,40ft,21
924,40ft,13
925,40ft,20
926,40ft,19
927,40ft,21
928,40ft,22
929,40ft,21
930,40ft,22
931,40ft,6
932,40ft,5
933,40ft,25
934,40ft,27
935,40ft,26
936,40ft,27
937,40ft,29
938,40ft,22
939,40ft,20
940,40ft,13
941,20ft,14
942,20ft,19
943,20ft,15
944,20ft,22
945,20ft,14
946,20ft,19
947,20ft,2
948,20ft,20
949,40ft,21
950,40ft,22
951,40ft,9
952,40ft,6
953,40ft,6
954,40ft,24
955,40ft,29
956,40ft,20
957,40ft,13
958,40ft,14
959,40ft,13
960,40ft,13
961,40ft,8
962,40ft,9
963,40ft,6
964,20ft,21
965,20ft,27
966,20ft,22
967,20ft,27
968,40ft,25
969,40ft,27
970,40ft,27
971,40ft,27
972,40ft,6
973,40ft,2
974,20ft,26
975,20ft,27
976,40ft,29
977,40ft,21
978,40ft,22
979,40ft,20
980,40ft,13
981,40ft,14
982,40ft,5
983,20ft,2
984,20ft,8
985,20ft,3
986,20ft,3
987,20ft,19
988,20ft,9
989,40ft,22
990,40ft,21
991,40ft,21
992,40ft,13
993,20ft,13
994,20ft,19
995,20ft,8
996,20ft,21
997,40ft,24
998,40ft,25
999,40ft,26
1000,40ft,22
1001,40ft,22
1002,40ft,27
1003,40ft,21
1004,40ft,22
1005,40ft,22
1006,40ft,19
1007,40ft,21
1008,40ft,22
1009,40ft,19
1010,20ft,2
1011,20ft,13
1012,40ft,9
1013,40ft,8
1014,40ft,9
1015,40ft,8
1016,40ft,9
1017,40ft,6
1018,40ft,5
1019,20ft,13
1020,20ft,22
1021,40ft,21
1022,40ft,19
1023,40ft,19
1024,40ft,20
1025,40ft,22
1026,40ft,19
1027,40ft,12
1028,20ft,18
1029,20ft,25
1030,20ft,21
1031,20ft,26
1032,20ft,21
1033,20ft,29
1034,20ft,21
1035,20ft,29
1036,20ft,19
1037,20ft,25
1038,20ft,20
1039,20ft,29
1040,20ft,20
1041,20ft,22
1042,20ft,13
1043,20ft,22
1044,40ft,6
1045,20ft,20
1046,20ft,28
1047,20ft,22
1048,20ft,20
1049,40ft,12
1050,40ft,9
1051,40ft,8
1052,40ft,9
1053,40ft,5
1054,40ft,5
1055,40ft,8
1056,40ft,9
1057,40ft,9
1058,40ft,8
1059,40ft,9
1060,40ft,5
1061,40ft,5
1062,40ft,6
1063,20ft,20
1064,20ft,26
1065,20ft,20
1066,20ft,26
1067,40ft,28
1068,40ft,25
1069,40ft,26
1070,40ft,29
1071,40ft,26
1072,40ft,21
1073,40ft,20
1074,40ft,20
1075,40ft,21
1076,40ft,22
1077,40ft,14
1078,40ft,5
1079,40ft,6
1080,40ft,3
1081,40ft,3
1082,40ft,28
1083,40ft,26
1084,40ft,25
1085,40ft,13
1086,40ft,13
1087,40ft,5
1088,40ft,5
1089,40ft,5
1090,40ft,2
1091,40ft,2
1092,20ft,15
1093,20ft,14
1094,40ft,21
1095,40ft,13
1096,40ft,9
1097,40ft,8
1098,40ft,5
1099,40ft,6
1100,40ft,29
1101,20ft,8
1102,20ft,22
1103,40ft,19
1104,40ft,22
1105,40ft,20
1106,40ft,13
1107,40ft,12
1108,40ft,9
1109,40ft,5
1110,40ft,25
1111,40ft,24
1112,40ft,26
1113,40ft,29
1114,40ft,26
1115,40ft,21
1116,40ft,20
1117,40ft,5
1118,20ft,2
1119,20ft,27
1120,40ft,12
1121,40ft,13
1122,40ft,13
1123,40ft,13
1124,40ft,6
1125,40ft,6
1126,40ft,5
1127,40ft,19
1128,40ft,20
1129,40ft,22
1130,40ft,22
1131,40ft,22
1132,40ft,20
1133,40ft,22
1134,40ft,13
1135,40ft,22
1136,40ft,19
1137,40ft,19
1138,40ft,21
1139,40ft,21
1140,40ft,13
1141,40ft,6
1142,40ft,5
1143,40ft,28
1144,40ft,26
1145,40ft,24
1146,40ft,19
1147,40ft,20
1148,40ft,22
1149,20ft,22
1150,20ft,27
1151,20ft,22
1152,20ft,29
1153,20ft,14
1154,20ft,20
1155,20ft,14
1156,20ft,19
1157,40ft,28
1158,40ft,27
1159,40ft,24
1160,40ft,19
1161,40ft,21
1162,40ft,6
1163,40ft,5
1164,40ft,5
1165,40ft,6
1166,40ft,5
1167,40ft,6
1168,40ft,5
1169,40ft,6
1170,20ft,8
1171,20ft,20
1172,40ft,13
1173,40ft,8
1174,40ft,8
1175,40ft,24
1176,40ft,26
1177,40ft,26
1178,40ft,19
1179,40ft,22
1180,40ft,20
1181,20ft,26
1182,20ft,24
1183,40ft,25
1184,40ft,20
1185,40ft,19
1186,40ft,19
1187,40ft,23
1188,40ft,21
1189,40ft,9
1190,40ft,8
1191,40ft,8
1192,40ft,9
1193,40ft,6
1194,40ft,5
1195,40ft,2
1196,40ft,13
1197,40ft,13
1198,40ft,5
1199,40ft,6
1200,40ft,6
1201,40ft,2
1202,40ft,13
1203,40ft,13
1204,40ft,13
1205,40ft,13
1206,40ft,14
1207,40ft,9
1208,40ft,26
1209,40ft,29
1210,40ft,28
1211,40ft,26
1212,40ft,19
1213,40ft,13
1214,40ft,14
1215,40ft,22
1216,40ft,20
1217,40ft,28
1218,40ft,25
1219,40ft,21
1220,40ft,19
1221,40ft,21
1222,40ft,21
1223,40ft,19
1224,40ft,21
1225,40ft,6
1226,40ft,6
1227,40ft,6
1228,40ft,6
1229,40ft,28
1230,40ft,27
1231,40ft,25
1232,40ft,26
1233,40ft,26
1234,40ft,22
1235,20ft,23
1236,20ft,29
1237,40ft,27
1238,40ft,28
1239,40ft,24
1240,40ft,27
1241,40ft,27
1242,40ft,19
1243,40ft,21
1244,40ft,28
1245,40ft,24
1246,40ft,24
1247,40ft,27
1248,40ft,21
1249,40ft,20
1250,40ft,8
1251,20ft,3
1252,20ft,26
1253,40ft,24
1254,40ft,24
1255,40ft,29
1256,40ft,22
1257,40ft,21
1258,40ft,25
1259,40ft,29
1260,40ft,27
1261,40ft,26
1262,40ft,24
1263,40ft,28
1264,40ft,26
1265,40ft,22
1266,40ft,22
1267,40ft,15
1268,40ft,14
1269,40ft,8
1270,40ft,2
1271,40ft,24
1272,40ft,20
1273,40ft,3
1274,40ft,2
1275,20ft,21
1276,20ft,29
1277,20ft,20
1278,20ft,22
1279,20ft,22
1280,20ft,13
1281,40ft,28
1282,40ft,22
1283,40ft,8
1284,20ft,27
1285,20ft,25
1286,40ft,27
1287,40ft,29
1288,40ft,21
1289,40ft,22
1290,40ft,23
1291,40ft,20
1292,40ft,14
1293,40ft,9
1294,20ft,3
1295,20ft,20
1296,40ft,19
1297,40ft,20
1298,40ft,21
1299,40ft,21
1300,40ft,21
1301,20ft,21
1302,20ft,26
1303,20ft,14
1304,20ft,27
1305,40ft,28
1306,40ft,26
1307,40ft,9
1308,40ft,9
1309,20ft,28
1310,20ft,28
1311,20ft,19
1312,20ft,25
1313,20ft,22
1314,20ft,29
1315,20ft,3
1316,20ft,29
1317,40ft,20
1318,40ft,18
1319,20ft,3
1320,20ft,3
1321,40ft,5
1322,40ft,6
1323,40ft,5
1324,40ft,6
1325,40ft,3
1326,40ft,5
1327,40ft,5
1328,40ft,5
1329,40ft,6
1330,40ft,6
1331,40ft,2
1332,20ft,19
1333,20ft,27
1334,20ft,14
1335,20ft,24
1336,20ft,9
1337,20ft,21
1338,40ft,20
1339,40ft,22
1340,40ft,6
1341,20ft,12
1342,20ft,26
1343,40ft,29
1344,40ft,19
1345,40ft,13
1346,40ft,9
1347,20ft,13
1348,20ft,29
1349,40ft,21
1350,40ft,20
1351,40ft,9
1352,40ft,5
1353,40ft,3
1354,20ft,2
1355,20ft,3
1356,40ft,9
1357,40ft,9
1358,40ft,9
1359,40ft,3
1360,40ft,6
1361,40ft,6
1362,40ft,3
1363,40ft,3
1364,20ft,2
1365,20ft,13
1366,40ft,15
1367,40ft,14
1368,40ft,14
1369,40ft,15
1370,40ft,9
1371,40ft,6
1372,40ft,6
1373,40ft,3
1374,40ft,2
1375,40ft,9
1376,20ft,21
1377,20ft,22
1378,40ft,20
1379,40ft,13
1380,40ft,9
1381,20ft,2
1382,20ft,3
1383,20ft,2
1384,20ft,3
1385,40ft,6
1386,40ft,5
1387,40ft,5
1388,40ft,5
1389,40ft,3
1390,20ft,21
1391,20ft,25
1392,40ft,9
1393,40ft,5
1394,40ft,5
1395,40ft,5
1396,40ft,5
1397,40ft,5
1398,40ft,5
1399,40ft,5
1400,40ft,9
1401,40ft,6
1402,40ft,6
1403,40ft,5
1404,40ft,6
1405,40ft,8
1406,40ft,8
1407,40ft,8
1408,40ft,5
1409,20ft,8
1410,20ft,9
1411,40ft,8
1412,40ft,9
1413,40ft,3
1414,20ft,2
1415,20ft,2
1416,40ft,5
1417,40ft,5
1418,40ft,2
1419,40ft,3
1420,40ft,8
1421,40ft,9
1422,40ft,9
1423,40ft,3
1424,40ft,5
1425,40ft,5
1426,40ft,6
1427,40ft,3
1428,40ft,14
1429,40ft,14
1430,20ft,2
1431,20ft,23
1432,40ft,19
1433,40ft,21
1434,40ft,20
1435,40ft,8
1436,40ft,5
1437,40ft,21
1438,40ft,21
1439,40ft,19
1440,40ft,23
1441,40ft,18
1442,40ft,21
1443,40ft,9
1444,40ft,6
1445,40ft,5
1446,40ft,2
1447,40ft,3
1448,40ft,3
1449,20ft,2
1450,20ft,2
1451,20ft,3
1452,20ft,2
1453,40ft,22
1454,40ft,9
1455,40ft,9
1456,40ft,6
1457,40ft,6
1458,40ft,3
1459,40ft,14
1460,40ft,6
1461,40ft,14
1462,40ft,5
1463,40ft,6
1464,40ft,5
1465,40ft,6
1466,40ft,5
1467,40ft,6
1468,40ft,5
1469,40ft,5
1470,40ft,9
1471,40ft,9
1472,40ft,8
1473,40ft,6
1474,40ft,19
1475,40ft,12
1476,40ft,3
1477,20ft,2
1478,20ft,2
1479,40ft,5
1480,40ft,2
1481,40ft,3
1482,40ft,6
1483,40ft,19
1484,40ft,8
1485,40ft,5
1486,20ft,22
1487,20ft,28
1488,20ft,3
1489,20ft,25
1490,40ft,6
1491,20ft,2
1492,20ft,3
1493,40ft,2
1494,40ft,9
1495,40ft,2
1496,40ft,2
1497,40ft,8
1498,40ft,6
1499,40ft,9
1500,40ft,8
1501,40ft,9
1502,40ft,8
1503,40ft,8
1504,40ft,8
1505,40ft,9
1506,40ft,8
1507,40ft,9
1508,40ft,9
1509,40ft,6
1510,40ft,6
1511,40ft,6
1512,40ft,3
1513,20ft,3
1514,20ft,2
1515,20ft,2
1516,20ft,3
1517,40ft,5
1518,40ft,5
1519,40ft,6
1520,40ft,3
1521,40ft,14
1522,40ft,3
1523,40ft,21
1524,40ft,9
1525,40ft,8
1526,40ft,8
1527,40ft,8
1528,40ft,8
1529,40ft,9
1530,40ft,6
1531,20ft,19
1532,20ft,27
1533,20ft,20
1534,20ft,26
1535,40ft,22
1536,20ft,25
1537,20ft,2
1538,20ft,25
1539,20ft,2
1540,20ft,19
1541,20ft,27
1542,40ft,22
1543,20ft,29
1544,20ft,24
1545,20ft,24
1546,20ft,26
1547,20ft,22
1548,20ft,25
1549,20ft,27
1550,20ft,27
1551,40ft,21
1552,20ft,25
1553,20ft,21
1554,40ft,21
1555,20ft,26
1556,20ft,28
1557,20ft,27
1558,20ft,19
1559,40ft,21
1560,20ft,19
1561,20ft,26
1562,20ft,28
1563,20ft,27
1564,20ft,19
1565,20ft,18
1566,20ft,24
1567,40ft,21
1568,20ft,27
1569,20ft,22
1570,20ft,27
1571,20ft,21
1572,20ft,29
1573,20ft,26
1574,20ft,24
1575,40ft,22
1576,20ft,29
1577,20ft,28
1578,40ft,26
1579,40ft,29
1580,20ft,24
1581,20ft,29
1582,20ft,22
1583,20ft,24
1584,20ft,2
1585,20ft,26
1586,20ft,25
1587,40ft,21
1588,40ft,26
1589,20ft,19
1590,20ft,22
1591,20ft,25
1592,20ft,26
1593,40ft,9
1594,20ft,28
1595,20ft,26
1596,40ft,5
1597,40ft,8
1598,20ft,26
1599,20ft,22
1600,40ft,21
1601,40ft,27
1602,20ft,20
1603,20ft,25
1604,40ft,22
1605,20ft,24
1606,40ft,15
1607,20ft,25
1608,40ft,2
1609,40ft,5
1610,40ft,21
1611,20ft,26
1612,20ft,28
1613,40ft,25
1614,20ft,19
1615,20ft,28
1616,40ft,28
1617,20ft,22
1618,20ft,28
1619,20ft,19
1620,20ft,28
1621,20ft,26
1622,40ft,27
1623,20ft,25
1624,40ft,28
1625,40ft,21
1626,20ft,24
1627,40ft,22
1628,20ft,26
1629,40ft,2
1630,40ft,21
1631,40ft,9
1632,40ft,26
1633,20ft,29
1634,20ft,27
1635,20ft,27
1636,40ft,14
1637,40ft,19
1638,40ft,19
1639,40ft,19
1640,20ft,22
1641,20ft,29
1642,20ft,21
1643,20ft,28
1644,40ft,21
1645,40ft,27
1646,40ft,19
1647,20ft,19
1648,40ft,29
1649,20ft,26
1650,20ft,27
1651,20ft,27
1652,40ft,29
1653,20ft,21
1654,20ft,20
1655,40ft,26
1656,20ft,2
1657,40ft,22
1658,20ft,25
1659,40ft,20
1660,40ft,25
1661,40ft,24
1662,20ft,21
1663,40ft,26
