id,tipo,peso
139,40ft,14
140,40ft,15
141,40ft,8
142,40ft,18
143,40ft,13
144,40ft,12
145,40ft,9
146,40ft,22
147,40ft,19
148,40ft,13
149,40ft,8
150,20ft,22
151,20ft,20
152,20ft,14
153,20ft,13
154,40ft,27
155,40ft,24
156,20ft,27
157,20ft,26
158,20ft,26
159,20ft,25
160,40ft,26
161,20ft,2
162,20ft,21
163,40ft,21
164,40ft,8
165,40ft,9
166,20ft,3
167,20ft,8
168,40ft,5
169,40ft,6
170,20ft,25
171,20ft,25
172,20ft,21
173,20ft,21
174,20ft,15
175,20ft,14
176,40ft,9
177,20ft,13
178,20ft,21
179,20ft,14
180,20ft,14
181,40ft,29
182,40ft,18
183,20ft,28
184,20ft,25
185,20ft,29
186,20ft,29
187,40ft,26
188,20ft,27
189,20ft,26
190,20ft,22
191,20ft,19
192,40ft,25
193,40ft,5
194,20ft,9
195,20ft,20
196,40ft,29
197,40ft,24
198,40ft,25
199,20ft,13
200,20ft,22
201,40ft,8
202,40ft,6
203,40ft,3
204,20ft,22
205,20ft,23
206,20ft,21
207,20ft,19
208,40ft,28
209,40ft,20
210,20ft,19
211,20ft,22
212,20ft,15
213,20ft,19
214,40ft,28
215,40ft,27
216,40ft,26
217,40ft,20
218,40ft,20
219,40ft,14
220,20ft,19
221,20ft,27
222,20ft,13
223,20ft,27
224,40ft,9
225,40ft,9
226,40ft,5
227,20ft,19
228,20ft,28
229,20ft,20
230,20ft,26
231,20ft,19
232,20ft,19
233,20ft,19
234,20ft,20
235,40ft,20
236,40ft,22
237,40ft,8
238,20ft,3
239,20ft,20
240,40ft,20
241,40ft,12
242,40ft,15
243,40ft,13
244,40ft,13
245,20ft,21
246,20ft,28
247,20ft,20
248,20ft,29
249,20ft,22
250,20ft,27
251,40ft,25
252,40ft,26
253,40ft,22
254,40ft,20
255,40ft,8
256,40ft,9
257,40ft,8
258,40ft,9
259,40ft,8
260,40ft,9
261,20ft,3
262,20ft,27
263,40ft,8
264,40ft,9
265,40ft,8
266,40ft,8
267,40ft,5
268,20ft,3
269,20ft,19
270,20ft,2
271,20ft,14
272,40ft,14
273,40ft,8
274,20ft,9
275,20ft,22
276,40ft,15
277,40ft,3
278,40ft,24
279,40ft,20
280,20ft,13
281,20ft,24
282,40ft,27
283,40ft,28
284,40ft,19
285,20ft,20
286,20ft,20
287,20ft,19
288,20ft,21
289,20ft,12
290,20ft,14
291,40ft,21
292,20ft,14
293,20ft,26
294,40ft,24
295,40ft,26
296,40ft,22
297,20ft,19
298,20ft,27
299,20ft,20
300,20ft,20
301,40ft,25
302,40ft,8
303,20ft,12
304,20ft,14
305,40ft,9
306,40ft,6
307,40ft,2
308,40ft,15
309,40ft,8
310,20ft,22
311,20ft,20
312,20ft,13
313,20ft,20
314,20ft,9
315,20ft,26
316,40ft,19
317,40ft,22
318,40ft,19
319,20ft,9
320,20ft,27
321,20ft,9
322,20ft,23
323,40ft,27
324,40ft,29
325,40ft,21
326,20ft,20
327,20ft,28
328,20ft,22
329,20ft,27
330,20ft,21
331,20ft,20
332,40ft,26
333,40ft,20
334,40ft,21
335,20ft,24
336,20ft,24
337,20ft,18
338,20ft,28
339,20ft,19
340,20ft,26
341,20ft,19
342,20ft,24
343,40ft,25
344,40ft,25
345,40ft,25
346,40ft,26
347,20ft,20
348,20ft,28
349,40ft,24
350,40ft,19
351,40ft,20
352,40ft,21
353,40ft,20
354,40ft,20
355,40ft,15
356,40ft,8
357,40ft,8
358,40ft,9
359,40ft,9
360,40ft,9
361,40ft,9
362,20ft,13
363,20ft,25
364,20ft,9
365,20ft,15
366,40ft,19
367,40ft,8
368,40ft,9
369,40ft,8
370,40ft,9
371,40ft,29
372,40ft,19
373,40ft,19
374,40ft,8
375,40ft,8
376,40ft,8
377,40ft,2
378,20ft,21
379,20ft,22
380,20ft,13
381,20ft,20
382,40ft,22
383,40ft,12
384,40ft,8
385,40ft,9
386,20ft,13
387,20ft,24
388,20ft,8
389,20ft,22
390,40ft,27
391,40ft,22
392,40ft,15
393,20ft,8
394,20ft,28
395,40ft,18
396,40ft,13
397,40ft,2
398,20ft,22
399,20ft,27
400,40ft,23
401,20ft,26
402,20ft,24
403,20ft,19
404,20ft,26
405,40ft,20
406,40ft,5
407,20ft,21
408,20ft,20
409,20ft,19
410,20ft,20
411,20ft,23
412,20ft,20
413,20ft,25
414,20ft,24
415,20ft,19
416,20ft,22
417,40ft,28
418,40ft,3
419,20ft,14
420,20ft,25
421,20ft,14
422,20ft,21
423,40ft,21
424,40ft,9
425,20ft,12
426,20ft,29
427,40ft,12
428,40ft,13
429,40ft,8
430,20ft,2
431,20ft,24
432,40ft,25
433,40ft,25
434,40ft,12
435,20ft,28
436,20ft,27
437,40ft,26
438,40ft,21
439,40ft,22
440,40ft,12
441,40ft,8
442,40ft,6
443,40ft,6
444,40ft,9
445,40ft,14
446,40ft,20
447,40ft,15
448,20ft,12
449,20ft,21
450,20ft,3
451,20ft,19
452,40ft,5
453,40ft,6
454,20ft,9
455,20ft,22
456,40ft,9
457,40ft,9
458,40ft,6
459,40ft,8
460,40ft,5
461,20ft,15
462,20ft,21
463,40ft,29
464,40ft,25
465,40ft,28
466,20ft,26
467,20ft,27
468,20ft,24
469,20ft,27
470,20ft,25
471,20ft,29
472,40ft,21
473,40ft,27
474,40ft,20
475,40ft,19
476,40ft,19
477,20ft,24
478,20ft,29
479,20ft,23
480,20ft,27
481,20ft,14
482,20ft,24
483,20ft,12
484,20ft,29
485,40ft,25
486,40ft,25
487,20ft,19
488,20ft,26
489,20ft,12
490,20ft,22
491,40ft,13
492,40ft,12
493,40ft,13
494,40ft,8
495,20ft,23
496,20ft,28
497,20ft,2
498,20ft,21
499,40ft,20
500,40ft,20
501,40ft,19
502,40ft,19
503,40ft,21
504,20ft,2
505,20ft,8
506,40ft,9
507,40ft,8
508,40ft,5
509,40ft,5
510,40ft,6
511,40ft,6
512,40ft,6
513,40ft,12
514,40ft,8
515,40ft,9
516,40ft,9
517,40ft,8
518,40ft,9
519,40ft,3
520,40ft,3
521,40ft,9
522,40ft,8
523,40ft,8
524,40ft,9
525,40ft,9
526,40ft,8
527,40ft,5
528,40ft,6
529,40ft,9
530,40ft,9
531,40ft,8
532,40ft,8
533,40ft,8
534,40ft,8
535,40ft,8
536,40ft,6
537,40ft,5
538,40ft,20
539,40ft,14
540,40ft,15
541,40ft,14
542,40ft,13
543,40ft,9
544,40ft,9
545,20ft,25
546,20ft,28
547,20ft,26
548,20ft,27
549,20ft,27
550,20ft,27
551,20ft,29
552,20ft,24
553,20ft,15
554,20ft,29
555,40ft,27
556,40ft,21
557,20ft,22
558,20ft,19
559,40ft,27
560,40ft,28
561,40ft,27
562,40ft,20
563,40ft,12
564,20ft,3
565,20ft,20
566,20ft,2
567,20ft,20
568,40ft,22
569,40ft,12
570,40ft,9
571,20ft,24
572,20ft,24
573,20ft,25
574,20ft,25
575,20ft,22
576,20ft,21
577,20ft,19
578,20ft,22
579,20ft,8
580,20ft,27
581,40ft,27
582,40ft,24
583,40ft,27
584,40ft,18
585,40ft,2
586,20ft,21
587,20ft,20
588,20ft,19
589,20ft,21
590,40ft,27
591,40ft,25
592,40ft,20
593,20ft,19
594,20ft,22
595,40ft,21
596,40ft,9
597,40ft,9
598,40ft,9
599,40ft,20
600,40ft,15
601,40ft,9
602,40ft,9
603,40ft,8
604,40ft,5
605,40ft,5
606,40ft,29
607,40ft,22
608,40ft,20
609,40ft,13
610,40ft,15
611,40ft,14
612,40ft,13
613,40ft,9
614,40ft,9
615,40ft,5
616,40ft,5
617,40ft,5
618,40ft,5
619,40ft,3
620,20ft,8
621,20ft,20
622,40ft,26
623,40ft,28
624,40ft,27
625,40ft,26
626,40ft,19
627,40ft,20
628,40ft,20
629,40ft,9
630,40ft,9
631,40ft,9
632,40ft,8
633,40ft,6
634,40ft,5
635,40ft,6
636,40ft,6
637,40ft,13
638,40ft,13
639,40ft,14
640,40ft,12
641,40ft,8
642,40ft,9
643,40ft,8
644,40ft,9
645,40ft,6
646,40ft,6
647,40ft,5
648,40ft,6
649,40ft,6
650,40ft,5
651,40ft,6
652,40ft,5
653,40ft,5
654,40ft,21
655,40ft,14
656,40ft,13
657,40ft,13
658,40ft,14
659,40ft,6
660,40ft,6
661,40ft,3
662,20ft,21
663,20ft,28
664,40ft,25
665,40ft,19
666,40ft,22
667,40ft,21
668,40ft,15
669,40ft,14
670,20ft,13
671,20ft,22
672,40ft,24
673,40ft,19
674,40ft,21
675,40ft,14
676,40ft,14
677,40ft,15
678,20ft,22
679,20ft,24
680,20ft,20
681,20ft,24
682,20ft,20
683,20ft,29
684,20ft,3
685,20ft,25
686,40ft,28
687,40ft,28
688,40ft,22
689,20ft,24
690,20ft,24
691,20ft,18
692,20ft,26
693,20ft,18
694,20ft,26
695,20ft,15
696,20ft,22
697,40ft,28
698,20ft,25
699,20ft,25
700,20ft,24
701,20ft,29
702,20ft,25
703,20ft,24
704,20ft,22
705,20ft,27
706,20ft,20
707,20ft,14
708,40ft,28
709,40ft,19
710,40ft,22
711,40ft,9
712,40ft,8
713,40ft,8
714,40ft,8
715,40ft,8
716,20ft,28
717,20ft,28
718,20ft,26
719,20ft,24
720,20ft,25
721,20ft,24
722,40ft,25
723,40ft,20
724,40ft,12
725,40ft,14
726,40ft,9
727,20ft,13
728,20ft,19
729,40ft,19
730,40ft,21
731,40ft,13
732,40ft,14
733,20ft,13
734,20ft,12
735,40ft,12
736,40ft,8
737,40ft,9
738,40ft,3
739,20ft,21
740,20ft,28
741,20ft,21
742,20ft,21
743,20ft,20
744,20ft,13
745,40ft,14
746,40ft,12
747,20ft,28
748,20ft,29
749,20ft,19
750,20ft,20
751,20ft,13
752,20ft,13
753,40ft,27
754,40ft,9
755,20ft,26
756,20ft,29
757,20ft,26
758,20ft,25
759,20ft,28
760,20ft,27
761,20ft,19
762,20ft,22
763,20ft,22
764,20ft,20
765,20ft,21
766,20ft,20
767,20ft,20
768,20ft,20
769,20ft,24
770,20ft,27
771,20ft,21
772,20ft,26
773,40ft,28
774,40ft,22
775,40ft,20
776,40ft,19
777,40ft,20
778,40ft,8
779,40ft,8
780,40ft,9
781,40ft,8
782,40ft,8
783,40ft,6
784,40ft,5
785,40ft,5
786,20ft,24
787,20ft,28
788,20ft,21
789,20ft,28
790,20ft,21
791,20ft,26
792,20ft,21
793,20ft,27
794,20ft,21
795,20ft,25
796,20ft,19
797,20ft,25
798,40ft,25
799,40ft,29
800,20ft,22
801,20ft,28
802,20ft,20
803,20ft,24
804,40ft,23
805,40ft,22
806,40ft,21
807,40ft,19
808,40ft,19
809,40ft,22
810,40ft,19
811,40ft,14
812,40ft,6
813,40ft,5
814,40ft,6
815,40ft,5
816,40ft,5
817,40ft,5
818,40ft,14
819,40ft,12
820,40ft,15
821,40ft,9
822,40ft,9
823,40ft,9
824,40ft,8
825,40ft,5
826,20ft,3
827,20ft,3
828,40ft,5
829,40ft,5
830,40ft,6
831,40ft,5
832,40ft,6
833,40ft,5
834,40ft,5
835,40ft,21
836,40ft,13
837,40ft,14
838,40ft,12
839,40ft,13
840,40ft,8
841,40ft,9
842,40ft,5
843,20ft,21
844,20ft,26
845,20ft,19
846,20ft,22
847,40ft,26
848,40ft,21
849,40ft,18
850,40ft,19
851,40ft,21
852,40ft,14
853,40ft,25
854,40ft,20
855,40ft,15
856,40ft,8
857,40ft,9
858,40ft,8
859,40ft,8
860,40ft,8
861,20ft,22
862,20ft,27
863,20ft,22
864,20ft,21
865,20ft,20
866,20ft,21
867,40ft,18
868,40ft,13
869,40ft,9
870,40ft,8
871,40ft,6
872,20ft,21
873,20ft,27
874,20ft,2
875,20ft,26
876,20ft,2
877,20ft,22
878,40ft,22
879,40ft,28
880,40ft,28
881,40ft,28
882,40ft,27
883,40ft,9
884,20ft,21
885,20ft,24
886,20ft,22
887,20ft,19
888,40ft,27
889,40ft,26
890,40ft,9
891,20ft,21
892,20ft,26
893,20ft,9
894,20ft,25
895,20ft,2
896,20ft,20
897,40ft,5
898,40ft,5
899,20ft,19
900,20ft,22
901,20ft,19
902,20ft,20
903,40ft,22
904,40ft,19
905,40ft,14
906,20ft,20
907,20ft,20
908,20ft,2
909,20ft,18
910,20ft,2
911,20ft,19
912,20ft,2
913,20ft,9
914,40ft,3
915,20ft,22
916,20ft,22
917,20ft,19
918,20ft,19
919,20ft,14
920,20ft,18
921,40ft,2
922,40ft,2
923,20ft,20
924,20ft,21
925,20ft,2
926,20ft,20
927,40ft,8
928,40ft,9
929,40ft,2
930,20ft,14
931,20ft,20
932,40ft,22
933,40ft,21
934,40ft,19
935,40ft,15
936,20ft,22
937,20ft,20
938,40ft,8
939,40ft,9
940,40ft,8
941,40ft,2
942,20ft,22
943,20ft,26
944,20ft,20
945,20ft,13
946,40ft,27
947,40ft,27
948,40ft,22
949,20ft,9
950,20ft,25
951,40ft,9
952,40ft,9
953,40ft,6
954,40ft,3
955,40ft,15
956,40ft,14
957,40ft,13
958,40ft,14
959,40ft,12
960,20ft,28
961,20ft,28
962,20ft,19
963,20ft,22
964,40ft,25
965,40ft,27
966,40ft,9
967,20ft,22
968,20ft,21
969,40ft,25
970,40ft,28
971,40ft,21
972,40ft,22
973,20ft,2
974,20ft,13
975,40ft,9
976,40ft,9
977,40ft,6
978,40ft,5
979,40ft,6
980,40ft,5
981,20ft,2
982,20ft,9
983,40ft,9
984,40ft,8
985,40ft,9
986,40ft,9
987,40ft,5
988,40ft,6
989,40ft,5
990,20ft,22
991,20ft,22
992,20ft,22
993,20ft,21
994,20ft,19
995,20ft,20
996,20ft,21
997,20ft,20
998,40ft,25
999,40ft,29
1000,40ft,20
1001,40ft,22
1002,40ft,3
1003,20ft,14
1004,20ft,19
1005,20ft,3
1006,20ft,19
1007,40ft,22
1008,40ft,9
1009,40ft,9
1010,40ft,5
1011,40ft,5
1012,40ft,6
1013,40ft,3
1014,20ft,22
1015,20ft,19
1016,40ft,12
1017,40ft,13
1018,40ft,8
1019,40ft,9
1020,40ft,9
1021,40ft,6
1022,40ft,6
1023,40ft,20
1024,40ft,14
1025,40ft,9
1026,40ft,9
1027,40ft,9
1028,40ft,9
1029,40ft,9
1030,40ft,8
1031,40ft,9
1032,20ft,9
1033,20ft,19
1034,40ft,19
1035,40ft,22
1036,40ft,20
1037,40ft,21
1038,40ft,20
1039,40ft,15
1040,40ft,12
1041,40ft,21
1042,40ft,21
1043,40ft,13
1044,40ft,13
1045,40ft,15
1046,40ft,14
1047,40ft,14
1048,40ft,14
1049,20ft,19
1050,20ft,21
1051,20ft,21
1052,20ft,19
1053,20ft,13
1054,20ft,21
1055,40ft,8
1056,40ft,6
1057,40ft,5
1058,40ft,2
1059,40ft,3
1060,20ft,22
1061,20ft,27
1062,40ft,20
1063,40ft,20
1064,40ft,21
1065,40ft,18
1066,40ft,21
1067,40ft,12
1068,40ft,2
1069,40ft,26
1070,40ft,28
1071,40ft,25
1072,40ft,22
1073,40ft,19
1074,40ft,22
1075,40ft,19
1076,40ft,15
1077,20ft,27
1078,20ft,27
1079,20ft,28
1080,20ft,28
1081,20ft,25
1082,20ft,26
1083,20ft,22
1084,20ft,26
1085,20ft,20
1086,20ft,26
1087,20ft,21
1088,20ft,28
1089,20ft,21
1090,20ft,27
1091,40ft,29
1092,40ft,28
1093,20ft,25
1094,20ft,28
1095,40ft,13
1096,40ft,5
1097,40ft,5
1098,40ft,2
1099,40ft,2
1100,40ft,2
1101,40ft,2
1102,40ft,23
1103,40ft,19
1104,40ft,23
1105,40ft,13
1106,40ft,14
1107,40ft,14
1108,40ft,9
1109,40ft,26
1110,40ft,20
1111,40ft,21
1112,40ft,27
1113,40ft,27
1114,40ft,20
1115,40ft,23
1116,40ft,21
1117,40ft,22
1118,40ft,22
1119,40ft,20
1120,40ft,6
1121,20ft,20
1122,20ft,22
1123,40ft,29
1124,40ft,27
1125,40ft,21
1126,40ft,19
1127,20ft,20
1128,20ft,24
1129,20ft,22
1130,20ft,25
1131,20ft,21
1132,20ft,14
1133,40ft,20
1134,40ft,2
1135,20ft,20
1136,20ft,26
1137,20ft,22
1138,20ft,25
1139,40ft,14
1140,40ft,9
1141,40ft,9
1142,20ft,28
1143,20ft,27
1144,20ft,19
1145,20ft,19
1146,40ft,27
1147,40ft,12
1148,40ft,13
1149,20ft,3
1150,20ft,22
1151,20ft,2
1152,20ft,21
1153,40ft,19
1154,40ft,22
1155,40ft,19
1156,40ft,8
1157,40ft,8
1158,20ft,19
1159,20ft,22
1160,20ft,22
1161,20ft,19
1162,20ft,15
1163,20ft,13
1164,40ft,29
1165,40ft,20
1166,20ft,14
1167,20ft,15
1168,20ft,9
1169,20ft,14
1170,40ft,19
1171,40ft,21
1172,40ft,15
1173,20ft,20
1174,20ft,25
1175,20ft,14
1176,20ft,22
1177,40ft,9
1178,40ft,8
1179,40ft,6
1180,20ft,14
1181,20ft,19
1182,40ft,8
1183,40ft,8
1184,40ft,6
1185,40ft,3
1186,20ft,22
1187,20ft,26
1188,20ft,8
1189,20ft,28
1190,40ft,29
1191,40ft,20
1192,40ft,21
1193,40ft,9
1194,40ft,9
1195,20ft,8
1196,20ft,27
1197,40ft,25
1198,40ft,14
1199,40ft,13
1200,40ft,9
1201,40ft,8
1202,40ft,8
1203,40ft,8
1204,40ft,9
1205,40ft,8
1206,40ft,9
1207,40ft,5
1208,40ft,6
1209,40ft,3
1210,40ft,3
1211,40ft,2
1212,40ft,3
1213,40ft,20
1214,40ft,20
1215,40ft,20
1216,40ft,19
1217,40ft,19
1218,40ft,19
1219,40ft,21
1220,40ft,8
1221,20ft,21
1222,20ft,26
1223,20ft,20
1224,20ft,19
1225,20ft,20
1226,20ft,21
1227,20ft,21
1228,20ft,14
1229,20ft,22
1230,20ft,14
1231,20ft,22
1232,20ft,9
1233,40ft,21
1234,40ft,5
1235,20ft,9
1236,20ft,20
1237,40ft,22
1238,40ft,21
1239,40ft,21
1240,40ft,8
1241,40ft,8
1242,40ft,6
1243,40ft,5
1244,40ft,2
1245,20ft,24
1246,20ft,25
1247,20ft,28
1248,20ft,26
1249,20ft,27
1250,20ft,27
1251,20ft,22
1252,20ft,27
1253,20ft,19
1254,20ft,26
1255,20ft,19
1256,20ft,27
1257,20ft,19
1258,20ft,26
1259,20ft,22
1260,20ft,3
1261,40ft,21
1262,20ft,24
1263,20ft,25
1264,20ft,29
1265,20ft,27
1266,40ft,29
1267,40ft,21
1268,40ft,12
1269,40ft,14
1270,40ft,2
1271,40ft,3
1272,20ft,13
1273,20ft,27
1274,20ft,8
1275,20ft,19
1276,40ft,19
1277,40ft,19
1278,40ft,14
1279,40ft,14
1280,40ft,9
1281,40ft,9
1282,20ft,21
1283,20ft,27
1284,40ft,29
1285,40ft,29
1286,40ft,26
1287,40ft,27
1288,40ft,28
1289,40ft,23
1290,40ft,20
1291,40ft,20
1292,20ft,24
1293,20ft,26
1294,20ft,25
1295,20ft,28
1296,20ft,29
1297,20ft,24
1298,20ft,27
1299,20ft,27
1300,20ft,27
1301,20ft,24
1302,20ft,26
1303,20ft,26
1304,20ft,22
1305,20ft,19
1306,20ft,19
1307,20ft,21
1308,40ft,22
1309,40ft,26
1310,40ft,19
1311,40ft,19
1312,40ft,14
1313,40ft,8
1314,40ft,5
1315,40ft,5
1316,40ft,5
1317,20ft,22
1318,20ft,24
1319,20ft,20
1320,20ft,26
1321,20ft,3
1322,20ft,27
1323,40ft,26
1324,40ft,26
1325,40ft,21
1326,40ft,8
1327,40ft,9
1328,20ft,20
1329,20ft,21
1330,20ft,21
1331,20ft,20
1332,40ft,19
1333,40ft,8
1334,40ft,9
1335,40ft,6
1336,40ft,5
1337,20ft,22
1338,20ft,25
1339,40ft,20
1340,40ft,13
1341,40ft,9
1342,40ft,3
1343,40ft,9
1344,40ft,9
1345,40ft,8
1346,40ft,9
1347,40ft,3
1348,40ft,20
1349,40ft,22
1350,40ft,8
1351,40ft,5
1352,40ft,3
1353,20ft,20
1354,20ft,25
1355,20ft,3
1356,20ft,26
1357,40ft,22
1358,40ft,14
1359,40ft,5
1360,20ft,20
1361,20ft,19
1362,40ft,21
1363,40ft,8
1364,40ft,8
1365,40ft,5
1366,40ft,12
1367,20ft,22
1368,20ft,24
1369,20ft,14
1370,20ft,20
1371,40ft,15
1372,40ft,9
1373,40ft,8
1374,40ft,29
1375,40ft,25
1376,40ft,18
1377,40ft,22
1378,40ft,19
1379,20ft,20
1380,20ft,21
1381,20ft,19
1382,20ft,22
1383,20ft,19
1384,20ft,20
1385,40ft,13
1386,40ft,9
1387,20ft,20
1388,20ft,28
1389,40ft,27
1390,40ft,25
1391,40ft,19
1392,40ft,19
1393,40ft,25
1394,40ft,29
1395,40ft,28
1396,40ft,14
1397,20ft,13
1398,20ft,20
1399,40ft,28
1400,40ft,25
1401,40ft,29
1402,40ft,19
1403,20ft,20
1404,20ft,22
1405,20ft,19
1406,20ft,19
1407,40ft,21
1408,40ft,20
1409,40ft,20
1410,20ft,22
1411,20ft,20
1412,40ft,26
1413,40ft,25
1414,40ft,19
1415,40ft,22
1416,40ft,8
1417,40ft,8
1418,40ft,8
1419,40ft,9
1420,40ft,8
1421,40ft,19
1422,40ft,22
1423,40ft,6
1424,40ft,8
1425,40ft,8
1426,40ft,9
1427,40ft,8
1428,40ft,9
1429,40ft,8
1430,40ft,3
1431,40ft,2
1432,20ft,2
1433,20ft,8
1434,40ft,8
1435,40ft,9
1436,40ft,8
1437,40ft,2
1438,40ft,3
1439,40ft,2
1440,40ft,2
1441,20ft,8
1442,20ft,13
1443,40ft,20
1444,40ft,14
1445,40ft,9
1446,40ft,8
1447,40ft,3
1448,40ft,2
1449,40ft,2
1450,40ft,2
1451,20ft,19
1452,20ft,21
1453,20ft,13
1454,20ft,20
1455,40ft,8
1456,40ft,8
1457,40ft,9
1458,40ft,6
1459,40ft,3
1460,40ft,2
1461,40ft,3
1462,40ft,9
1463,40ft,8
1464,40ft,9
1465,40ft,9
1466,40ft,6
1467,40ft,6
1468,40ft,3
1469,40ft,3
1470,20ft,29
1471,20ft,14
1472,20ft,22
1473,20ft,13
1474,20ft,21
1475,20ft,8
1476,20ft,20
1477,20ft,3
1478,40ft,22
1479,40ft,20
1480,40ft,13
1481,40ft,14
1482,40ft,5
1483,20ft,2
1484,20ft,22
1485,40ft,9
1486,40ft,9
1487,40ft,8
1488,40ft,8
1489,40ft,6
1490,40ft,5
1491,40ft,5
1492,40ft,2
1493,20ft,9
1494,20ft,19
1495,20ft,2
1496,20ft,14
1497,40ft,8
1498,40ft,8
1499,40ft,6
1500,40ft,6
1501,40ft,6
1502,40ft,3
1503,20ft,20
1504,20ft,28
1505,20ft,15
1506,20ft,22
1507,40ft,20
1508,40ft,19
1509,40ft,20
1510,40ft,23
1511,40ft,20
1512,40ft,19
1513,40ft,22
1514,20ft,27
1515,20ft,26
1516,20ft,27
1517,20ft,28
1518,20ft,28
1519,20ft,27
1520,20ft,20
1521,20ft,25
1522,20ft,15
1523,20ft,29
1524,40ft,12
1525,40ft,6
1526,40ft,3
1527,20ft,2
1528,20ft,8
1529,20ft,3
1530,20ft,3
1531,40ft,2
1532,40ft,2
1533,40ft,2
1534,40ft,3
1535,40ft,3
1536,40ft,3
1537,40ft,3
1538,20ft,25
1539,20ft,28
1540,20ft,8
1541,20ft,29
1542,40ft,27
1543,40ft,27
1544,40ft,27
1545,40ft,24
1546,40ft,19
1547,40ft,23
1548,20ft,14
1549,20ft,21
1550,20ft,13
1551,20ft,22
1552,40ft,9
1553,40ft,8
1554,40ft,9
1555,40ft,6
1556,40ft,3
1557,40ft,2
1558,40ft,2
1559,20ft,19
1560,20ft,28
1561,20ft,22
1562,20ft,29
1563,20ft,21
1564,20ft,27
1565,20ft,23
1566,20ft,28
1567,20ft,14
1568,20ft,25
1569,40ft,28
1570,40ft,24
1571,40ft,14
1572,20ft,22
1573,20ft,20
1574,40ft,22
1575,40ft,22
1576,40ft,13
1577,20ft,12
1578,20ft,28
1579,40ft,14
1580,40ft,14
1581,40ft,9
1582,40ft,9
1583,20ft,20
1584,20ft,26
1585,20ft,21
1586,20ft,20
1587,20ft,14
1588,20ft,22
1589,40ft,9
1590,40ft,5
1591,20ft,29
1592,20ft,24
1593,40ft,26
1594,40ft,19
1595,40ft,21
1596,20ft,19
1597,20ft,22
1598,20ft,23
1599,20ft,19
1600,20ft,18
1601,20ft,19
1602,40ft,27
1603,40ft,8
1604,20ft,15
1605,20ft,19
1606,20ft,13
1607,20ft,21
1608,40ft,21
1609,40ft,20
1610,40ft,8
1611,40ft,8
1612,20ft,25
1613,20ft,28
1614,20ft,19
1615,20ft,20
1616,20ft,22
1617,20ft,20
1618,40ft,13
1619,40ft,5
1620,20ft,21
1621,20ft,22
1622,40ft,25
1623,40ft,25
1624,40ft,22
1625,40ft,5
1626,20ft,23
1627,20ft,21
1628,20ft,13
1629,20ft,22
1630,40ft,19
1631,40ft,20
1632,40ft,14
1633,20ft,20
1634,20ft,28
1635,20ft,3
1636,20ft,27
1637,40ft,13
1638,40ft,9
1639,40ft,8
1640,20ft,22
1641,20ft,21
1642,20ft,21
1643,20ft,20
1644,40ft,5
1645,40ft,5
1646,40ft,2
1647,20ft,18
1648,20ft,25
1649,20ft,20
1650,20ft,19
1651,40ft,22
1652,40ft,9
1653,40ft,5
1654,20ft,9
1655,20ft,24
1656,40ft,26
1657,40ft,27
1658,40ft,24
1659,40ft,19
1660,40ft,14
1661,40ft,14
1662,40ft,14
1663,40ft,14
