id,tipo,peso
195,20ft,19
196,20ft,21
197,20ft,13
198,20ft,26
199,40ft,19
200,40ft,13
201,20ft,13
202,20ft,27
203,20ft,3
204,20ft,19
205,40ft,22
206,40ft,19
207,20ft,22
208,20ft,25
209,40ft,12
210,40ft,9
211,40ft,8
212,40ft,8
213,20ft,3
214,20ft,13
215,40ft,13
216,40ft,12
217,40ft,14
218,40ft,13
219,40ft,9
220,20ft,2
221,20ft,2
222,40ft,5
223,40ft,3
224,40ft,3
225,40ft,3
226,40ft,2
227,40ft,2
228,40ft,22
229,40ft,13
230,40ft,13
231,40ft,8
232,40ft,9
233,40ft,9
234,40ft,15
235,40ft,14
236,40ft,15
237,40ft,12
238,40ft,14
239,40ft,8
240,20ft,19
241,20ft,24
242,20ft,22
243,20ft,29
244,20ft,20
245,20ft,20
246,40ft,22
247,40ft,19
248,40ft,8
249,20ft,25
250,20ft,29
251,20ft,22
252,20ft,26
253,20ft,20
254,20ft,24
255,40ft,24
256,40ft,29
257,40ft,22
258,40ft,22
259,40ft,26
260,40ft,21
261,20ft,28
262,20ft,27
263,20ft,25
264,20ft,28
265,40ft,25
266,20ft,22
267,20ft,24
268,40ft,27
269,40ft,29
270,40ft,20
271,40ft,24
272,40ft,27
273,40ft,26
274,40ft,29
275,40ft,25
276,40ft,20
277,40ft,20
278,40ft,20
279,40ft,20
280,40ft,21
281,40ft,21
282,20ft,26
283,20ft,26
284,20ft,28
285,20ft,25
286,40ft,26
287,40ft,18
288,40ft,23
289,40ft,20
290,20ft,29
291,20ft,29
292,40ft,22
293,40ft,21
294,40ft,22
295,20ft,28
296,20ft,26
297,20ft,29
298,20ft,27
299,40ft,24
300,20ft,19
301,20ft,22
302,40ft,21
303,40ft,13
304,40ft,9
305,40ft,18
306,40ft,22
307,40ft,20
308,40ft,20
309,40ft,20
310,40ft,19
311,40ft,5
312,40ft,6
313,20ft,21
314,20ft,28
315,20ft,21
316,20ft,27
317,40ft,20
318,40ft,22
319,40ft,21
320,40ft,2
321,20ft,13
322,20ft,26
323,40ft,8
324,20ft,27
325,20ft,24
326,20ft,26
327,20ft,29
328,40ft,29
329,40ft,12
330,20ft,3
331,20ft,13
332,40ft,13
333,40ft,13
334,40ft,8
335,40ft,8
336,40ft,9
337,40ft,3
338,40ft,2
339,40ft,9
340,40ft,8
341,40ft,9
342,40ft,8
343,40ft,9
344,40ft,5
345,40ft,22
346,40ft,12
347,40ft,13
348,40ft,13
349,40ft,14
350,40ft,8
351,40ft,9
352,20ft,15
353,20ft,19
354,40ft,21
355,40ft,19
356,40ft,21
357,40ft,13
358,40ft,13
359,40ft,13
360,40ft,12
361,40ft,14
362,40ft,9
363,40ft,8
364,40ft,9
365,40ft,25
366,40ft,26
367,40ft,19
368,40ft,20
369,40ft,22
370,40ft,19
371,40ft,19
372,40ft,14
373,40ft,9
374,40ft,8
375,40ft,8
376,40ft,9
377,40ft,5
378,40ft,5
379,40ft,5
380,20ft,18
381,20ft,22
382,40ft,22
383,40ft,21
384,40ft,20
385,40ft,22
386,20ft,21
387,20ft,26
388,20ft,19
389,20ft,22
390,20ft,21
391,20ft,21
392,40ft,20
393,40ft,21
394,20ft,29
395,20ft,27
396,20ft,28
397,20ft,29
398,40ft,15
399,40ft,2
400,20ft,20
401,20ft,27
402,20ft,22
403,20ft,22
404,20ft,28
405,20ft,25
406,20ft,15
407,20ft,20
408,40ft,25
409,40ft,29
410,40ft,13
411,40ft,13
412,40ft,27
413,40ft,27
414,40ft,20
415,40ft,19
416,40ft,19
417,40ft,13
418,40ft,13
419,40ft,9
420,20ft,21
421,20ft,25
422,20ft,22
423,20ft,24
424,20ft,15
425,20ft,2
426,20ft,19
427,20ft,2
428,40ft,20
429,20ft,26
430,20ft,26
431,20ft,19
432,20ft,22
433,40ft,28
434,40ft,8
435,20ft,21
436,20ft,22
437,20ft,3
438,20ft,20
439,40ft,3
440,40ft,3
441,20ft,27
442,20ft,28
443,20ft,26
444,20ft,26
445,40ft,13
446,40ft,9
447,20ft,28
448,20ft,24
449,20ft,26
450,20ft,29
451,20ft,28
452,20ft,24
453,20ft,25
454,20ft,28
455,40ft,29
456,20ft,20
457,20ft,27
458,20ft,19
459,20ft,26
460,20ft,21
461,20ft,27
462,20ft,2
463,20ft,28
464,40ft,6
465,20ft,29
466,20ft,24
467,20ft,27
468,20ft,28
469,20ft,21
470,20ft,25
471,40ft,8
472,40ft,8
473,40ft,9
474,40ft,8
475,40ft,9
476,40ft,9
477,20ft,2
478,20ft,20
479,20ft,2
480,20ft,14
481,40ft,12
482,40ft,15
483,40ft,8
484,40ft,5
485,40ft,6
486,40ft,13
487,40ft,14
488,40ft,14
489,40ft,9
490,40ft,9
491,40ft,9
492,40ft,8
493,40ft,8
494,40ft,12
495,40ft,15
496,40ft,13
497,40ft,8
498,40ft,8
499,40ft,5
500,40ft,3
501,40ft,3
502,20ft,19
503,20ft,27
504,20ft,21
505,20ft,24
506,20ft,13
507,20ft,28
508,20ft,8
509,20ft,22
510,40ft,20
511,40ft,21
512,40ft,12
513,40ft,14
514,20ft,28
515,20ft,25
516,20ft,26
517,20ft,28
518,40ft,26
519,40ft,19
520,40ft,20
521,40ft,8
522,40ft,13
523,40ft,13
524,40ft,14
525,40ft,9
526,40ft,8
527,40ft,9
528,40ft,9
529,20ft,14
530,20ft,21
531,20ft,13
532,20ft,22
533,20ft,14
534,20ft,22
535,20ft,3
536,20ft,13
537,20ft,13
538,20ft,2
539,40ft,9
540,40ft,9
541,20ft,27
542,20ft,27
543,40ft,24
544,40ft,27
545,40ft,27
546,40ft,29
547,20ft,25
548,20ft,25
549,20ft,27
550,20ft,27
551,20ft,28
552,20ft,25
553,20ft,27
554,20ft,28
555,40ft,22
556,40ft,9
557,20ft,22
558,20ft,20
559,20ft,26
560,20ft,20
561,40ft,19
562,40ft,14
563,40ft,12
564,40ft,14
565,20ft,27
566,20ft,24
567,20ft,21
568,20ft,20
569,20ft,20
570,20ft,21
571,20ft,22
572,20ft,20
573,40ft,22
574,40ft,13
575,20ft,25
576,20ft,29
577,20ft,28
578,20ft,25
579,20ft,26
580,20ft,27
581,20ft,3
582,20ft,26
583,20ft,27
584,20ft,24
585,20ft,26
586,20ft,26
587,40ft,19
588,40ft,9
589,40ft,6
590,20ft,29
591,20ft,26
592,20ft,19
593,20ft,28
594,20ft,22
595,20ft,19
596,20ft,9
597,20ft,3
598,40ft,19
599,40ft,5
600,40ft,5
601,40ft,6
602,40ft,6
603,40ft,20
604,40ft,19
605,40ft,19
606,40ft,12
607,40ft,14
608,40ft,25
609,20ft,29
610,20ft,26
611,40ft,26
612,40ft,24
613,40ft,24
614,40ft,14
615,40ft,8
616,40ft,8
617,40ft,5
618,40ft,6
619,40ft,29
620,40ft,26
621,40ft,28
622,40ft,13
623,40ft,15
624,40ft,5
625,40ft,6
626,20ft,28
627,20ft,24
628,20ft,29
629,20ft,27
630,20ft,28
631,20ft,28
632,20ft,24
633,20ft,29
634,40ft,21
635,40ft,8
636,40ft,8
637,40ft,8
638,40ft,9
639,40ft,5
640,40ft,6
641,40ft,8
642,40ft,9
643,40ft,8
644,40ft,9
645,40ft,9
646,40ft,6
647,40ft,2
648,40ft,29
649,40ft,21
650,40ft,19
651,40ft,20
652,40ft,12
653,40ft,6
654,40ft,3
655,40ft,8
656,40ft,6
657,40ft,6
658,40ft,6
659,40ft,6
660,40ft,6
661,40ft,5
662,40ft,6
663,20ft,13
664,20ft,22
665,20ft,9
666,20ft,22
667,20ft,3
668,20ft,22
669,40ft,9
670,40ft,9
671,40ft,9
672,40ft,8
673,40ft,6
674,20ft,13
675,20ft,29
676,20ft,14
677,20ft,24
678,40ft,26
679,40ft,28
680,40ft,29
681,40ft,28
682,40ft,19
683,40ft,13
684,40ft,9
685,40ft,5
686,40ft,6
687,40ft,5
688,40ft,6
689,40ft,5
690,20ft,14
691,20ft,24
692,20ft,3
693,20ft,24
694,40ft,14
695,40ft,8
696,40ft,9
697,40ft,9
698,40ft,8
699,40ft,9
700,20ft,14
701,20ft,22
702,40ft,8
703,40ft,9
704,40ft,6
705,40ft,5
706,40ft,5
707,40ft,5
708,40ft,5
709,40ft,3
710,20ft,3
711,20ft,3
712,40ft,6
713,40ft,5
714,40ft,5
715,40ft,6
716,40ft,2
717,40ft,2
718,40ft,9
719,40ft,8
720,40ft,8
721,40ft,5
722,40ft,6
723,40ft,6
724,40ft,6
725,40ft,24
726,40ft,21
727,40ft,22
728,40ft,5
729,20ft,20
730,20ft,25
731,20ft,20
732,20ft,25
733,20ft,19
734,20ft,19
735,40ft,19
736,40ft,20
737,20ft,22
738,20ft,19
739,20ft,21
740,20ft,23
741,40ft,25
742,40ft,27
743,40ft,14
744,40ft,25
745,40ft,27
746,20ft,20
747,20ft,22
748,40ft,26
749,40ft,25
750,40ft,24
751,40ft,8
752,40ft,22
753,40ft,20
754,40ft,9
755,40ft,8
756,40ft,28
757,40ft,26
758,40ft,28
759,40ft,29
760,40ft,25
761,40ft,27
762,40ft,27
763,20ft,26
764,20ft,28
765,20ft,25
766,20ft,26
767,20ft,20
768,20ft,22
769,40ft,9
770,40ft,3
771,20ft,27
772,20ft,29
773,40ft,20
774,40ft,20
775,40ft,8
776,40ft,3
777,20ft,19
778,20ft,25
779,20ft,20
780,20ft,19
781,20ft,19
782,20ft,14
783,40ft,26
784,40ft,9
785,20ft,9
786,20ft,21
787,40ft,15
788,40ft,14
789,40ft,2
790,40ft,25
791,40ft,21
792,40ft,21
793,40ft,8
794,20ft,26
795,20ft,24
796,20ft,24
797,20ft,27
798,40ft,22
799,40ft,9
800,20ft,25
801,20ft,25
802,20ft,29
803,20ft,27
804,40ft,22
805,40ft,22
806,40ft,5
807,20ft,29
808,20ft,24
809,20ft,19
810,20ft,27
811,20ft,14
812,20ft,22
813,40ft,27
814,40ft,24
815,40ft,25
816,40ft,20
817,40ft,25
818,40ft,20
819,40ft,14
820,40ft,14
821,40ft,12
822,40ft,13
823,40ft,14
824,40ft,9
825,40ft,25
826,40ft,24
827,40ft,25
828,40ft,27
829,40ft,19
830,40ft,14
831,40ft,12
832,40ft,9
833,40ft,13
834,40ft,9
835,40ft,9
836,20ft,22
837,20ft,22
838,20ft,14
839,20ft,20
840,40ft,22
841,40ft,21
842,40ft,20
843,40ft,20
844,40ft,19
845,40ft,21
846,40ft,14
847,40ft,8
848,40ft,9
849,40ft,9
850,40ft,15
851,40ft,13
852,40ft,6
853,40ft,5
854,40ft,5
855,40ft,6
856,40ft,6
857,40ft,6
858,20ft,20
859,20ft,29
860,40ft,24
861,40ft,27
862,40ft,14
863,40ft,6
864,40ft,6
865,40ft,6
866,40ft,5
867,40ft,13
868,40ft,9
869,40ft,8
870,40ft,6
871,40ft,6
872,40ft,5
873,40ft,6
874,40ft,3
875,40ft,8
876,40ft,9
877,40ft,6
878,40ft,5
879,40ft,5
880,40ft,3
881,40ft,2
882,40ft,3
883,40ft,5
884,40ft,5
885,40ft,5
886,40ft,5
887,40ft,6
888,40ft,5
889,40ft,2
890,40ft,3
891,20ft,2
892,20ft,20
893,20ft,3
894,20ft,22
895,40ft,13
896,40ft,12
897,40ft,12
898,40ft,13
899,40ft,2
900,40ft,3
901,40ft,20
902,40ft,13
903,40ft,9
904,40ft,3
905,40ft,9
906,40ft,9
907,40ft,6
908,40ft,5
909,40ft,6
910,40ft,2
911,20ft,20
912,20ft,21
913,20ft,22
914,20ft,20
915,20ft,19
916,20ft,20
917,40ft,5
918,40ft,2
919,40ft,19
920,40ft,22
921,20ft,19
922,20ft,27
923,20ft,21
924,20ft,25
925,20ft,19
926,20ft,13
927,40ft,19
928,20ft,22
929,20ft,27
930,20ft,19
931,20ft,27
932,20ft,21
933,20ft,22
934,40ft,5
935,40ft,6
936,20ft,20
937,20ft,21
938,20ft,22
939,20ft,20
940,20ft,15
941,20ft,20
942,40ft,21
943,40ft,12
944,20ft,22
945,20ft,28
946,20ft,21
947,20ft,28
948,20ft,8
949,20ft,20
950,40ft,21
951,40ft,22
952,40ft,13
953,40ft,27
954,40ft,29
955,40ft,28
956,40ft,22
957,40ft,19
958,40ft,22
959,40ft,13
960,40ft,13
961,40ft,26
962,40ft,26
963,40ft,26
964,40ft,14
965,20ft,9
966,20ft,26
967,20ft,3
968,20ft,21
969,40ft,13
970,40ft,14
971,40ft,15
972,20ft,19
973,20ft,29
974,20ft,21
975,20ft,28
976,40ft,13
977,40ft,14
978,40ft,8
979,40ft,27
980,40ft,26
981,40ft,26
982,40ft,29
983,40ft,29
984,40ft,28
985,40ft,27
986,20ft,27
987,20ft,28
988,40ft,29
989,40ft,21
990,40ft,19
991,40ft,19
992,40ft,13
993,40ft,14
994,40ft,8
995,40ft,5
996,40ft,2
997,40ft,2
998,40ft,3
999,40ft,21
1000,40ft,8
1001,40ft,8
1002,40ft,8
1003,40ft,8
1004,40ft,8
1005,40ft,8
1006,40ft,8
1007,40ft,8
1008,40ft,9
1009,40ft,9
1010,40ft,8
1011,40ft,9
1012,40ft,6
1013,40ft,19
1014,40ft,14
1015,40ft,14
1016,40ft,13
1017,40ft,8
1018,20ft,21
1019,20ft,25
1020,20ft,22
1021,20ft,26
1022,20ft,21
1023,20ft,24
1024,20ft,18
1025,20ft,24
1026,20ft,14
1027,20ft,27
1028,20ft,13
1029,20ft,21
1030,20ft,9
1031,20ft,20
1032,40ft,13
1033,40ft,8
1034,40ft,8
1035,40ft,9
1036,40ft,9
1037,20ft,13
1038,20ft,29
1039,40ft,20
1040,40ft,19
1041,40ft,21
1042,40ft,20
1043,40ft,20
1044,40ft,29
1045,40ft,19
1046,40ft,22
1047,40ft,22
1048,40ft,21
1049,40ft,22
1050,40ft,22
1051,40ft,22
1052,40ft,19
1053,40ft,13
1054,40ft,12
1055,40ft,14
1056,40ft,13
1057,40ft,13
1058,40ft,8
1059,40ft,2
1060,40ft,28
1061,40ft,20
1062,40ft,23
1063,40ft,19
1064,40ft,13
1065,40ft,14
1066,40ft,8
1067,40ft,6
1068,20ft,29
1069,20ft,26
1070,20ft,26
1071,20ft,26
1072,20ft,27
1073,20ft,28
1074,20ft,22
1075,20ft,28
1076,20ft,13
1077,20ft,19
1078,40ft,22
1079,40ft,22
1080,40ft,22
1081,20ft,28
1082,20ft,25
1083,20ft,27
1084,20ft,29
1085,20ft,29
1086,20ft,28
1087,20ft,29
1088,20ft,24
1089,20ft,22
1090,20ft,28
1091,20ft,22
1092,20ft,28
1093,20ft,22
1094,20ft,3
1095,40ft,22
1096,40ft,28
1097,40ft,24
1098,40ft,21
1099,40ft,20
1100,40ft,20
1101,40ft,27
1102,40ft,25
1103,40ft,19
1104,40ft,20
1105,40ft,14
1106,20ft,22
1107,20ft,21
1108,40ft,26
1109,40ft,26
1110,40ft,29
1111,40ft,14
1112,20ft,21
1113,20ft,21
1114,20ft,21
1115,20ft,19
1116,20ft,14
1117,20ft,14
1118,40ft,24
1119,40ft,22
1120,40ft,26
1121,40ft,26
1122,40ft,21
1123,40ft,23
1124,40ft,18
1125,40ft,27
1126,40ft,28
1127,40ft,26
1128,40ft,27
1129,40ft,6
1130,20ft,20
1131,20ft,28
1132,20ft,20
1133,20ft,22
1134,20ft,22
1135,20ft,21
1136,20ft,13
1137,20ft,21
1138,40ft,12
1139,40ft,8
1140,40ft,9
1141,40ft,5
1142,20ft,13
1143,20ft,21
1144,20ft,9
1145,20ft,14
1146,40ft,8
1147,40ft,9
1148,40ft,5
1149,40ft,2
1150,40ft,3
1151,40ft,2
1152,20ft,8
1153,20ft,25
1154,20ft,21
1155,20ft,24
1156,20ft,29
1157,20ft,22
1158,20ft,25
1159,20ft,21
1160,40ft,22
1161,40ft,21
1162,40ft,21
1163,40ft,13
1164,40ft,13
1165,40ft,8
1166,20ft,22
1167,20ft,28
1168,40ft,22
1169,40ft,13
1170,40ft,13
1171,40ft,14
1172,40ft,9
1173,40ft,6
1174,40ft,5
1175,20ft,26
1176,20ft,24
1177,20ft,18
1178,20ft,26
1179,40ft,26
1180,40ft,19
1181,40ft,19
1182,40ft,20
1183,40ft,20
1184,40ft,5
1185,40ft,5
1186,20ft,20
1187,20ft,22
1188,40ft,20
1189,40ft,19
1190,40ft,9
1191,40ft,3
1192,20ft,14
1193,20ft,21
1194,20ft,9
1195,20ft,20
1196,40ft,18
1197,40ft,22
1198,40ft,20
1199,40ft,15
1200,40ft,8
1201,40ft,6
1202,40ft,27
1203,40ft,29
1204,40ft,19
1205,40ft,8
1206,40ft,9
1207,40ft,5
1208,40ft,6
1209,40ft,28
1210,40ft,26
1211,40ft,28
1212,40ft,24
1213,20ft,25
1214,20ft,28
1215,20ft,24
1216,20ft,29
1217,40ft,21
1218,40ft,5
1219,20ft,26
1220,20ft,29
1221,20ft,29
1222,20ft,26
1223,40ft,20
1224,40ft,29
1225,40ft,6
1226,40ft,5
1227,40ft,5
1228,40ft,3
1229,20ft,3
1230,20ft,13
1231,40ft,14
1232,40ft,13
1233,40ft,13
1234,40ft,13
1235,40ft,14
1236,20ft,19
1237,20ft,27
1238,20ft,22
1239,20ft,29
1240,20ft,21
1241,20ft,19
1242,40ft,22
1243,40ft,13
1244,40ft,8
1245,40ft,9
1246,40ft,5
1247,40ft,3
1248,20ft,19
1249,20ft,28
1250,20ft,15
1251,20ft,25
1252,20ft,2
1253,20ft,27
1254,40ft,15
1255,40ft,9
1256,40ft,9
1257,40ft,6
1258,40ft,2
1259,20ft,20
1260,20ft,21
1261,20ft,22
1262,20ft,21
1263,20ft,21
1264,20ft,22
1265,20ft,21
1266,20ft,22
1267,40ft,19
1268,40ft,9
1269,40ft,9
1270,40ft,9
1271,40ft,2
1272,40ft,19
1273,40ft,21
1274,40ft,15
1275,40ft,13
1276,40ft,9
1277,40ft,8
1278,40ft,8
1279,40ft,5
1280,40ft,28
1281,40ft,24
1282,40ft,29
1283,40ft,26
1284,40ft,19
1285,40ft,20
1286,40ft,22
1287,40ft,9
1288,20ft,20
1289,20ft,27
1290,20ft,19
1291,20ft,26
1292,20ft,22
1293,20ft,20
1294,20ft,21
1295,20ft,22
1296,20ft,22
1297,20ft,22
1298,20ft,19
1299,20ft,19
1300,20ft,19
1301,20ft,21
1302,40ft,5
1303,40ft,6
1304,20ft,19
1305,20ft,24
1306,40ft,25
1307,40ft,23
1308,40ft,20
1309,40ft,13
1310,40ft,29
1311,40ft,29
1312,40ft,24
1313,40ft,14
1314,40ft,13
1315,40ft,14
1316,40ft,14
1317,20ft,3
1318,20ft,20
1319,40ft,8
1320,40ft,6
1321,40ft,5
1322,40ft,6
1323,20ft,3
1324,20ft,2
1325,40ft,6
1326,40ft,6
1327,20ft,21
1328,20ft,22
1329,40ft,28
1330,40ft,22
1331,40ft,15
1332,40ft,5
1333,40ft,25
1334,40ft,13
1335,40ft,12
1336,40ft,8
1337,40ft,6
1338,40ft,25
1339,40ft,28
1340,40ft,19
1341,40ft,20
1342,20ft,19
1343,20ft,26
1344,20ft,22
1345,20ft,29
1346,20ft,20
1347,20ft,19
1348,20ft,2
1349,20ft,3
1350,40ft,8
1351,40ft,6
1352,40ft,8
1353,40ft,8
1354,40ft,8
1355,40ft,8
1356,40ft,3
1357,20ft,21
1358,20ft,22
1359,20ft,3
1360,20ft,22
1361,20ft,2
1362,20ft,19
1363,40ft,8
1364,40ft,5
1365,20ft,21
1366,20ft,20
1367,20ft,20
1368,20ft,20
1369,40ft,9
1370,40ft,9
1371,40ft,5
1372,20ft,9
1373,20ft,12
1374,40ft,14
1375,40ft,6
1376,40ft,5
1377,40ft,5
1378,40ft,5
1379,20ft,2
1380,20ft,26
1381,40ft,28
1382,40ft,19
1383,40ft,19
1384,40ft,20
1385,40ft,19
1386,40ft,21
1387,20ft,14
1388,20ft,26
1389,40ft,22
1390,40ft,21
1391,40ft,12
1392,40ft,8
1393,40ft,6
1394,40ft,6
1395,40ft,5
1396,20ft,13
1397,20ft,21
1398,20ft,8
1399,20ft,13
1400,40ft,20
1401,40ft,14
1402,40ft,8
1403,40ft,5
1404,40ft,5
1405,40ft,5
1406,40ft,26
1407,40ft,20
1408,40ft,23
1409,40ft,14
1410,40ft,13
1411,40ft,9
1412,40ft,9
1413,40ft,8
1414,40ft,22
1415,40ft,21
1416,40ft,19
1417,40ft,19
1418,40ft,19
1419,40ft,22
1420,40ft,9
1421,40ft,5
1422,40ft,12
1423,40ft,13
1424,40ft,15
1425,40ft,8
1426,40ft,8
1427,40ft,5
1428,40ft,6
1429,40ft,5
1430,20ft,20
1431,20ft,26
1432,20ft,13
1433,20ft,21
1434,40ft,22
1435,40ft,22
1436,40ft,20
1437,40ft,12
1438,40ft,8
1439,40ft,2
1440,40ft,3
1441,40ft,24
1442,40ft,26
1443,40ft,24
1444,40ft,2
1445,20ft,20
1446,20ft,29
1447,20ft,20
1448,20ft,24
1449,20ft,19
1450,20ft,21
1451,40ft,26
1452,40ft,29
1453,40ft,25
1454,40ft,5
1455,40ft,28
1456,40ft,19
1457,40ft,21
1458,40ft,21
1459,40ft,21
1460,40ft,18
1461,40ft,22
1462,40ft,8
1463,40ft,27
1464,40ft,27
1465,40ft,29
1466,40ft,27
1467,40ft,21
1468,40ft,21
1469,40ft,20
1470,40ft,28
1471,40ft,21
1472,40ft,9
1473,40ft,8
1474,40ft,20
1475,40ft,20
1476,40ft,20
1477,40ft,20
1478,40ft,21
1479,40ft,9
1480,40ft,9
1481,40ft,8
1482,40ft,6
1483,40ft,21
1484,40ft,20
1485,40ft,20
1486,40ft,13
1487,40ft,5
1488,40ft,28
1489,40ft,26
1490,40ft,26
1491,40ft,21
1492,40ft,15
1493,20ft,21
1494,20ft,29
1495,20ft,3
1496,20ft,19
1497,40ft,19
1498,40ft,15
1499,40ft,9
1500,20ft,2
1501,20ft,26
1502,40ft,26
1503,40ft,19
1504,40ft,19
1505,20ft,8
1506,20ft,28
1507,40ft,20
1508,40ft,22
1509,40ft,21
1510,40ft,20
1511,40ft,22
1512,40ft,18
1513,40ft,21
1514,40ft,29
1515,40ft,19
1516,40ft,19
1517,40ft,21
1518,40ft,22
1519,20ft,26
1520,20ft,24
1521,20ft,25
1522,20ft,28
1523,20ft,22
1524,20ft,28
1525,20ft,19
1526,20ft,27
1527,20ft,22
1528,20ft,29
1529,20ft,2
1530,20ft,25
1531,40ft,12
1532,40ft,27
1533,40ft,20
1534,40ft,21
1535,40ft,21
1536,40ft,20
1537,40ft,19
1538,40ft,21
1539,40ft,20
1540,20ft,2
1541,20ft,23
1542,40ft,8
1543,40ft,8
1544,40ft,8
1545,40ft,6
1546,40ft,5
1547,40ft,3
1548,20ft,19
1549,20ft,28
1550,20ft,20
1551,20ft,29
1552,20ft,22
1553,20ft,24
1554,40ft,14
1555,40ft,15
1556,40ft,15
1557,40ft,8
1558,40ft,6
1559,20ft,19
1560,20ft,20
1561,40ft,25
1562,40ft,28
1563,40ft,26
1564,40ft,20
1565,40ft,22
1566,40ft,13
1567,40ft,6
1568,20ft,2
1569,20ft,9
1570,40ft,9
1571,40ft,9
1572,40ft,5
1573,40ft,6
1574,40ft,6
1575,40ft,3
1576,40ft,25
1577,40ft,25
1578,40ft,29
1579,40ft,29
1580,40ft,20
1581,40ft,19
1582,40ft,20
1583,40ft,15
1584,40ft,19
1585,40ft,19
1586,40ft,19
1587,40ft,21
1588,40ft,12
1589,40ft,8
1590,40ft,8
1591,40ft,9
1592,20ft,25
1593,20ft,27
1594,20ft,22
1595,20ft,27
1596,20ft,20
1597,20ft,28
1598,40ft,22
1599,40ft,15
1600,40ft,9
1601,40ft,8
1602,40ft,2
1603,40ft,29
1604,40ft,29
1605,40ft,27
1606,40ft,20
1607,40ft,8
1608,40ft,8
1609,40ft,9
1610,40ft,6
1611,20ft,22
1612,20ft,28
1613,40ft,25
1614,40ft,24
1615,40ft,26
1616,40ft,22
1617,40ft,21
1618,40ft,19
1619,40ft,12
1620,40ft,21
1621,40ft,15
1622,40ft,15
1623,40ft,9
1624,40ft,9
1625,40ft,9
1626,40ft,9
1627,40ft,9
1628,20ft,3
1629,20ft,13
1630,40ft,14
1631,40ft,14
1632,40ft,9
1633,40ft,5
1634,40ft,2
1635,40ft,2
1636,40ft,21
1637,40ft,22
1638,40ft,21
1639,40ft,21
1640,40ft,21
1641,20ft,24
1642,20ft,27
1643,20ft,20
1644,20ft,3
1645,40ft,21
1646,40ft,21
1647,40ft,22
1648,20ft,19
1649,20ft,25
1650,40ft,28
1651,40ft,28
1652,40ft,24
1653,40ft,21
1654,40ft,19
1655,40ft,20
1656,40ft,19
1657,40ft,20
1658,40ft,22
1659,40ft,19
1660,40ft,19
1661,40ft,6
1662,20ft,9
1663,20ft,19
