id,tipo,peso
179,40ft,23
180,40ft,21
181,40ft,14
182,40ft,12
183,20ft,20
184,20ft,19
185,20ft,20
186,20ft,22
187,20ft,20
188,20ft,21
189,20ft,14
190,20ft,22
191,40ft,22
192,40ft,22
193,40ft,21
194,40ft,22
195,40ft,8
196,40ft,5
197,20ft,19
198,20ft,20
199,20ft,21
200,20ft,19
201,40ft,21
202,40ft,21
203,40ft,21
204,40ft,19
205,40ft,19
206,20ft,21
207,20ft,26
208,20ft,21
209,20ft,21
210,40ft,25
211,40ft,28
212,40ft,27
213,40ft,29
214,40ft,26
215,40ft,27
216,40ft,24
217,40ft,22
218,40ft,20
219,40ft,5
220,40ft,6
221,20ft,21
222,20ft,26
223,20ft,20
224,20ft,28
225,20ft,20
226,20ft,21
227,40ft,25
228,40ft,28
229,40ft,29
230,40ft,24
231,20ft,29
232,20ft,27
233,20ft,24
234,20ft,27
235,20ft,21
236,20ft,28
237,20ft,21
238,20ft,27
239,40ft,22
240,40ft,20
241,40ft,21
242,40ft,20
243,40ft,8
244,40ft,9
245,20ft,21
246,20ft,21
247,40ft,29
248,40ft,28
249,40ft,26
250,40ft,26
251,40ft,24
252,40ft,25
253,40ft,28
254,20ft,21
255,20ft,29
256,20ft,19
257,20ft,22
258,20ft,22
259,20ft,20
260,20ft,23
261,20ft,22
262,20ft,22
263,20ft,20
264,20ft,20
265,20ft,22
266,20ft,19
267,20ft,21
268,40ft,18
269,20ft,24
270,20ft,26
271,20ft,3
272,20ft,26
273,20ft,3
274,20ft,25
275,40ft,27
276,40ft,26
277,40ft,28
278,40ft,14
279,20ft,28
280,20ft,25
281,20ft,21
282,20ft,26
283,40ft,20
284,40ft,22
285,40ft,19
286,40ft,15
287,40ft,9
288,40ft,6
289,40ft,25
290,40ft,24
291,20ft,28
292,20ft,29
293,20ft,28
294,20ft,28
295,20ft,27
296,20ft,26
297,40ft,25
298,40ft,24
299,20ft,21
300,20ft,19
301,20ft,14
302,20ft,21
303,20ft,2
304,20ft,22
305,40ft,20
306,40ft,8
307,20ft,19
308,20ft,25
309,20ft,21
310,20ft,25
311,40ft,29
312,40ft,24
313,40ft,24
314,40ft,27
315,40ft,20
316,40ft,20
317,20ft,19
318,20ft,20
319,20ft,21
320,20ft,19
321,40ft,13
322,20ft,20
323,20ft,26
324,20ft,20
325,20ft,26
326,20ft,22
327,20ft,26
328,40ft,25
329,40ft,24
330,40ft,25
331,40ft,6
332,20ft,19
333,20ft,25
334,20ft,22
335,20ft,19
336,40ft,27
337,40ft,20
338,40ft,22
339,40ft,14
340,40ft,15
341,40ft,21
342,40ft,5
343,40ft,29
344,40ft,27
345,40ft,12
346,40ft,14
347,40ft,8
348,40ft,5
349,40ft,5
350,40ft,6
351,40ft,27
352,40ft,26
353,40ft,27
354,40ft,19
355,40ft,20
356,40ft,19
357,40ft,21
358,40ft,21
359,40ft,2
360,40ft,2
361,20ft,2
362,20ft,28
363,20ft,2
364,20ft,23
365,20ft,2
366,20ft,13
367,20ft,2
368,20ft,12
369,40ft,13
370,40ft,13
371,40ft,9
372,40ft,9
373,40ft,9
374,40ft,9
375,40ft,6
376,40ft,26
377,40ft,27
378,40ft,28
379,40ft,29
380,40ft,28
381,40ft,25
382,40ft,20
383,40ft,8
384,40ft,8
385,20ft,25
386,20ft,24
387,20ft,19
388,20ft,29
389,20ft,21
390,20ft,25
391,20ft,22
392,20ft,24
393,20ft,22
394,20ft,25
395,40ft,24
396,40ft,28
397,40ft,19
398,20ft,25
399,20ft,27
400,20ft,27
401,20ft,27
402,20ft,27
403,20ft,27
404,40ft,28
405,40ft,26
406,40ft,25
407,40ft,27
408,40ft,26
409,40ft,25
410,40ft,25
411,40ft,25
412,40ft,24
413,40ft,15
414,40ft,13
415,40ft,25
416,40ft,29
417,40ft,25
418,40ft,13
419,40ft,21
420,40ft,20
421,20ft,19
422,20ft,27
423,20ft,22
424,20ft,24
425,40ft,27
426,40ft,26
427,40ft,28
428,40ft,28
429,40ft,24
430,40ft,28
431,40ft,13
432,20ft,3
433,20ft,20
434,40ft,21
435,40ft,21
436,40ft,14
437,40ft,14
438,40ft,27
439,40ft,28
440,40ft,26
441,40ft,21
442,40ft,20
443,40ft,5
444,40ft,22
445,40ft,22
446,40ft,20
447,40ft,20
448,40ft,19
449,40ft,22
450,40ft,8
451,40ft,9
452,40ft,5
453,40ft,2
454,20ft,29
455,20ft,25
456,20ft,20
457,20ft,24
458,40ft,24
459,40ft,28
460,40ft,20
461,40ft,19
462,40ft,13
463,40ft,6
464,40ft,5
465,20ft,3
466,20ft,19
467,40ft,12
468,40ft,2
469,40ft,3
470,40ft,3
471,40ft,25
472,40ft,26
473,40ft,25
474,40ft,29
475,40ft,25
476,20ft,20
477,20ft,22
478,40ft,29
479,40ft,24
480,20ft,20
481,20ft,20
482,40ft,26
483,40ft,20
484,40ft,13
485,40ft,13
486,40ft,2
487,40ft,28
488,40ft,27
489,40ft,27
490,40ft,28
491,40ft,19
492,40ft,6
493,20ft,26
494,20ft,29
495,20ft,13
496,20ft,27
497,40ft,25
498,40ft,26
499,40ft,13
500,40ft,8
501,40ft,6
502,40ft,3
503,20ft,22
504,20ft,28
505,20ft,3
506,20ft,20
507,40ft,22
508,40ft,19
509,40ft,5
510,40ft,6
511,20ft,20
512,20ft,25
513,20ft,21
514,20ft,24
515,40ft,19
516,40ft,20
517,40ft,20
518,40ft,21
519,40ft,15
520,40ft,9
521,20ft,21
522,20ft,28
523,40ft,20
524,40ft,22
525,40ft,19
526,40ft,20
527,40ft,8
528,40ft,6
529,40ft,3
530,20ft,14
531,20ft,28
532,40ft,28
533,40ft,20
534,40ft,6
535,40ft,6
536,40ft,2
537,20ft,19
538,20ft,24
539,40ft,26
540,40ft,20
541,40ft,6
542,40ft,2
543,40ft,3
544,20ft,26
545,20ft,24
546,20ft,19
547,20ft,24
548,40ft,21
549,40ft,19
550,40ft,19
551,40ft,21
552,40ft,19
553,40ft,22
554,40ft,26
555,40ft,25
556,40ft,24
557,40ft,27
558,40ft,26
559,40ft,18
560,40ft,21
561,40ft,3
562,20ft,2
563,20ft,21
564,40ft,19
565,40ft,19
566,40ft,21
567,40ft,8
568,40ft,2
569,20ft,29
570,20ft,27
571,20ft,18
572,20ft,29
573,40ft,25
574,40ft,25
575,40ft,27
576,40ft,20
577,40ft,14
578,40ft,14
579,20ft,19
580,20ft,29
581,20ft,22
582,20ft,20
583,40ft,26
584,40ft,19
585,40ft,22
586,20ft,22
587,20ft,26
588,20ft,20
589,20ft,24
590,20ft,3
591,20ft,25
592,20ft,2
593,20ft,29
594,40ft,22
595,40ft,8
596,20ft,25
597,20ft,28
598,20ft,23
599,20ft,25
600,20ft,21
601,20ft,29
602,40ft,26
603,40ft,27
604,40ft,28
605,40ft,22
606,40ft,23
607,20ft,14
608,20ft,27
609,20ft,13
610,20ft,19
611,20ft,3
612,20ft,19
613,20ft,3
614,20ft,19
615,20ft,3
616,20ft,20
617,40ft,21
618,40ft,13
619,40ft,14
620,40ft,13
621,20ft,3
622,20ft,29
623,20ft,2
624,20ft,19
625,40ft,22
626,40ft,23
627,40ft,14
628,40ft,8
629,40ft,9
630,40ft,8
631,40ft,2
632,20ft,21
633,20ft,29
634,20ft,19
635,20ft,27
636,20ft,20
637,20ft,28
638,20ft,20
639,20ft,28
640,40ft,9
641,40ft,9
642,40ft,9
643,40ft,5
644,40ft,6
645,20ft,21
646,20ft,20
647,20ft,14
648,20ft,21
649,20ft,15
650,20ft,21
651,20ft,13
652,20ft,20
653,40ft,22
654,40ft,20
655,40ft,8
656,40ft,8
657,40ft,3
658,40ft,3
659,20ft,19
660,20ft,26
661,20ft,22
662,20ft,27
663,40ft,25
664,40ft,25
665,40ft,26
666,40ft,22
667,40ft,20
668,40ft,22
669,40ft,8
670,40ft,5
671,20ft,20
672,20ft,24
673,20ft,21
674,20ft,27
675,20ft,15
676,20ft,24
677,40ft,8
678,40ft,9
679,40ft,8
680,40ft,8
681,40ft,5
682,40ft,6
683,20ft,3
684,20ft,27
685,40ft,25
686,40ft,21
687,40ft,22
688,40ft,13
689,40ft,9
690,40ft,8
691,40ft,6
692,40ft,6
693,20ft,29
694,20ft,26
695,20ft,21
696,20ft,26
697,40ft,21
698,40ft,13
699,40ft,14
700,40ft,9
701,40ft,8
702,40ft,6
703,40ft,6
704,20ft,8
705,20ft,29
706,40ft,13
707,40ft,9
708,40ft,8
709,40ft,5
710,40ft,6
711,40ft,5
712,20ft,20
713,20ft,18
714,40ft,27
715,40ft,26
716,40ft,28
717,40ft,26
718,40ft,29
719,40ft,22
720,40ft,21
721,40ft,20
722,40ft,22
723,20ft,21
724,20ft,20
725,20ft,20
726,20ft,19
727,20ft,20
728,20ft,20
729,20ft,20
730,20ft,21
731,20ft,19
732,20ft,29
733,20ft,13
734,20ft,24
735,40ft,8
736,20ft,22
737,20ft,19
738,40ft,9
739,40ft,9
740,40ft,9
741,40ft,9
742,40ft,9
743,40ft,6
744,40ft,2
745,20ft,12
746,20ft,22
747,40ft,20
748,40ft,20
749,40ft,20
750,40ft,8
751,40ft,9
752,40ft,9
753,40ft,8
754,20ft,15
755,20ft,29
756,20ft,2
757,20ft,24
758,20ft,3
759,20ft,25
760,40ft,19
761,40ft,20
762,40ft,22
763,40ft,3
764,20ft,19
765,20ft,24
766,20ft,19
767,20ft,19
768,40ft,6
769,40ft,5
770,40ft,5
771,40ft,2
772,40ft,3
773,40ft,3
774,20ft,24
775,20ft,26
776,20ft,22
777,20ft,25
778,20ft,20
779,20ft,2
780,40ft,19
781,40ft,20
782,40ft,21
783,40ft,21
784,40ft,12
785,40ft,29
786,40ft,24
787,40ft,25
788,40ft,26
789,40ft,21
790,40ft,22
791,40ft,8
792,40ft,5
793,20ft,22
794,20ft,26
795,40ft,22
796,40ft,20
797,40ft,21
798,40ft,22
799,40ft,20
800,40ft,9
801,20ft,28
802,20ft,27
803,40ft,25
804,40ft,26
805,40ft,24
806,40ft,28
807,40ft,19
808,40ft,6
809,40ft,19
810,40ft,19
811,40ft,13
812,40ft,3
813,40ft,27
814,40ft,24
815,40ft,29
816,40ft,29
817,40ft,24
818,40ft,9
819,40ft,9
820,20ft,19
821,20ft,21
822,20ft,8
823,20ft,21
824,40ft,20
825,40ft,21
826,40ft,21
827,40ft,22
828,40ft,14
829,40ft,8
830,40ft,27
831,40ft,28
832,40ft,25
833,40ft,19
834,40ft,23
835,40ft,19
836,40ft,2
837,40ft,2
838,40ft,3
839,20ft,8
840,20ft,20
841,20ft,3
842,20ft,21
843,20ft,3
844,20ft,14
845,40ft,13
846,40ft,13
847,40ft,8
848,40ft,8
849,40ft,5
850,40ft,6
851,40ft,5
852,40ft,5
853,20ft,19
854,20ft,25
855,20ft,20
856,20ft,25
857,20ft,20
858,20ft,26
859,20ft,20
860,20ft,29
861,20ft,19
862,20ft,25
863,20ft,8
864,20ft,26
865,20ft,2
866,20ft,26
867,20ft,2
868,20ft,27
869,20ft,2
870,20ft,19
871,20ft,2
872,20ft,22
873,40ft,3
874,40ft,26
875,40ft,29
876,40ft,27
877,40ft,26
878,40ft,25
879,40ft,21
880,40ft,19
881,40ft,21
882,40ft,19
883,40ft,19
884,20ft,20
885,20ft,21
886,20ft,22
887,20ft,19
888,20ft,19
889,20ft,21
890,20ft,22
891,20ft,22
892,20ft,20
893,20ft,29
894,20ft,21
895,20ft,28
896,20ft,13
897,20ft,28
898,40ft,21
899,40ft,20
900,40ft,22
901,40ft,19
902,40ft,21
903,40ft,23
904,40ft,8
905,20ft,20
906,20ft,26
907,20ft,3
908,20ft,21
909,40ft,20
910,40ft,14
911,40ft,14
912,40ft,14
913,40ft,15
914,40ft,8
915,40ft,9
916,40ft,5
917,40ft,14
918,40ft,6
919,40ft,5
920,40ft,6
921,40ft,5
922,40ft,6
923,40ft,3
924,40ft,2
925,20ft,8
926,20ft,20
927,40ft,13
928,40ft,9
929,40ft,5
930,40ft,6
931,40ft,3
932,40ft,3
933,40ft,3
934,40ft,3
935,40ft,2
936,20ft,14
937,20ft,26
938,20ft,2
939,20ft,14
940,40ft,8
941,40ft,8
942,40ft,9
943,40ft,9
944,40ft,5
945,40ft,6
946,20ft,21
947,20ft,24
948,20ft,21
949,20ft,29
950,20ft,20
951,20ft,22
952,40ft,9
953,40ft,8
954,40ft,9
955,40ft,8
956,40ft,8
957,20ft,22
958,20ft,27
959,40ft,22
960,40ft,20
961,40ft,22
962,20ft,29
963,20ft,26
964,20ft,8
965,20ft,20
966,40ft,25
967,40ft,25
968,40ft,28
969,40ft,26
970,40ft,21
971,40ft,9
972,20ft,19
973,20ft,28
974,20ft,19
975,20ft,21
976,20ft,19
977,20ft,19
978,20ft,22
979,20ft,12
980,40ft,21
981,40ft,21
982,40ft,15
983,40ft,9
984,20ft,24
985,20ft,26
986,20ft,22
987,20ft,28
988,20ft,15
989,20ft,27
990,40ft,26
991,40ft,18
992,40ft,13
993,40ft,5
994,40ft,5
995,20ft,20
996,20ft,20
997,40ft,5
998,40ft,5
999,40ft,5
1000,40ft,6
1001,40ft,6
1002,40ft,3
1003,40ft,3
1004,20ft,19
1005,20ft,25
1006,20ft,20
1007,20ft,25
1008,40ft,24
1009,40ft,27
1010,40ft,25
1011,40ft,29
1012,40ft,20
1013,20ft,27
1014,20ft,25
1015,40ft,29
1016,40ft,26
1017,40ft,27
1018,40ft,19
1019,40ft,20
1020,40ft,22
1021,40ft,8
1022,40ft,20
1023,40ft,21
1024,40ft,20
1025,40ft,22
1026,40ft,13
1027,40ft,8
1028,40ft,9
1029,40ft,6
1030,20ft,22
1031,20ft,21
1032,40ft,20
1033,40ft,22
1034,40ft,22
1035,40ft,21
1036,40ft,21
1037,40ft,8
1038,40ft,6
1039,20ft,21
1040,20ft,24
1041,20ft,21
1042,20ft,28
1043,20ft,3
1044,20ft,26
1045,40ft,29
1046,40ft,22
1047,40ft,25
1048,40ft,24
1049,40ft,27
1050,40ft,27
1051,40ft,19
1052,40ft,22
1053,40ft,20
1054,40ft,13
1055,40ft,22
1056,40ft,8
1057,40ft,6
1058,40ft,5
1059,40ft,6
1060,40ft,6
1061,40ft,6
1062,40ft,6
1063,20ft,19
1064,20ft,26
1065,20ft,22
1066,20ft,24
1067,20ft,18
1068,20ft,28
1069,20ft,12
1070,20ft,28
1071,20ft,13
1072,20ft,20
1073,20ft,14
1074,20ft,21
1075,20ft,2
1076,20ft,19
1077,40ft,8
1078,40ft,5
1079,40ft,5
1080,20ft,20
1081,20ft,27
1082,40ft,28
1083,40ft,24
1084,40ft,27
1085,40ft,21
1086,40ft,20
1087,40ft,21
1088,40ft,20
1089,40ft,22
1090,40ft,9
1091,20ft,19
1092,20ft,25
1093,20ft,14
1094,20ft,27
1095,20ft,2
1096,20ft,20
1097,40ft,19
1098,40ft,15
1099,40ft,12
1100,40ft,9
1101,40ft,8
1102,40ft,8
1103,40ft,9
1104,20ft,13
1105,20ft,29
1106,20ft,14
1107,20ft,25
1108,20ft,15
1109,20ft,20
1110,20ft,14
1111,20ft,19
1112,20ft,13
1113,20ft,20
1114,40ft,9
1115,40ft,9
1116,40ft,6
1117,40ft,5
1118,40ft,5
1119,20ft,13
1120,20ft,22
1121,40ft,14
1122,40ft,14
1123,40ft,9
1124,40ft,8
1125,40ft,8
1126,40ft,6
1127,40ft,6
1128,40ft,2
1129,40ft,3
1130,20ft,21
1131,20ft,25
1132,40ft,15
1133,40ft,5
1134,40ft,5
1135,40ft,5
1136,40ft,6
1137,40ft,6
1138,40ft,2
1139,40ft,3
1140,40ft,3
1141,20ft,3
1142,20ft,29
1143,40ft,25
1144,40ft,27
1145,40ft,24
1146,40ft,28
1147,40ft,22
1148,40ft,22
1149,40ft,19
1150,40ft,14
1151,40ft,8
1152,40ft,20
1153,40ft,21
1154,40ft,20
1155,40ft,18
1156,40ft,19
1157,40ft,22
1158,40ft,21
1159,40ft,20
1160,40ft,19
1161,40ft,5
1162,20ft,19
1163,20ft,27
1164,20ft,19
1165,20ft,28
1166,20ft,13
1167,20ft,22
1168,20ft,14
1169,20ft,23
1170,20ft,3
1171,20ft,21
1172,40ft,14
1173,40ft,14
1174,40ft,15
1175,40ft,9
1176,40ft,8
1177,20ft,28
1178,20ft,26
1179,20ft,22
1180,20ft,24
1181,20ft,20
1182,20ft,26
1183,40ft,20
1184,40ft,20
1185,40ft,13
1186,40ft,9
1187,40ft,6
1188,40ft,3
1189,40ft,22
1190,40ft,13
1191,40ft,8
1192,40ft,6
1193,40ft,6
1194,40ft,5
1195,40ft,3
1196,40ft,3
1197,20ft,22
1198,20ft,24
1199,20ft,22
1200,20ft,25
1201,20ft,21
1202,20ft,28
1203,20ft,20
1204,20ft,25
1205,20ft,2
1206,20ft,27
1207,40ft,22
1208,40ft,21
1209,40ft,9
1210,20ft,27
1211,20ft,26
1212,20ft,25
1213,20ft,27
1214,40ft,22
1215,40ft,19
1216,40ft,20
1217,40ft,18
1218,40ft,13
1219,40ft,15
1220,20ft,27
1221,20ft,26
1222,20ft,22
1223,20ft,27
1224,20ft,15
1225,20ft,24
1226,40ft,20
1227,40ft,22
1228,40ft,19
1229,40ft,9
1230,40ft,2
1231,20ft,21
1232,20ft,19
1233,40ft,27
1234,40ft,28
1235,40ft,25
1236,40ft,25
1237,20ft,28
1238,20ft,26
1239,20ft,25
1240,20ft,27
1241,40ft,22
1242,40ft,20
1243,40ft,21
1244,40ft,19
1245,40ft,21
1246,40ft,13
1247,20ft,21
1248,20ft,25
1249,40ft,24
1250,40ft,28
1251,40ft,25
1252,40ft,21
1253,40ft,5
1254,20ft,19
1255,20ft,25
1256,20ft,12
1257,20ft,20
1258,40ft,8
1259,40ft,9
1260,40ft,5
1261,40ft,22
1262,40ft,22
1263,40ft,12
1264,40ft,5
1265,20ft,15
1266,20ft,19
1267,20ft,9
1268,20ft,19
1269,20ft,9
1270,20ft,20
1271,40ft,26
1272,40ft,29
1273,40ft,26
1274,40ft,21
1275,40ft,15
1276,20ft,12
1277,20ft,18
1278,40ft,25
1279,40ft,25
1280,40ft,24
1281,40ft,6
1282,40ft,5
1283,20ft,27
1284,20ft,29
1285,40ft,21
1286,40ft,20
1287,40ft,27
1288,40ft,24
1289,40ft,26
1290,40ft,24
1291,40ft,15
1292,40ft,13
1293,40ft,6
1294,20ft,22
1295,20ft,28
1296,40ft,22
1297,40ft,19
1298,40ft,22
1299,40ft,22
1300,40ft,22
1301,40ft,5
1302,40ft,3
1303,20ft,20
1304,20ft,24
1305,20ft,2
1306,20ft,22
1307,40ft,19
1308,40ft,9
1309,40ft,9
1310,40ft,5
1311,40ft,6
1312,40ft,5
1313,20ft,19
1314,20ft,28
1315,20ft,22
1316,20ft,28
1317,20ft,19
1318,20ft,28
1319,20ft,13
1320,20ft,20
1321,20ft,13
1322,20ft,19
1323,40ft,28
1324,40ft,26
1325,40ft,25
1326,40ft,20
1327,20ft,22
1328,20ft,19
1329,20ft,20
1330,20ft,20
1331,20ft,13
1332,20ft,22
1333,20ft,9
1334,20ft,19
1335,40ft,22
1336,40ft,20
1337,40ft,5
1338,40ft,5
1339,40ft,3
1340,40ft,14
1341,40ft,9
1342,40ft,9
1343,40ft,9
1344,40ft,9
1345,40ft,6
1346,40ft,5
1347,40ft,2
1348,40ft,2
1349,40ft,2
1350,20ft,19
1351,20ft,21
1352,20ft,13
1353,20ft,19
1354,40ft,29
1355,40ft,25
1356,40ft,26
1357,40ft,25
1358,40ft,19
1359,40ft,19
1360,40ft,12
1361,40ft,13
1362,40ft,22
1363,40ft,22
1364,40ft,21
1365,40ft,19
1366,40ft,21
1367,40ft,21
1368,40ft,13
1369,40ft,12
1370,20ft,21
1371,20ft,20
1372,40ft,15
1373,40ft,13
1374,40ft,15
1375,40ft,9
1376,40ft,9
1377,40ft,9
1378,40ft,8
1379,40ft,8
1380,40ft,8
1381,20ft,21
1382,20ft,20
1383,20ft,8
1384,20ft,22
1385,40ft,21
1386,40ft,19
1387,40ft,22
1388,40ft,9
1389,40ft,8
1390,40ft,9
1391,40ft,6
1392,40ft,2
1393,20ft,21
1394,20ft,29
1395,20ft,14
1396,20ft,29
1397,20ft,14
1398,20ft,21
1399,20ft,13
1400,20ft,20
1401,20ft,14
1402,20ft,20
1403,20ft,12
1404,20ft,22
1405,40ft,8
1406,40ft,9
1407,40ft,5
1408,40ft,6
1409,20ft,19
1410,20ft,26
1411,20ft,21
1412,20ft,27
1413,20ft,9
1414,20ft,28
1415,20ft,8
1416,20ft,19
1417,40ft,22
1418,40ft,13
1419,40ft,14
1420,40ft,8
1421,40ft,9
1422,40ft,9
1423,20ft,19
1424,20ft,26
1425,20ft,22
1426,20ft,20
1427,40ft,28
1428,40ft,29
1429,40ft,20
1430,40ft,22
1431,40ft,14
1432,40ft,13
1433,40ft,9
1434,40ft,5
1435,40ft,19
1436,40ft,21
1437,40ft,22
1438,40ft,19
1439,40ft,22
1440,40ft,21
1441,40ft,21
1442,40ft,14
1443,40ft,14
1444,20ft,2
1445,20ft,24
1446,20ft,3
1447,20ft,18
1448,20ft,2
1449,20ft,22
1450,40ft,19
1451,40ft,21
1452,40ft,12
1453,40ft,9
1454,40ft,9
1455,40ft,8
1456,20ft,20
1457,20ft,27
1458,20ft,8
1459,20ft,28
1460,40ft,9
1461,40ft,9
1462,40ft,6
1463,40ft,6
1464,40ft,5
1465,40ft,5
1466,40ft,2
1467,20ft,21
1468,20ft,27
1469,20ft,22
1470,20ft,25
1471,20ft,3
1472,20ft,21
1473,40ft,20
1474,40ft,20
1475,40ft,22
1476,40ft,13
1477,40ft,6
1478,20ft,2
1479,20ft,20
1480,40ft,22
1481,40ft,21
1482,40ft,19
1483,40ft,21
1484,40ft,13
1485,40ft,13
1486,40ft,2
1487,20ft,3
1488,20ft,29
1489,20ft,3
1490,20ft,21
1491,40ft,20
1492,40ft,13
1493,40ft,14
1494,40ft,8
1495,40ft,9
1496,40ft,5
1497,20ft,21
1498,20ft,26
1499,40ft,20
1500,40ft,22
1501,40ft,22
1502,40ft,12
1503,40ft,5
1504,40ft,6
1505,40ft,6
1506,20ft,2
1507,20ft,21
1508,20ft,2
1509,20ft,21
1510,40ft,13
1511,40ft,8
1512,40ft,8
1513,40ft,9
1514,40ft,8
1515,40ft,3
1516,40ft,25
1517,40ft,26
1518,40ft,26
1519,40ft,20
1520,40ft,21
1521,40ft,22
1522,40ft,6
1523,20ft,22
1524,20ft,29
1525,20ft,22
1526,20ft,28
1527,20ft,22
1528,20ft,14
1529,40ft,25
1530,40ft,28
1531,40ft,19
1532,40ft,23
1533,40ft,9
1534,20ft,9
1535,20ft,21
1536,40ft,20
1537,40ft,20
1538,40ft,20
1539,40ft,22
1540,40ft,12
1541,40ft,9
1542,40ft,5
1543,20ft,22
1544,20ft,25
1545,20ft,22
1546,20ft,28
1547,40ft,20
1548,40ft,22
1549,40ft,22
1550,40ft,23
1551,40ft,8
1552,40ft,6
1553,20ft,21
1554,20ft,26
1555,20ft,20
1556,20ft,19
1557,20ft,2
1558,20ft,22
1559,40ft,22
1560,40ft,15
1561,40ft,13
1562,40ft,8
1563,40ft,9
1564,20ft,23
1565,20ft,25
1566,20ft,21
1567,20ft,27
1568,20ft,9
1569,20ft,26
1570,40ft,14
1571,40ft,12
1572,40ft,6
1573,40ft,5
1574,40ft,6
1575,20ft,2
1576,20ft,21
1577,40ft,22
1578,40ft,20
1579,40ft,14
1580,40ft,14
1581,40ft,6
1582,40ft,5
1583,40ft,6
1584,20ft,14
1585,20ft,27
1586,20ft,8
1587,20ft,20
1588,40ft,14
1589,40ft,13
1590,40ft,13
1591,40ft,9
1592,40ft,9
1593,40ft,5
1594,20ft,27
1595,20ft,28
1596,40ft,28
1597,40ft,28
1598,40ft,24
1599,40ft,14
1600,40ft,14
1601,40ft,9
1602,40ft,2
1603,20ft,18
1604,20ft,26
1605,20ft,20
1606,20ft,19
1607,40ft,21
1608,40ft,21
1609,40ft,22
1610,40ft,12
1611,40ft,13
1612,40ft,9
1613,20ft,20
1614,20ft,25
1615,20ft,12
1616,20ft,26
1617,20ft,14
1618,20ft,22
1619,20ft,2
1620,20ft,22
1621,40ft,8
1622,40ft,8
1623,40ft,9
1624,40ft,9
1625,20ft,28
1626,20ft,27
1627,40ft,28
1628,40ft,19
1629,40ft,20
1630,40ft,13
1631,40ft,9
1632,40ft,5
1633,40ft,3
1634,40ft,3
1635,20ft,19
1636,20ft,25
1637,20ft,21
1638,20ft,29
1639,20ft,20
1640,20ft,28
1641,20ft,8
1642,20ft,21
1643,40ft,27
1644,40ft,25
1645,40ft,19
1646,40ft,20
1647,40ft,22
1648,40ft,8
1649,20ft,19
1650,20ft,19
1651,20ft,22
1652,20ft,22
1653,40ft,19
1654,40ft,20
1655,40ft,22
1656,40ft,21
1657,40ft,21
1658,40ft,5
1659,40ft,5
1660,40ft,5
1661,20ft,19
1662,20ft,26
1663,20ft,8
