id,tipo,peso
865,40ft,20
866,40ft,19
867,40ft,14
868,40ft,8
869,40ft,6
870,20ft,18
871,20ft,22
872,40ft,9
873,40ft,5
874,40ft,5
875,40ft,5
876,40ft,6
877,40ft,3
878,40ft,3
879,20ft,19
880,20ft,22
881,20ft,21
882,20ft,20
883,20ft,21
884,20ft,21
885,40ft,19
886,40ft,12
887,40ft,13
888,40ft,9
889,40ft,9
890,20ft,9
891,20ft,15
892,40ft,20
893,40ft,22
894,40ft,21
895,40ft,13
896,40ft,12
897,40ft,8
898,40ft,6
899,20ft,3
900,20ft,25
901,40ft,28
902,40ft,26
903,40ft,22
904,40ft,15
905,40ft,9
906,40ft,8
907,40ft,8
908,20ft,2
909,20ft,21
910,20ft,2
911,20ft,20
912,40ft,22
913,40ft,13
914,40ft,14
915,40ft,14
916,40ft,5
917,40ft,2
918,40ft,28
919,40ft,28
920,40ft,28
921,40ft,22
922,40ft,22
923,40ft,12
924,40ft,13
925,40ft,6
926,20ft,25
927,20ft,28
928,20ft,19
929,20ft,25
930,20ft,19
931,20ft,13
932,20ft,28
933,20ft,26
934,20ft,24
935,20ft,26
936,40ft,21
937,40ft,3
938,20ft,25
939,20ft,26
940,20ft,19
941,20ft,27
942,40ft,20
943,40ft,22
944,40ft,19
945,20ft,13
946,20ft,22
947,40ft,22
948,40ft,9
949,40ft,9
950,40ft,8
951,40ft,6
952,20ft,22
953,20ft,20
954,20ft,19
955,20ft,19
956,40ft,19
957,40ft,14
958,40ft,5
959,40ft,2
960,20ft,19
961,20ft,28
962,20ft,20
963,20ft,22
964,40ft,20
965,40ft,21
966,40ft,21
967,40ft,22
968,40ft,6
969,40ft,6
970,40ft,19
971,40ft,20
972,40ft,22
973,40ft,23
974,40ft,22
975,40ft,20
976,40ft,20
977,40ft,21
978,40ft,22
979,20ft,22
980,20ft,24
981,20ft,18
982,20ft,28
983,20ft,12
984,20ft,26
985,20ft,2
986,20ft,24
987,40ft,22
988,40ft,13
989,40ft,12
990,40ft,13
991,40ft,8
992,40ft,3
993,20ft,26
994,20ft,28
995,20ft,24
996,20ft,28
997,20ft,29
998,20ft,25
999,40ft,25
1000,40ft,28
1001,40ft,27
1002,40ft,22
1003,40ft,19
1004,40ft,19
1005,40ft,22
1006,40ft,14
1007,40ft,15
1008,40ft,9
1009,40ft,8
1010,40ft,8
1011,40ft,8
1012,40ft,5
1013,40ft,5
1014,20ft,21
1015,20ft,29
1016,20ft,22
1017,20ft,25
1018,20ft,2
1019,20ft,26
1020,40ft,28
1021,40ft,22
1022,40ft,14
1023,40ft,5
1024,40ft,6
1025,40ft,6
1026,40ft,5
1027,20ft,2
1028,20ft,22
1029,20ft,2
1030,20ft,22
1031,40ft,9
1032,40ft,8
1033,40ft,8
1034,40ft,8
1035,40ft,6
1036,40ft,2
1037,40ft,3
1038,20ft,29
1039,20ft,24
1040,40ft,26
1041,40ft,25
1042,40ft,24
1043,40ft,28
1044,40ft,19
1045,40ft,23
1046,40ft,19
1047,40ft,19
1048,40ft,14
1049,40ft,13
1050,40ft,8
1051,40ft,8
1052,40ft,9
1053,40ft,9
1054,40ft,5
1055,40ft,6
1056,40ft,2
1057,40ft,28
1058,40ft,27
1059,40ft,24
1060,40ft,24
1061,40ft,22
1062,40ft,21
1063,40ft,21
1064,20ft,25
1065,20ft,24
1066,20ft,24
1067,20ft,28
1068,20ft,20
1069,20ft,28
1070,20ft,14
1071,20ft,25
1072,20ft,3
1073,20ft,27
1074,40ft,5
1075,20ft,25
1076,20ft,26
1077,20ft,26
1078,20ft,24
1079,20ft,25
1080,20ft,28
1081,20ft,20
1082,20ft,25
1083,40ft,22
1084,40ft,28
1085,40ft,21
1086,40ft,20
1087,40ft,6
1088,20ft,22
1089,20ft,27
1090,20ft,20
1091,20ft,29
1092,40ft,9
1093,40ft,5
1094,20ft,20
1095,20ft,20
1096,20ft,3
1097,20ft,20
1098,40ft,12
1099,40ft,15
1100,40ft,15
1101,40ft,9
1102,40ft,8
1103,40ft,5
1104,40ft,3
1105,20ft,2
1106,20ft,20
1107,20ft,3
1108,20ft,21
1109,40ft,12
1110,40ft,13
1111,40ft,14
1112,40ft,8
1113,40ft,2
1114,40ft,3
1115,20ft,27
1116,20ft,25
1117,20ft,21
1118,20ft,29
1119,20ft,14
1120,20ft,19
1121,40ft,25
1122,40ft,23
1123,40ft,22
1124,40ft,8
1125,40ft,8
1126,20ft,24
1127,20ft,27
1128,20ft,25
1129,20ft,24
1130,20ft,18
1131,20ft,18
1132,40ft,28
1133,40ft,20
1134,40ft,20
1135,40ft,21
1136,20ft,28
1137,20ft,28
1138,20ft,24
1139,20ft,26
1140,20ft,19
1141,20ft,19
1142,40ft,26
1143,40ft,22
1144,40ft,21
1145,40ft,21
1146,20ft,22
1147,20ft,25
1148,20ft,9
1149,20ft,21
1150,40ft,27
1151,40ft,27
1152,40ft,24
1153,40ft,19
1154,40ft,22
1155,40ft,14
1156,20ft,18
1157,20ft,19
1158,20ft,22
1159,20ft,20
1160,20ft,19
1161,20ft,22
1162,20ft,21
1163,20ft,20
1164,40ft,2
1165,20ft,19
1166,20ft,26
1167,20ft,22
1168,20ft,19
1169,20ft,20
1170,20ft,23
1171,20ft,14
1172,20ft,22
1173,20ft,2
1174,20ft,22
1175,40ft,29
1176,40ft,14
1177,40ft,8
1178,40ft,8
1179,40ft,6
1180,40ft,3
1181,20ft,20
1182,20ft,25
1183,20ft,20
1184,20ft,19
1185,20ft,22
1186,20ft,19
1187,20ft,19
1188,20ft,21
1189,40ft,27
1190,40ft,26
1191,40ft,29
1192,40ft,24
1193,20ft,21
1194,20ft,28
1195,40ft,26
1196,40ft,29
1197,40ft,19
1198,40ft,19
1199,40ft,19
1200,40ft,13
1201,40ft,14
1202,40ft,13
1203,20ft,9
1204,20ft,22
1205,40ft,13
1206,40ft,8
1207,40ft,9
1208,40ft,8
1209,40ft,8
1210,40ft,8
1211,40ft,5
1212,40ft,5
1213,40ft,2
1214,20ft,20
1215,20ft,27
1216,20ft,9
1217,20ft,26
1218,20ft,3
1219,20ft,27
1220,40ft,22
1221,40ft,19
1222,40ft,19
1223,40ft,8
1224,40ft,9
1225,40ft,2
1226,40ft,3
1227,40ft,29
1228,40ft,28
1229,40ft,22
1230,40ft,22
1231,40ft,12
1232,40ft,15
1233,40ft,13
1234,40ft,14
1235,40ft,12
1236,40ft,8
1237,20ft,19
1238,20ft,25
1239,20ft,14
1240,20ft,25
1241,20ft,9
1242,20ft,28
1243,20ft,9
1244,20ft,26
1245,20ft,2
1246,20ft,22
1247,20ft,3
1248,20ft,22
1249,40ft,23
1250,40ft,8
1251,40ft,8
1252,40ft,8
1253,40ft,8
1254,40ft,8
1255,40ft,9
1256,40ft,8
1257,40ft,9
1258,40ft,6
1259,40ft,6
1260,40ft,5
1261,40ft,5
1262,40ft,6
1263,40ft,5
1264,40ft,14
1265,40ft,14
1266,40ft,14
1267,40ft,13
1268,40ft,12
1269,40ft,9
1270,40ft,9
1271,40ft,9
1272,40ft,6
1273,40ft,6
1274,20ft,27
1275,20ft,27
1276,20ft,21
1277,20ft,26
1278,20ft,20
1279,20ft,26
1280,20ft,19
1281,20ft,26
1282,20ft,13
1283,20ft,28
1284,40ft,24
1285,40ft,24
1286,40ft,25
1287,40ft,24
1288,40ft,26
1289,20ft,26
1290,20ft,29
1291,20ft,24
1292,20ft,25
1293,20ft,27
1294,20ft,28
1295,20ft,9
1296,20ft,24
1297,40ft,26
1298,40ft,25
1299,40ft,28
1300,40ft,29
1301,40ft,28
1302,40ft,28
1303,40ft,14
1304,40ft,12
1305,40ft,14
1306,40ft,13
1307,40ft,13
1308,40ft,14
1309,40ft,9
1310,40ft,8
1311,40ft,8
1312,40ft,9
1313,20ft,28
1314,20ft,25
1315,40ft,13
1316,40ft,13
1317,40ft,8
1318,40ft,5
1319,40ft,6
1320,40ft,5
1321,40ft,3
1322,40ft,3
1323,40ft,3
1324,20ft,26
1325,20ft,25
1326,20ft,29
1327,20ft,26
1328,20ft,28
1329,20ft,27
1330,20ft,27
1331,20ft,27
1332,20ft,22
1333,20ft,25
1334,20ft,22
1335,20ft,29
1336,20ft,20
1337,20ft,29
1338,20ft,18
1339,20ft,20
1340,20ft,3
1341,20ft,3
1342,20ft,24
1343,20ft,28
1344,20ft,14
1345,20ft,25
1346,20ft,14
1347,20ft,26
1348,40ft,5
1349,40ft,6
1350,40ft,3
1351,40ft,3
1352,20ft,29
1353,20ft,27
1354,20ft,26
1355,20ft,28
1356,20ft,26
1357,20ft,27
1358,20ft,24
1359,20ft,28
1360,20ft,20
1361,20ft,26
1362,40ft,9
1363,40ft,9
1364,40ft,9
1365,40ft,5
1366,40ft,2
1367,40ft,3
1368,20ft,22
1369,20ft,20
1370,20ft,3
1371,20ft,22
1372,40ft,15
1373,40ft,9
1374,40ft,8
1375,40ft,9
1376,40ft,6
1377,40ft,2
1378,40ft,19
1379,20ft,15
1380,20ft,19
1381,20ft,13
1382,20ft,22
1383,40ft,19
1384,40ft,20
1385,40ft,20
1386,40ft,14
1387,40ft,9
1388,40ft,2
1389,20ft,13
1390,20ft,20
1391,20ft,13
1392,20ft,14
1393,40ft,14
1394,40ft,6
1395,40ft,5
1396,40ft,2
1397,40ft,22
1398,40ft,19
1399,40ft,20
1400,40ft,20
1401,40ft,19
1402,40ft,19
1403,40ft,14
1404,40ft,3
1405,20ft,8
1406,20ft,29
1407,20ft,8
1408,20ft,14
1409,40ft,18
1410,40ft,20
1411,40ft,14
1412,40ft,15
1413,40ft,6
1414,40ft,2
1415,40ft,22
1416,40ft,22
1417,40ft,20
1418,40ft,21
1419,40ft,13
1420,40ft,14
1421,40ft,9
1422,40ft,2
1423,40ft,26
1424,40ft,28
1425,40ft,21
1426,40ft,18
1427,40ft,21
1428,40ft,19
1429,40ft,14
1430,40ft,9
1431,20ft,9
1432,20ft,25
1433,20ft,8
1434,20ft,20
1435,40ft,24
1436,40ft,27
1437,40ft,29
1438,40ft,22
1439,40ft,21
1440,40ft,19
1441,20ft,28
1442,20ft,29
1443,20ft,29
1444,20ft,26
1445,20ft,9
1446,20ft,20
1447,20ft,2
1448,20ft,19
1449,40ft,14
1450,40ft,14
1451,40ft,15
1452,40ft,9
1453,40ft,21
1454,20ft,19
1455,20ft,25
1456,20ft,21
1457,20ft,25
1458,20ft,21
1459,20ft,21
1460,20ft,19
1461,20ft,21
1462,20ft,14
1463,20ft,3
1464,20ft,8
1465,20ft,3
1466,40ft,8
1467,40ft,22
1468,20ft,28
1469,20ft,29
1470,40ft,25
1471,40ft,20
1472,20ft,19
1473,20ft,20
1474,40ft,15
1475,40ft,14
1476,40ft,9
1477,20ft,24
1478,20ft,27
1479,20ft,28
1480,20ft,26
1481,20ft,27
1482,20ft,25
1483,20ft,19
1484,20ft,26
1485,20ft,14
1486,20ft,21
1487,40ft,22
1488,20ft,25
1489,20ft,27
1490,20ft,9
1491,20ft,28
1492,40ft,20
1493,40ft,22
1494,40ft,21
1495,40ft,14
1496,40ft,13
1497,20ft,25
1498,20ft,26
1499,20ft,28
1500,20ft,28
1501,20ft,28
1502,20ft,27
1503,20ft,22
1504,20ft,27
1505,20ft,21
1506,20ft,29
1507,20ft,21
1508,20ft,20
1509,20ft,19
1510,20ft,21
1511,20ft,21
1512,20ft,19
1513,40ft,28
1514,20ft,19
1515,20ft,24
1516,40ft,12
1517,40ft,8
1518,40ft,9
1519,40ft,9
1520,40ft,9
1521,40ft,9
1522,40ft,8
1523,40ft,8
1524,40ft,13
1525,40ft,14
1526,40ft,8
1527,40ft,8
1528,40ft,9
1529,40ft,9
1530,40ft,8
1531,40ft,8
1532,40ft,9
1533,40ft,9
1534,20ft,3
1535,20ft,3
1536,20ft,3
1537,20ft,3
1538,40ft,6
1539,40ft,5
1540,40ft,5
1541,40ft,3
1542,40ft,3
1543,40ft,3
1544,40ft,2
1545,40ft,3
1546,40ft,6
1547,40ft,5
1548,40ft,6
1549,40ft,6
1550,40ft,5
1551,40ft,6
1552,40ft,6
1553,40ft,6
1554,40ft,6
1555,40ft,3
1556,20ft,3
1557,20ft,19
1558,40ft,12
1559,40ft,13
1560,40ft,13
1561,40ft,13
1562,40ft,12
1563,40ft,15
1564,40ft,14
1565,40ft,15
1566,40ft,3
1567,20ft,20
1568,20ft,24
1569,20ft,18
1570,20ft,24
1571,20ft,19
1572,20ft,26
1573,20ft,19
1574,20ft,28
1575,40ft,9
1576,40ft,8
1577,40ft,9
1578,40ft,8
1579,40ft,9
1580,40ft,8
1581,20ft,28
1582,20ft,24
1583,20ft,28
1584,20ft,25
1585,20ft,22
1586,20ft,26
1587,20ft,19
1588,20ft,29
1589,20ft,20
1590,20ft,24
1591,40ft,25
1592,40ft,29
1593,40ft,25
1594,40ft,28
1595,40ft,26
1596,40ft,14
1597,40ft,13
1598,40ft,14
1599,40ft,14
1600,40ft,15
1601,40ft,12
1602,40ft,12
1603,40ft,8
1604,40ft,6
1605,40ft,6
1606,20ft,27
1607,20ft,29
1608,20ft,21
1609,20ft,29
1610,40ft,26
1611,40ft,20
1612,40ft,21
1613,40ft,19
1614,40ft,22
1615,40ft,22
1616,40ft,19
1617,40ft,23
1618,20ft,23
1619,20ft,27
1620,20ft,12
1621,20ft,28
1622,20ft,13
1623,20ft,29
1624,20ft,3
1625,20ft,25
1626,40ft,9
1627,40ft,8
1628,40ft,5
1629,40ft,6
1630,40ft,5
1631,40ft,5
1632,40ft,9
1633,40ft,9
1634,40ft,9
1635,40ft,8
1636,40ft,8
1637,40ft,9
1638,40ft,5
1639,40ft,5
1640,40ft,6
1641,40ft,19
1642,40ft,13
1643,40ft,15
1644,40ft,15
1645,40ft,13
1646,40ft,13
1647,40ft,8
1648,40ft,5
1649,40ft,6
1650,40ft,19
1651,40ft,22
1652,40ft,14
1653,40ft,9
1654,40ft,9
1655,40ft,6
1656,40ft,6
1657,40ft,5
1658,20ft,9
1659,20ft,9
1660,40ft,14
1661,40ft,14
1662,40ft,12
1663,40ft,14
