id,tipo,peso
443,20ft,25
444,20ft,19
445,20ft,25
446,20ft,21
447,20ft,25
448,20ft,13
449,20ft,28
450,20ft,13
451,20ft,24
452,20ft,8
453,20ft,21
454,40ft,28
455,40ft,28
456,40ft,13
457,20ft,20
458,20ft,20
459,40ft,22
460,40ft,21
461,40ft,22
462,40ft,20
463,40ft,13
464,40ft,14
465,40ft,13
466,40ft,14
467,20ft,2
468,20ft,25
469,40ft,13
470,40ft,5
471,40ft,6
472,40ft,5
473,40ft,6
474,40ft,5
475,40ft,6
476,40ft,2
477,40ft,3
478,40ft,29
479,40ft,25
480,40ft,21
481,40ft,22
482,40ft,22
483,40ft,13
484,40ft,9
485,40ft,9
486,40ft,8
487,40ft,9
488,40ft,8
489,40ft,9
490,40ft,5
491,40ft,2
492,40ft,22
493,20ft,20
494,20ft,22
495,20ft,8
496,20ft,20
497,40ft,14
498,40ft,14
499,40ft,13
500,20ft,15
501,20ft,22
502,40ft,24
503,40ft,28
504,40ft,21
505,20ft,20
506,20ft,21
507,20ft,19
508,20ft,22
509,40ft,24
510,40ft,27
511,40ft,13
512,40ft,28
513,40ft,25
514,40ft,27
515,40ft,24
516,40ft,25
517,20ft,20
518,20ft,22
519,40ft,25
520,40ft,27
521,40ft,20
522,20ft,3
523,20ft,20
524,40ft,19
525,40ft,23
526,20ft,28
527,20ft,29
528,20ft,24
529,20ft,29
530,20ft,20
531,20ft,27
532,40ft,13
533,20ft,12
534,20ft,27
535,40ft,19
536,40ft,9
537,40ft,6
538,40ft,3
539,20ft,3
540,20ft,20
541,20ft,3
542,20ft,19
543,40ft,14
544,40ft,8
545,40ft,9
546,40ft,8
547,40ft,5
548,40ft,28
549,40ft,26
550,40ft,28
551,40ft,29
552,40ft,19
553,40ft,8
554,40ft,2
555,40ft,2
556,40ft,20
557,40ft,19
558,40ft,19
559,40ft,9
560,40ft,5
561,20ft,28
562,20ft,24
563,20ft,29
564,20ft,29
565,20ft,25
566,20ft,28
567,20ft,25
568,20ft,26
569,40ft,19
570,20ft,29
571,20ft,27
572,20ft,27
573,20ft,24
574,20ft,25
575,20ft,24
576,20ft,28
577,20ft,26
578,20ft,25
579,20ft,25
580,20ft,25
581,20ft,29
582,20ft,26
583,20ft,27
584,20ft,28
585,20ft,26
586,40ft,27
587,40ft,20
588,40ft,24
589,40ft,26
590,40ft,24
591,40ft,27
592,40ft,22
593,40ft,20
594,40ft,5
595,20ft,19
596,20ft,28
597,20ft,2
598,20ft,20
599,40ft,15
600,40ft,15
601,40ft,13
602,40ft,14
603,40ft,9
604,40ft,9
605,40ft,3
606,20ft,20
607,20ft,25
608,40ft,28
609,40ft,27
610,40ft,21
611,40ft,8
612,40ft,5
613,40ft,2
614,20ft,25
615,20ft,24
616,20ft,25
617,20ft,25
618,20ft,12
619,20ft,24
620,40ft,14
621,40ft,15
622,40ft,12
623,20ft,19
624,20ft,22
625,40ft,28
626,40ft,21
627,40ft,20
628,40ft,22
629,40ft,24
630,40ft,28
631,40ft,26
632,40ft,25
633,40ft,19
634,20ft,21
635,20ft,28
636,40ft,27
637,40ft,15
638,40ft,8
639,40ft,14
640,40ft,8
641,40ft,5
642,40ft,25
643,40ft,25
644,40ft,26
645,40ft,27
646,40ft,21
647,40ft,22
648,40ft,21
649,40ft,9
650,20ft,19
651,20ft,26
652,20ft,14
653,20ft,19
654,40ft,22
655,40ft,21
656,40ft,22
657,40ft,14
658,40ft,9
659,40ft,9
660,20ft,19
661,20ft,26
662,40ft,21
663,40ft,19
664,40ft,19
665,40ft,20
666,40ft,14
667,40ft,9
668,40ft,2
669,20ft,26
670,20ft,26
671,20ft,22
672,20ft,28
673,40ft,13
674,20ft,24
675,20ft,24
676,20ft,21
677,20ft,26
678,40ft,15
679,40ft,14
680,40ft,14
681,40ft,6
682,20ft,25
683,20ft,25
684,40ft,19
685,40ft,19
686,40ft,15
687,40ft,12
688,40ft,9
689,20ft,24
690,20ft,28
691,20ft,22
692,20ft,27
693,20ft,19
694,20ft,28
695,20ft,19
696,20ft,25
697,20ft,19
698,20ft,25
699,20ft,12
700,20ft,28
701,40ft,28
702,40ft,26
703,40ft,28
704,40ft,28
705,40ft,26
706,40ft,26
707,40ft,21
708,40ft,19
709,40ft,9
710,40ft,8
711,40ft,9
712,20ft,3
713,20ft,22
714,40ft,19
715,40ft,21
716,40ft,23
717,40ft,20
718,40ft,22
719,40ft,15
720,40ft,14
721,40ft,13
722,20ft,21
723,20ft,24
724,40ft,29
725,40ft,29
726,40ft,29
727,40ft,27
728,40ft,20
729,40ft,20
730,40ft,19
731,40ft,20
732,40ft,6
733,40ft,29
734,40ft,21
735,40ft,21
736,40ft,21
737,40ft,22
738,40ft,20
739,40ft,8
740,40ft,6
741,40ft,5
742,40ft,5
743,40ft,21
744,40ft,18
745,40ft,21
746,40ft,19
747,40ft,21
748,40ft,20
749,40ft,5
750,40ft,3
751,40ft,3
752,40ft,21
753,40ft,13
754,40ft,13
755,40ft,9
756,20ft,22
757,20ft,20
758,20ft,14
759,20ft,19
760,40ft,29
761,40ft,28
762,40ft,28
763,40ft,26
764,40ft,25
765,40ft,22
766,40ft,22
767,40ft,21
768,20ft,19
769,20ft,21
770,20ft,14
771,20ft,20
772,20ft,8
773,20ft,21
774,40ft,21
775,40ft,19
776,40ft,22
777,40ft,20
778,40ft,6
779,40ft,6
780,40ft,22
781,40ft,19
782,40ft,22
783,40ft,19
784,40ft,19
785,40ft,19
786,40ft,6
787,40ft,3
788,20ft,8
789,20ft,13
790,40ft,22
791,40ft,19
792,40ft,21
793,40ft,19
794,40ft,5
795,40ft,2
796,40ft,2
797,20ft,21
798,20ft,29
799,40ft,29
800,40ft,24
801,20ft,21
802,20ft,25
803,20ft,2
804,20ft,18
805,40ft,19
806,40ft,23
807,40ft,21
808,40ft,8
809,40ft,6
810,40ft,5
811,40ft,5
812,40ft,9
813,40ft,9
814,40ft,8
815,40ft,9
816,40ft,9
817,40ft,8
818,40ft,9
819,40ft,3
820,20ft,29
821,20ft,28
822,20ft,19
823,20ft,28
824,40ft,20
825,40ft,19
826,40ft,22
827,40ft,21
828,40ft,5
829,20ft,21
830,20ft,20
831,20ft,21
832,20ft,19
833,20ft,14
834,20ft,24
835,20ft,9
836,20ft,13
837,20ft,2
838,20ft,13
839,40ft,14
840,40ft,9
841,40ft,9
842,40ft,9
843,40ft,6
844,20ft,3
845,20ft,21
846,40ft,15
847,40ft,8
848,40ft,9
849,40ft,9
850,40ft,6
851,40ft,3
852,40ft,2
853,40ft,25
854,40ft,29
855,40ft,24
856,40ft,29
857,40ft,26
858,40ft,20
859,20ft,25
860,20ft,25
861,20ft,14
862,20ft,26
863,20ft,12
864,20ft,21
865,20ft,3
866,20ft,18
867,40ft,21
868,40ft,21
869,40ft,3
870,20ft,19
871,20ft,19
872,20ft,2
873,20ft,21
874,40ft,22
875,40ft,21
876,40ft,18
877,40ft,21
878,40ft,20
879,40ft,6
880,20ft,19
881,20ft,28
882,20ft,20
883,20ft,18
884,40ft,27
885,40ft,21
886,40ft,22
887,40ft,5
888,20ft,21
889,20ft,29
890,20ft,20
891,20ft,27
892,20ft,19
893,20ft,26
894,40ft,28
895,40ft,13
896,20ft,19
897,20ft,24
898,20ft,22
899,20ft,28
900,20ft,20
901,20ft,21
902,40ft,12
903,40ft,9
904,40ft,5
905,20ft,2
906,20ft,13
907,20ft,2
908,20ft,14
909,40ft,9
910,40ft,9
911,40ft,6
912,40ft,6
913,40ft,3
914,40ft,3
915,20ft,2
916,20ft,19
917,40ft,5
918,40ft,5
919,40ft,6
920,40ft,5
921,40ft,5
922,40ft,3
923,40ft,3
924,40ft,2
925,40ft,3
926,20ft,18
927,20ft,20
928,20ft,8
929,20ft,21
930,40ft,20
931,40ft,20
932,40ft,20
933,40ft,8
934,40ft,6
935,40ft,5
936,40ft,5
937,40ft,6
938,20ft,3
939,20ft,28
940,20ft,2
941,20ft,27
942,20ft,2
943,20ft,28
944,40ft,20
945,40ft,9
946,40ft,9
947,40ft,9
948,40ft,8
949,40ft,5
950,40ft,5
951,40ft,5
952,20ft,3
953,20ft,15
954,40ft,9
955,40ft,8
956,40ft,9
957,40ft,6
958,40ft,6
959,40ft,5
960,40ft,6
961,40ft,6
962,40ft,5
963,40ft,6
964,40ft,25
965,40ft,22
966,40ft,23
967,40ft,21
968,40ft,21
969,40ft,6
970,40ft,6
971,40ft,5
972,40ft,5
973,40ft,5
974,40ft,14
975,40ft,13
976,40ft,13
977,40ft,9
978,40ft,8
979,40ft,8
980,40ft,8
981,40ft,5
982,40ft,6
983,40ft,3
984,20ft,13
985,20ft,29
986,20ft,9
987,20ft,19
988,20ft,9
989,20ft,21
990,40ft,20
991,40ft,20
992,40ft,21
993,40ft,14
994,40ft,9
995,40ft,8
996,40ft,8
997,40ft,26
998,40ft,24
999,20ft,21
1000,20ft,29
1001,40ft,8
1002,40ft,9
1003,40ft,9
1004,40ft,8
1005,40ft,8
1006,40ft,9
1007,40ft,9
1008,40ft,9
1009,40ft,5
1010,20ft,12
1011,20ft,19
1012,40ft,19
1013,40ft,19
1014,40ft,19
1015,40ft,21
1016,40ft,13
1017,40ft,14
1018,40ft,9
1019,40ft,6
1020,20ft,22
1021,20ft,22
1022,40ft,28
1023,40ft,26
1024,40ft,26
1025,40ft,21
1026,40ft,19
1027,40ft,6
1028,40ft,6
1029,40ft,2
1030,20ft,8
1031,20ft,29
1032,20ft,2
1033,20ft,21
1034,40ft,19
1035,40ft,21
1036,40ft,13
1037,40ft,9
1038,40ft,9
1039,20ft,20
1040,20ft,28
1041,40ft,29
1042,40ft,22
1043,40ft,20
1044,40ft,2
1045,40ft,3
1046,20ft,19
1047,20ft,24
1048,40ft,21
1049,40ft,22
1050,40ft,5
1051,20ft,21
1052,20ft,21
1053,40ft,28
1054,40ft,25
1055,40ft,19
1056,40ft,13
1057,40ft,14
1058,40ft,12
1059,40ft,13
1060,20ft,19
1061,20ft,19
1062,20ft,20
1063,20ft,21
1064,40ft,8
1065,40ft,6
1066,40ft,6
1067,40ft,5
1068,40ft,2
1069,40ft,2
1070,20ft,22
1071,20ft,26
1072,20ft,21
1073,20ft,26
1074,20ft,14
1075,20ft,21
1076,40ft,14
1077,40ft,12
1078,40ft,12
1079,40ft,15
1080,40ft,13
1081,20ft,13
1082,20ft,24
1083,20ft,2
1084,20ft,22
1085,20ft,3
1086,20ft,20
1087,40ft,19
1088,40ft,9
1089,20ft,14
1090,20ft,22
1091,20ft,9
1092,20ft,18
1093,20ft,2
1094,20ft,13
1095,40ft,9
1096,40ft,8
1097,40ft,8
1098,40ft,8
1099,40ft,9
1100,20ft,26
1101,20ft,26
1102,20ft,19
1103,20ft,24
1104,20ft,22
1105,20ft,26
1106,40ft,8
1107,40ft,8
1108,40ft,8
1109,40ft,6
1110,40ft,2
1111,40ft,25
1112,40ft,25
1113,40ft,25
1114,40ft,25
1115,20ft,14
1116,20ft,14
1117,40ft,26
1118,40ft,27
1119,40ft,25
1120,40ft,3
1121,40ft,26
1122,40ft,28
1123,40ft,25
1124,40ft,27
1125,40ft,24
1126,40ft,26
1127,40ft,28
1128,40ft,25
1129,40ft,26
1130,40ft,26
1131,40ft,28
1132,40ft,21
1133,40ft,14
1134,40ft,26
1135,40ft,26
1136,40ft,28
1137,40ft,25
1138,20ft,19
1139,20ft,21
1140,20ft,13
1141,20ft,19
1142,40ft,22
1143,40ft,13
1144,40ft,12
1145,40ft,8
1146,40ft,9
1147,40ft,6
1148,40ft,8
1149,40ft,8
1150,40ft,9
1151,40ft,8
1152,40ft,5
1153,40ft,6
1154,40ft,5
1155,40ft,5
1156,20ft,27
1157,20ft,27
1158,40ft,13
1159,40ft,12
1160,40ft,9
1161,40ft,8
1162,40ft,8
1163,40ft,8
1164,40ft,9
1165,20ft,3
1166,20ft,28
1167,40ft,12
1168,40ft,15
1169,40ft,15
1170,40ft,13
1171,40ft,14
1172,40ft,8
1173,40ft,5
1174,40ft,2
1175,20ft,21
1176,20ft,25
1177,20ft,22
1178,20ft,27
1179,20ft,2
1180,20ft,19
1181,40ft,19
1182,40ft,14
1183,40ft,9
1184,40ft,8
1185,40ft,9
1186,40ft,8
1187,20ft,20
1188,20ft,26
1189,20ft,14
1190,20ft,20
1191,20ft,3
1192,20ft,19
1193,20ft,3
1194,20ft,22
1195,40ft,8
1196,40ft,9
1197,40ft,5
1198,40ft,5
1199,40ft,5
1200,40ft,2
1201,20ft,9
1202,20ft,28
1203,20ft,8
1204,20ft,14
1205,40ft,20
1206,40ft,19
1207,40ft,22
1208,40ft,9
1209,40ft,8
1210,40ft,9
1211,40ft,8
1212,40ft,5
1213,40ft,20
1214,40ft,19
1215,40ft,21
1216,40ft,19
1217,40ft,21
1218,40ft,20
1219,40ft,22
1220,40ft,19
1221,40ft,20
1222,40ft,3
1223,20ft,19
1224,20ft,26
1225,20ft,3
1226,20ft,19
1227,20ft,3
1228,20ft,19
1229,20ft,2
1230,20ft,19
1231,20ft,2
1232,20ft,22
1233,40ft,22
1234,40ft,19
1235,40ft,2
1236,40ft,3
1237,40ft,3
1238,20ft,21
1239,20ft,29
1240,20ft,21
1241,20ft,28
1242,40ft,26
1243,40ft,24
1244,40ft,29
1245,40ft,25
1246,40ft,27
1247,40ft,27
1248,40ft,25
1249,40ft,24
1250,40ft,22
1251,20ft,19
1252,20ft,26
1253,20ft,21
1254,20ft,19
1255,40ft,22
1256,40ft,20
1257,40ft,9
1258,40ft,9
1259,40ft,5
1260,40ft,5
1261,40ft,3
1262,40ft,3
1263,20ft,20
1264,20ft,21
1265,40ft,24
1266,40ft,26
1267,40ft,21
1268,40ft,19
1269,40ft,21
1270,40ft,9
1271,40ft,8
1272,40ft,9
1273,40ft,5
1274,20ft,9
1275,20ft,20
1276,20ft,2
1277,20ft,21
1278,20ft,2
1279,20ft,23
1280,40ft,15
1281,40ft,12
1282,40ft,8
1283,40ft,8
1284,40ft,5
1285,40ft,5
1286,40ft,2
1287,20ft,25
1288,20ft,29
1289,20ft,27
1290,20ft,26
1291,20ft,27
1292,20ft,28
1293,20ft,29
1294,20ft,27
1295,20ft,25
1296,20ft,24
1297,20ft,27
1298,20ft,28
1299,20ft,27
1300,20ft,27
1301,20ft,20
1302,20ft,26
1303,40ft,28
1304,20ft,13
1305,20ft,22
1306,20ft,14
1307,20ft,19
1308,20ft,13
1309,20ft,13
1310,40ft,14
1311,40ft,13
1312,40ft,13
1313,40ft,8
1314,40ft,5
1315,20ft,20
1316,20ft,24
1317,20ft,20
1318,20ft,22
1319,20ft,21
1320,20ft,20
1321,20ft,21
1322,20ft,21
1323,40ft,13
1324,40ft,8
1325,40ft,8
1326,40ft,6
1327,20ft,22
1328,20ft,27
1329,20ft,20
1330,20ft,29
1331,20ft,13
1332,20ft,22
1333,20ft,13
1334,20ft,21
1335,40ft,9
1336,40ft,8
1337,40ft,5
1338,20ft,19
1339,20ft,28
1340,40ft,28
1341,40ft,27
1342,40ft,29
1343,40ft,26
1344,40ft,25
1345,40ft,8
1346,40ft,19
1347,40ft,19
1348,40ft,21
1349,40ft,21
1350,40ft,13
1351,40ft,8
1352,40ft,8
1353,40ft,3
1354,20ft,21
1355,20ft,26
1356,20ft,19
1357,20ft,22
1358,20ft,14
1359,20ft,20
1360,40ft,19
1361,40ft,19
1362,40ft,14
1363,40ft,9
1364,40ft,2
1365,20ft,19
1366,20ft,20
1367,20ft,21
1368,20ft,19
1369,40ft,21
1370,40ft,20
1371,40ft,20
1372,40ft,14
1373,40ft,13
1374,40ft,2
1375,20ft,27
1376,20ft,28
1377,20ft,27
1378,20ft,27
1379,20ft,24
1380,20ft,29
1381,40ft,21
1382,40ft,21
1383,40ft,22
1384,20ft,20
1385,20ft,24
1386,20ft,19
1387,20ft,29
1388,20ft,2
1389,20ft,28
1390,40ft,26
1391,40ft,28
1392,40ft,9
1393,20ft,19
1394,20ft,27
1395,20ft,19
1396,20ft,26
1397,40ft,24
1398,40ft,25
1399,40ft,19
1400,40ft,21
1401,40ft,22
1402,40ft,8
1403,40ft,22
1404,40ft,13
1405,40ft,2
1406,20ft,18
1407,20ft,28
1408,40ft,23
1409,40ft,19
1410,40ft,19
1411,20ft,2
1412,20ft,24
1413,20ft,2
1414,20ft,28
1415,40ft,9
1416,40ft,9
1417,40ft,8
1418,40ft,9
1419,40ft,9
1420,40ft,5
1421,20ft,22
1422,20ft,25
1423,40ft,27
1424,40ft,26
1425,40ft,25
1426,40ft,20
1427,40ft,19
1428,40ft,9
1429,20ft,19
1430,20ft,27
1431,20ft,19
1432,20ft,25
1433,20ft,19
1434,20ft,19
1435,40ft,9
1436,40ft,6
1437,40ft,3
1438,40ft,3
1439,40ft,2
1440,20ft,13
1441,20ft,22
1442,40ft,28
1443,40ft,25
1444,40ft,27
1445,40ft,27
1446,40ft,21
1447,40ft,5
1448,20ft,12
1449,20ft,20
1450,40ft,25
1451,40ft,25
1452,40ft,29
1453,40ft,19
1454,40ft,21
1455,40ft,22
1456,40ft,13
1457,20ft,28
1458,20ft,25
1459,20ft,29
1460,20ft,26
1461,40ft,21
1462,40ft,22
1463,40ft,21
1464,40ft,20
1465,40ft,22
1466,40ft,3
1467,20ft,19
1468,20ft,28
1469,20ft,19
1470,20ft,28
1471,20ft,22
1472,20ft,25
1473,20ft,19
1474,20ft,25
1475,40ft,22
1476,40ft,22
1477,40ft,13
1478,40ft,15
1479,20ft,19
1480,20ft,26
1481,20ft,21
1482,20ft,25
1483,20ft,20
1484,20ft,24
1485,40ft,21
1486,40ft,19
1487,40ft,20
1488,40ft,22
1489,40ft,23
1490,20ft,27
1491,20ft,24
1492,20ft,28
1493,20ft,26
1494,20ft,24
1495,20ft,28
1496,20ft,26
1497,20ft,27
1498,20ft,26
1499,20ft,25
1500,20ft,20
1501,20ft,24
1502,40ft,19
1503,40ft,22
1504,40ft,19
1505,40ft,19
1506,40ft,25
1507,40ft,29
1508,40ft,26
1509,40ft,26
1510,40ft,26
1511,40ft,27
1512,40ft,26
1513,40ft,20
1514,40ft,3
1515,40ft,14
1516,40ft,6
1517,40ft,6
1518,40ft,5
1519,40ft,6
1520,40ft,6
1521,40ft,5
1522,40ft,6
1523,40ft,6
1524,40ft,6
1525,40ft,19
1526,40ft,19
1527,40ft,13
1528,40ft,13
1529,40ft,14
1530,40ft,14
1531,40ft,14
1532,40ft,13
1533,40ft,14
1534,40ft,15
1535,20ft,20
1536,20ft,25
1537,20ft,20
1538,20ft,28
1539,40ft,6
1540,40ft,6
1541,40ft,6
1542,40ft,5
1543,40ft,6
1544,40ft,5
1545,40ft,5
1546,40ft,5
1547,20ft,21
1548,20ft,25
1549,40ft,22
1550,40ft,19
1551,40ft,22
1552,40ft,20
1553,40ft,20
1554,40ft,20
1555,40ft,14
1556,40ft,2
1557,40ft,3
1558,20ft,22
1559,20ft,24
1560,20ft,9
1561,20ft,19
1562,40ft,28
1563,40ft,20
1564,40ft,20
1565,40ft,14
1566,40ft,14
1567,40ft,13
1568,40ft,8
1569,40ft,3
1570,40ft,19
1571,40ft,19
1572,40ft,21
1573,40ft,22
1574,40ft,19
1575,40ft,22
1576,40ft,21
1577,40ft,22
1578,40ft,19
1579,40ft,20
1580,20ft,3
1581,20ft,22
1582,20ft,3
1583,20ft,21
1584,40ft,6
1585,40ft,5
1586,40ft,5
1587,40ft,5
1588,40ft,2
1589,40ft,3
1590,40ft,3
1591,40ft,2
1592,20ft,23
1593,20ft,29
1594,20ft,9
1595,20ft,26
1596,40ft,22
1597,40ft,19
1598,40ft,20
1599,40ft,20
1600,40ft,20
1601,40ft,12
1602,40ft,9
1603,40ft,6
1604,40ft,3
1605,20ft,9
1606,20ft,20
1607,40ft,22
1608,40ft,19
1609,40ft,14
1610,40ft,15
1611,40ft,14
1612,40ft,12
1613,40ft,6
1614,40ft,2
1615,40ft,20
1616,40ft,20
1617,40ft,20
1618,40ft,20
1619,40ft,19
1620,40ft,22
1621,40ft,9
1622,40ft,5
1623,40ft,5
1624,20ft,3
1625,20ft,28
1626,40ft,20
1627,40ft,21
1628,40ft,18
1629,40ft,20
1630,40ft,13
1631,40ft,13
1632,40ft,9
1633,40ft,12
1634,40ft,9
1635,40ft,9
1636,40ft,9
1637,40ft,8
1638,40ft,2
1639,40ft,2
1640,40ft,2
1641,20ft,2
1642,20ft,19
1643,40ft,22
1644,40ft,18
1645,40ft,21
1646,40ft,22
1647,40ft,15
1648,40ft,14
1649,40ft,29
1650,40ft,24
1651,40ft,24
1652,40ft,25
1653,40ft,21
1654,40ft,13
1655,40ft,13
1656,40ft,12
1657,20ft,20
1658,20ft,25
1659,20ft,21
1660,20ft,27
1661,40ft,26
1662,40ft,27
1663,40ft,15
