id,tipo,peso
196,40ft,9
197,40ft,9
198,40ft,8
199,40ft,5
200,20ft,20
201,20ft,20
202,40ft,29
203,40ft,29
204,40ft,25
205,40ft,27
206,40ft,22
207,40ft,8
208,20ft,12
209,20ft,27
210,20ft,2
211,20ft,23
212,40ft,20
213,40ft,20
214,40ft,6
215,20ft,2
216,20ft,21
217,40ft,22
218,40ft,8
219,20ft,26
220,20ft,26
221,20ft,12
222,20ft,19
223,40ft,21
224,40ft,20
225,40ft,13
226,40ft,8
227,40ft,6
228,40ft,6
229,20ft,25
230,20ft,28
231,20ft,26
232,20ft,28
233,20ft,21
234,20ft,28
235,40ft,8
236,40ft,5
237,40ft,5
238,40ft,5
239,40ft,6
240,40ft,6
241,40ft,3
242,20ft,22
243,20ft,27
244,20ft,19
245,20ft,21
246,40ft,26
247,40ft,28
248,40ft,25
249,40ft,5
250,40ft,19
251,40ft,22
252,40ft,15
253,40ft,12
254,40ft,6
255,40ft,5
256,40ft,2
257,20ft,20
258,20ft,26
259,40ft,24
260,40ft,28
261,40ft,25
262,40ft,25
263,40ft,13
264,40ft,15
265,40ft,20
266,40ft,21
267,40ft,14
268,40ft,8
269,40ft,8
270,40ft,9
271,40ft,6
272,20ft,21
273,20ft,23
274,20ft,19
275,20ft,19
276,20ft,14
277,20ft,20
278,40ft,29
279,40ft,21
280,40ft,19
281,40ft,3
282,20ft,20
283,20ft,21
284,20ft,22
285,20ft,20
286,20ft,21
287,20ft,22
288,20ft,20
289,20ft,22
290,40ft,21
291,40ft,8
292,40ft,2
293,40ft,19
294,40ft,21
295,40ft,9
296,20ft,25
297,20ft,29
298,20ft,2
299,20ft,13
300,40ft,9
301,40ft,9
302,40ft,2
303,20ft,27
304,20ft,29
305,20ft,24
306,20ft,29
307,20ft,22
308,20ft,26
309,40ft,27
310,40ft,25
311,40ft,25
312,40ft,28
313,40ft,19
314,40ft,18
315,40ft,8
316,40ft,5
317,40ft,9
318,40ft,9
319,40ft,8
320,40ft,6
321,40ft,5
322,40ft,6
323,20ft,8
324,20ft,28
325,20ft,3
326,20ft,23
327,40ft,19
328,40ft,21
329,40ft,19
330,40ft,22
331,40ft,14
332,40ft,9
333,40ft,20
334,40ft,19
335,40ft,14
336,40ft,5
337,40ft,2
338,20ft,3
339,20ft,3
340,40ft,6
341,40ft,5
342,40ft,6
343,40ft,6
344,40ft,6
345,40ft,3
346,40ft,3
347,40ft,21
348,40ft,9
349,40ft,6
350,40ft,6
351,40ft,3
352,40ft,3
353,20ft,22
354,20ft,25
355,20ft,20
356,20ft,28
357,20ft,23
358,20ft,29
359,20ft,2
360,20ft,29
361,40ft,21
362,40ft,24
363,40ft,22
364,40ft,9
365,20ft,21
366,20ft,27
367,20ft,3
368,20ft,20
369,20ft,24
370,20ft,28
371,40ft,14
372,40ft,22
373,40ft,22
374,40ft,19
375,40ft,20
376,40ft,8
377,40ft,9
378,20ft,20
379,20ft,19
380,20ft,20
381,20ft,21
382,40ft,27
383,40ft,21
384,40ft,20
385,40ft,20
386,40ft,19
387,40ft,24
388,40ft,26
389,40ft,28
390,40ft,8
391,40ft,8
392,40ft,8
393,40ft,6
394,40ft,25
395,40ft,25
396,40ft,20
397,40ft,21
398,40ft,6
399,40ft,5
400,40ft,2
401,40ft,24
402,40ft,28
403,40ft,29
404,40ft,21
405,40ft,2
406,40ft,2
407,40ft,29
408,40ft,24
409,40ft,19
410,40ft,13
411,40ft,8
412,40ft,2
413,40ft,8
414,40ft,21
415,20ft,20
416,20ft,24
417,40ft,29
418,40ft,25
419,40ft,27
420,40ft,25
421,40ft,22
422,20ft,21
423,20ft,22
424,40ft,21
425,40ft,14
426,40ft,8
427,40ft,8
428,40ft,25
429,40ft,29
430,40ft,27
431,40ft,27
432,20ft,28
433,20ft,29
434,20ft,19
435,20ft,28
436,20ft,19
437,20ft,24
438,20ft,22
439,20ft,24
440,20ft,19
441,20ft,27
442,20ft,14
443,20ft,27
444,20ft,2
445,20ft,2
446,20ft,21
447,20ft,24
448,20ft,21
449,20ft,20
450,20ft,22
451,20ft,20
452,20ft,3
453,20ft,21
454,40ft,21
455,40ft,19
456,40ft,18
457,40ft,20
458,40ft,22
459,40ft,22
460,40ft,14
461,40ft,12
462,40ft,8
463,40ft,6
464,40ft,3
465,40ft,25
466,40ft,27
467,40ft,22
468,40ft,21
469,40ft,21
470,40ft,14
471,40ft,14
472,40ft,8
473,40ft,6
474,40ft,5
475,20ft,25
476,20ft,27
477,40ft,28
478,40ft,28
479,40ft,25
480,40ft,14
481,40ft,14
482,40ft,5
483,20ft,15
484,20ft,13
485,40ft,26
486,40ft,26
487,40ft,24
488,40ft,24
489,40ft,29
490,40ft,28
491,40ft,22
492,20ft,22
493,20ft,28
494,20ft,20
495,20ft,25
496,20ft,21
497,20ft,25
498,20ft,22
499,20ft,22
500,20ft,9
501,20ft,20
502,40ft,15
503,40ft,9
504,40ft,2
505,40ft,25
506,40ft,20
507,40ft,22
508,40ft,12
509,40ft,13
510,40ft,14
511,20ft,19
512,20ft,28
513,20ft,15
514,20ft,26
515,20ft,13
516,20ft,28
517,20ft,13
518,20ft,20
519,20ft,2
520,20ft,19
521,40ft,20
522,40ft,9
523,20ft,9
524,20ft,20
525,40ft,27
526,40ft,12
527,40ft,9
528,40ft,6
529,20ft,22
530,20ft,26
531,20ft,20
532,20ft,20
533,20ft,2
534,20ft,15
535,20ft,2
536,20ft,2
537,20ft,19
538,20ft,20
539,20ft,19
540,20ft,20
541,20ft,20
542,20ft,18
543,20ft,9
544,20ft,15
545,40ft,22
546,40ft,20
547,40ft,21
548,40ft,12
549,40ft,29
550,40ft,26
551,40ft,9
552,40ft,6
553,40ft,20
554,40ft,19
555,40ft,6
556,40ft,3
557,40ft,25
558,40ft,29
559,40ft,26
560,40ft,21
561,40ft,6
562,40ft,13
563,40ft,15
564,40ft,8
565,40ft,9
566,40ft,8
567,20ft,28
568,20ft,26
569,20ft,23
570,20ft,26
571,20ft,18
572,20ft,29
573,20ft,21
574,20ft,19
575,20ft,21
576,20ft,20
577,20ft,22
578,20ft,21
579,20ft,20
580,20ft,21
581,20ft,22
582,20ft,20
583,20ft,21
584,20ft,27
585,40ft,25
586,40ft,27
587,40ft,29
588,40ft,22
589,40ft,14
590,40ft,6
591,40ft,2
592,40ft,2
593,20ft,29
594,20ft,28
595,20ft,24
596,20ft,28
597,40ft,25
598,40ft,25
599,40ft,29
600,40ft,22
601,40ft,20
602,40ft,22
603,40ft,22
604,40ft,9
605,40ft,9
606,40ft,8
607,40ft,8
608,40ft,9
609,40ft,9
610,40ft,9
611,40ft,6
612,40ft,2
613,20ft,2
614,20ft,28
615,20ft,2
616,20ft,22
617,40ft,15
618,40ft,15
619,40ft,14
620,40ft,14
621,40ft,9
622,40ft,9
623,40ft,8
624,20ft,2
625,20ft,2
626,40ft,5
627,40ft,6
628,40ft,6
629,40ft,5
630,40ft,6
631,40ft,2
632,40ft,2
633,40ft,3
634,40ft,3
635,20ft,19
636,20ft,19
637,20ft,18
638,20ft,19
639,20ft,21
640,20ft,21
641,40ft,14
642,40ft,8
643,40ft,8
644,40ft,8
645,40ft,6
646,40ft,6
647,20ft,21
648,20ft,27
649,20ft,18
650,20ft,25
651,20ft,22
652,20ft,21
653,20ft,21
654,20ft,22
655,20ft,22
656,20ft,21
657,20ft,12
658,20ft,19
659,40ft,9
660,40ft,9
661,40ft,9
662,40ft,15
663,40ft,13
664,40ft,9
665,40ft,9
666,40ft,8
667,40ft,8
668,40ft,9
669,40ft,9
670,20ft,13
671,20ft,22
672,20ft,8
673,20ft,19
674,20ft,2
675,20ft,20
676,40ft,19
677,20ft,21
678,20ft,22
679,20ft,22
680,20ft,21
681,20ft,19
682,20ft,20
683,20ft,23
684,20ft,22
685,20ft,19
686,20ft,19
687,20ft,14
688,20ft,24
689,20ft,13
690,20ft,26
691,40ft,8
692,40ft,2
693,40ft,19
694,40ft,20
695,40ft,19
696,40ft,19
697,40ft,21
698,40ft,19
699,40ft,8
700,40ft,9
701,40ft,19
702,40ft,21
703,40ft,19
704,40ft,19
705,40ft,22
706,40ft,20
707,40ft,2
708,20ft,13
709,20ft,20
710,40ft,21
711,40ft,19
712,40ft,22
713,40ft,14
714,40ft,8
715,40ft,9
716,40ft,6
717,40ft,8
718,40ft,9
719,40ft,9
720,40ft,6
721,40ft,5
722,40ft,5
723,40ft,6
724,40ft,6
725,20ft,22
726,20ft,25
727,40ft,27
728,40ft,24
729,40ft,29
730,40ft,20
731,40ft,20
732,40ft,22
733,20ft,27
734,20ft,29
735,20ft,12
736,20ft,29
737,40ft,25
738,40ft,24
739,40ft,28
740,40ft,22
741,40ft,21
742,40ft,8
743,20ft,28
744,20ft,24
745,20ft,29
746,20ft,25
747,20ft,27
748,20ft,28
749,20ft,22
750,20ft,23
751,40ft,27
752,40ft,8
753,20ft,19
754,20ft,20
755,20ft,19
756,20ft,19
757,20ft,13
758,20ft,19
759,40ft,28
760,40ft,28
761,40ft,28
762,40ft,26
763,20ft,25
764,20ft,24
765,40ft,25
766,40ft,29
767,40ft,29
768,40ft,28
769,40ft,21
770,40ft,9
771,20ft,13
772,20ft,21
773,20ft,13
774,20ft,21
775,20ft,2
776,20ft,22
777,40ft,20
778,40ft,18
779,40ft,14
780,40ft,12
781,40ft,9
782,20ft,21
783,20ft,19
784,20ft,15
785,20ft,20
786,20ft,2
787,20ft,19
788,40ft,12
789,40ft,12
790,40ft,15
791,40ft,8
792,40ft,6
793,20ft,19
794,20ft,21
795,20ft,3
796,20ft,20
797,40ft,9
798,40ft,8
799,40ft,5
800,40ft,6
801,40ft,6
802,40ft,6
803,20ft,26
804,20ft,26
805,20ft,26
806,20ft,25
807,40ft,24
808,40ft,29
809,40ft,27
810,40ft,22
811,40ft,20
812,40ft,2
813,20ft,20
814,20ft,24
815,20ft,21
816,20ft,27
817,20ft,12
818,20ft,21
819,40ft,8
820,40ft,9
821,40ft,6
822,40ft,6
823,40ft,5
824,20ft,19
825,20ft,25
826,40ft,25
827,40ft,14
828,20ft,21
829,20ft,29
830,20ft,20
831,20ft,24
832,40ft,15
833,40ft,9
834,40ft,6
835,40ft,13
836,40ft,14
837,40ft,14
838,40ft,9
839,40ft,8
840,40ft,14
841,40ft,15
842,40ft,12
843,40ft,9
844,40ft,5
845,40ft,3
846,40ft,25
847,40ft,20
848,40ft,20
849,40ft,19
850,40ft,20
851,40ft,20
852,40ft,22
853,40ft,21
854,20ft,22
855,20ft,19
856,20ft,19
857,20ft,21
858,40ft,19
859,40ft,13
860,40ft,9
861,40ft,9
862,40ft,8
863,40ft,6
864,40ft,2
865,20ft,27
866,20ft,27
867,20ft,27
868,20ft,28
869,20ft,13
870,20ft,29
871,40ft,20
872,40ft,23
873,40ft,8
874,40ft,8
875,40ft,8
876,40ft,2
877,40ft,20
878,40ft,22
879,40ft,19
880,40ft,20
881,40ft,20
882,40ft,8
883,40ft,9
884,40ft,6
885,40ft,2
886,20ft,21
887,20ft,27
888,20ft,20
889,20ft,25
890,20ft,21
891,20ft,29
892,20ft,20
893,20ft,26
894,20ft,20
895,20ft,26
896,20ft,8
897,20ft,22
898,40ft,9
899,40ft,6
900,40ft,2
901,20ft,2
902,20ft,8
903,20ft,2
904,20ft,8
905,40ft,8
906,40ft,6
907,40ft,6
908,40ft,5
909,40ft,6
910,40ft,6
911,40ft,19
912,40ft,20
913,40ft,20
914,40ft,22
915,40ft,22
916,40ft,22
917,40ft,6
918,40ft,6
919,20ft,8
920,20ft,19
921,20ft,2
922,20ft,20
923,40ft,19
924,40ft,22
925,40ft,14
926,40ft,9
927,40ft,8
928,20ft,3
929,20ft,13
930,40ft,12
931,40ft,13
932,40ft,14
933,40ft,8
934,20ft,3
935,20ft,9
936,40ft,6
937,40ft,2
938,40ft,22
939,40ft,9
940,40ft,8
941,20ft,20
942,20ft,29
943,40ft,21
944,40ft,13
945,40ft,8
946,40ft,5
947,40ft,5
948,40ft,21
949,40ft,20
950,40ft,22
951,40ft,19
952,40ft,13
953,40ft,5
954,40ft,5
955,40ft,5
956,20ft,20
957,20ft,25
958,20ft,20
959,20ft,26
960,40ft,19
961,40ft,20
962,40ft,13
963,20ft,22
964,20ft,26
965,40ft,24
966,40ft,24
967,40ft,25
968,40ft,28
969,40ft,19
970,20ft,20
971,20ft,29
972,20ft,22
973,20ft,26
974,20ft,3
975,20ft,29
976,40ft,14
977,40ft,13
978,40ft,14
979,40ft,13
980,40ft,13
981,20ft,2
982,20ft,9
983,40ft,8
984,40ft,6
985,20ft,12
986,20ft,21
987,20ft,8
988,20ft,19
989,20ft,8
990,20ft,22
991,20ft,8
992,20ft,18
993,40ft,13
994,40ft,13
995,40ft,13
996,40ft,14
997,40ft,22
998,40ft,22
999,40ft,19
1000,40ft,21
1001,40ft,22
1002,40ft,19
1003,40ft,19
1004,40ft,13
1005,20ft,21
1006,20ft,27
1007,40ft,27
1008,40ft,27
1009,40ft,22
1010,40ft,21
1011,20ft,2
1012,20ft,22
1013,40ft,19
1014,40ft,19
1015,40ft,19
1016,20ft,9
1017,20ft,8
1018,40ft,14
1019,40ft,9
1020,20ft,21
1021,20ft,28
1022,20ft,22
1023,20ft,28
1024,20ft,23
1025,20ft,22
1026,20ft,12
1027,20ft,21
1028,40ft,25
1029,40ft,23
1030,40ft,22
1031,40ft,19
1032,40ft,24
1033,40ft,28
1034,40ft,20
1035,40ft,22
1036,40ft,8
1037,40ft,9
1038,40ft,9
1039,40ft,6
1040,20ft,22
1041,20ft,25
1042,20ft,13
1043,20ft,28
1044,20ft,3
1045,20ft,20
1046,40ft,20
1047,40ft,19
1048,40ft,6
1049,40ft,3
1050,40ft,2
1051,40ft,2
1052,40ft,9
1053,40ft,8
1054,40ft,6
1055,40ft,5
1056,40ft,6
1057,40ft,6
1058,40ft,5
1059,40ft,3
1060,40ft,3
1061,40ft,3
1062,20ft,12
1063,20ft,19
1064,40ft,21
1065,40ft,22
1066,40ft,22
1067,40ft,21
1068,40ft,19
1069,40ft,20
1070,40ft,18
1071,40ft,6
1072,40ft,5
1073,20ft,3
1074,20ft,24
1075,40ft,28
1076,40ft,27
1077,40ft,28
1078,40ft,26
1079,40ft,29
1080,40ft,21
1081,40ft,19
1082,40ft,18
1083,40ft,22
1084,40ft,27
1085,40ft,28
1086,40ft,26
1087,40ft,21
1088,40ft,21
1089,40ft,19
1090,40ft,3
1091,20ft,19
1092,20ft,27
1093,20ft,22
1094,20ft,22
1095,20ft,22
1096,20ft,21
1097,20ft,22
1098,20ft,21
1099,20ft,14
1100,20ft,20
1101,40ft,29
1102,40ft,25
1103,40ft,26
1104,40ft,21
1105,40ft,21
1106,40ft,8
1107,40ft,24
1108,40ft,24
1109,40ft,19
1110,40ft,19
1111,40ft,21
1112,40ft,9
1113,40ft,9
1114,40ft,2
1115,40ft,3
1116,20ft,13
1117,20ft,20
1118,40ft,25
1119,40ft,28
1120,40ft,27
1121,40ft,20
1122,40ft,19
1123,40ft,13
1124,40ft,8
1125,40ft,8
1126,40ft,2
1127,20ft,20
1128,20ft,20
1129,20ft,8
1130,20ft,19
1131,40ft,19
1132,40ft,20
1133,40ft,21
1134,40ft,19
1135,40ft,9
1136,40ft,2
1137,40ft,3
1138,20ft,22
1139,20ft,29
1140,40ft,19
1141,40ft,21
1142,40ft,21
1143,40ft,22
1144,40ft,23
1145,40ft,12
1146,40ft,8
1147,40ft,5
1148,40ft,2
1149,20ft,19
1150,20ft,19
1151,40ft,28
1152,40ft,25
1153,40ft,21
1154,40ft,22
1155,40ft,21
1156,40ft,6
1157,40ft,6
1158,40ft,2
1159,20ft,13
1160,20ft,22
1161,20ft,2
1162,20ft,22
1163,20ft,3
1164,20ft,14
1165,20ft,3
1166,20ft,12
1167,40ft,13
1168,40ft,15
1169,40ft,13
1170,40ft,13
1171,40ft,2
1172,20ft,28
1173,20ft,25
1174,20ft,28
1175,20ft,27
1176,20ft,25
1177,20ft,28
1178,20ft,20
1179,20ft,27
1180,20ft,20
1181,20ft,28
1182,40ft,20
1183,40ft,22
1184,40ft,12
1185,40ft,27
1186,40ft,22
1187,40ft,19
1188,40ft,21
1189,40ft,20
1190,40ft,13
1191,40ft,8
1192,40ft,6
1193,20ft,26
1194,20ft,26
1195,20ft,25
1196,20ft,25
1197,40ft,28
1198,40ft,19
1199,40ft,20
1200,40ft,22
1201,40ft,21
1202,40ft,2
1203,20ft,14
1204,20ft,19
1205,20ft,9
1206,20ft,22
1207,40ft,25
1208,40ft,24
1209,40ft,21
1210,40ft,22
1211,40ft,22
1212,40ft,22
1213,20ft,22
1214,20ft,29
1215,40ft,23
1216,40ft,22
1217,40ft,20
1218,40ft,19
1219,40ft,18
1220,40ft,22
1221,40ft,20
1222,20ft,14
1223,20ft,29
1224,20ft,3
1225,20ft,20
1226,20ft,2
1227,20ft,13
1228,40ft,8
1229,40ft,8
1230,40ft,9
1231,40ft,9
1232,40ft,6
1233,20ft,19
1234,20ft,25
1235,20ft,21
1236,20ft,21
1237,20ft,13
1238,20ft,20
1239,40ft,21
1240,40ft,21
1241,40ft,14
1242,40ft,15
1243,40ft,8
1244,20ft,20
1245,20ft,28
1246,40ft,25
1247,40ft,28
1248,40ft,27
1249,40ft,24
1250,40ft,21
1251,40ft,14
1252,40ft,5
1253,20ft,20
1254,20ft,26
1255,20ft,21
1256,20ft,25
1257,20ft,21
1258,20ft,25
1259,20ft,20
1260,20ft,22
1261,40ft,9
1262,40ft,8
1263,40ft,5
1264,40ft,5
1265,20ft,3
1266,20ft,22
1267,40ft,20
1268,40ft,13
1269,40ft,14
1270,40ft,5
1271,40ft,6
1272,20ft,21
1273,20ft,24
1274,20ft,21
1275,20ft,23
1276,40ft,29
1277,40ft,24
1278,40ft,20
1279,40ft,19
1280,40ft,8
1281,40ft,9
1282,20ft,3
1283,20ft,24
1284,40ft,9
1285,40ft,9
1286,40ft,5
1287,40ft,6
1288,40ft,5
1289,40ft,5
1290,40ft,2
1291,40ft,21
1292,40ft,20
1293,40ft,22
1294,40ft,22
1295,40ft,20
1296,40ft,21
1297,40ft,22
1298,40ft,20
1299,20ft,3
1300,20ft,29
1301,40ft,26
1302,40ft,27
1303,40ft,21
1304,40ft,22
1305,40ft,22
1306,40ft,19
1307,40ft,19
1308,20ft,20
1309,20ft,19
1310,40ft,26
1311,40ft,26
1312,40ft,25
1313,40ft,29
1314,40ft,24
1315,40ft,19
1316,40ft,28
1317,40ft,26
1318,40ft,27
1319,40ft,28
1320,40ft,22
1321,40ft,19
1322,40ft,13
1323,40ft,9
1324,40ft,29
1325,40ft,19
1326,40ft,21
1327,40ft,23
1328,40ft,19
1329,40ft,13
1330,20ft,22
1331,20ft,22
1332,40ft,24
1333,40ft,21
1334,40ft,21
1335,40ft,8
1336,40ft,9
1337,40ft,8
1338,40ft,8
1339,40ft,5
1340,40ft,6
1341,40ft,2
1342,40ft,2
1343,40ft,2
1344,20ft,21
1345,20ft,25
1346,40ft,27
1347,40ft,28
1348,40ft,22
1349,40ft,20
1350,40ft,20
1351,40ft,15
1352,40ft,5
1353,20ft,21
1354,20ft,22
1355,40ft,23
1356,40ft,19
1357,40ft,21
1358,40ft,21
1359,40ft,19
1360,40ft,19
1361,40ft,20
1362,40ft,19
1363,40ft,14
1364,40ft,15
1365,40ft,14
1366,40ft,13
1367,40ft,13
1368,40ft,8
1369,40ft,9
1370,40ft,8
1371,40ft,9
1372,40ft,5
1373,40ft,3
1374,20ft,13
1375,20ft,21
1376,40ft,22
1377,40ft,23
1378,40ft,22
1379,40ft,19
1380,40ft,14
1381,40ft,9
1382,40ft,9
1383,40ft,9
1384,40ft,6
1385,20ft,22
1386,20ft,27
1387,40ft,28
1388,40ft,26
1389,40ft,20
1390,40ft,20
1391,40ft,20
1392,40ft,13
1393,40ft,12
1394,40ft,6
1395,40ft,2
1396,40ft,20
1397,40ft,21
1398,40ft,22
1399,40ft,22
1400,40ft,19
1401,40ft,21
1402,40ft,21
1403,40ft,21
1404,40ft,14
1405,40ft,14
1406,20ft,22
1407,20ft,27
1408,20ft,14
1409,20ft,24
1410,40ft,21
1411,40ft,8
1412,40ft,9
1413,40ft,9
1414,40ft,6
1415,40ft,5
1416,40ft,6
1417,40ft,5
1418,20ft,3
1419,20ft,20
1420,40ft,19
1421,40ft,21
1422,40ft,15
1423,40ft,13
1424,40ft,14
1425,40ft,12
1426,40ft,14
1427,40ft,8
1428,40ft,3
1429,20ft,22
1430,20ft,26
1431,40ft,24
1432,40ft,24
1433,40ft,27
1434,40ft,24
1435,40ft,29
1436,40ft,20
1437,40ft,5
1438,40ft,2
1439,40ft,25
1440,40ft,27
1441,40ft,20
1442,40ft,20
1443,40ft,21
1444,40ft,19
1445,40ft,22
1446,40ft,6
1447,40ft,3
1448,20ft,22
1449,20ft,19
1450,20ft,19
1451,20ft,19
1452,20ft,21
1453,20ft,18
1454,20ft,13
1455,20ft,19
1456,20ft,3
1457,20ft,19
1458,40ft,8
1459,40ft,9
1460,40ft,5
1461,40ft,5
1462,40ft,3
1463,20ft,22
1464,20ft,26
1465,20ft,22
1466,20ft,25
1467,20ft,20
1468,20ft,23
1469,20ft,2
1470,20ft,19
1471,40ft,22
1472,40ft,9
1473,40ft,5
1474,40ft,6
1475,40ft,5
1476,40ft,6
1477,40ft,6
1478,20ft,20
1479,20ft,25
1480,20ft,12
1481,20ft,20
1482,40ft,19
1483,40ft,21
1484,40ft,21
1485,40ft,8
1486,40ft,5
1487,40ft,5
1488,40ft,2
1489,20ft,21
1490,20ft,20
1491,40ft,26
1492,40ft,28
1493,40ft,28
1494,40ft,27
1495,40ft,21
1496,40ft,19
1497,40ft,15
1498,20ft,22
1499,20ft,28
1500,20ft,20
1501,20ft,25
1502,20ft,3
1503,20ft,24
1504,40ft,8
1505,40ft,9
1506,40ft,8
1507,40ft,6
1508,20ft,3
1509,20ft,27
1510,40ft,28
1511,40ft,22
1512,40ft,20
1513,40ft,14
1514,40ft,2
1515,20ft,20
1516,20ft,19
1517,20ft,9
1518,20ft,19
1519,40ft,13
1520,40ft,13
1521,40ft,5
1522,20ft,20
1523,20ft,25
1524,20ft,22
1525,20ft,24
1526,20ft,21
1527,20ft,28
1528,20ft,14
1529,20ft,20
1530,40ft,9
1531,40ft,9
1532,40ft,8
1533,40ft,5
1534,20ft,8
1535,20ft,15
1536,20ft,9
1537,20ft,12
1538,20ft,3
1539,20ft,9
1540,40ft,5
1541,40ft,5
1542,40ft,6
1543,40ft,6
1544,40ft,2
1545,20ft,22
1546,20ft,28
1547,20ft,15
1548,20ft,20
1549,20ft,14
1550,20ft,21
1551,40ft,6
1552,40ft,6
1553,40ft,5
1554,40ft,6
1555,40ft,3
1556,40ft,12
1557,20ft,25
1558,20ft,25
1559,40ft,26
1560,40ft,24
1561,40ft,19
1562,20ft,22
1563,20ft,28
1564,40ft,27
1565,40ft,29
1566,40ft,26
1567,40ft,29
1568,40ft,28
1569,40ft,5
1570,40ft,15
1571,20ft,19
1572,20ft,19
1573,20ft,21
1574,20ft,20
1575,20ft,19
1576,20ft,20
1577,20ft,21
1578,20ft,20
1579,20ft,20
1580,20ft,20
1581,20ft,21
1582,20ft,19
1583,20ft,8
1584,20ft,21
1585,40ft,5
1586,20ft,25
1587,20ft,29
1588,20ft,14
1589,20ft,24
1590,40ft,19
1591,40ft,21
1592,40ft,19
1593,40ft,9
1594,40ft,6
1595,40ft,6
1596,20ft,22
1597,20ft,22
1598,20ft,14
1599,20ft,22
1600,40ft,26
1601,40ft,25
1602,40ft,28
1603,40ft,24
1604,40ft,29
1605,40ft,18
1606,40ft,20
1607,40ft,20
1608,20ft,13
1609,20ft,15
1610,40ft,22
1611,40ft,13
1612,40ft,9
1613,40ft,5
1614,40ft,3
1615,40ft,3
1616,20ft,21
1617,20ft,26
1618,20ft,21
1619,20ft,25
1620,20ft,21
1621,20ft,28
1622,20ft,22
1623,20ft,24
1624,20ft,2
1625,20ft,25
1626,40ft,19
1627,40ft,9
1628,40ft,3
1629,40ft,3
1630,40ft,3
1631,40ft,5
1632,40ft,5
1633,40ft,6
1634,40ft,5
1635,40ft,6
1636,40ft,5
1637,40ft,5
1638,40ft,6
1639,40ft,2
1640,40ft,2
1641,20ft,28
1642,20ft,26
1643,20ft,20
1644,20ft,26
1645,40ft,26
1646,40ft,19
1647,40ft,14
1648,40ft,13
1649,40ft,9
1650,40ft,5
1651,40ft,5
1652,40ft,2
1653,40ft,3
1654,20ft,22
1655,20ft,26
1656,40ft,21
1657,40ft,21
1658,40ft,21
1659,20ft,13
1660,20ft,22
1661,20ft,8
1662,20ft,20
1663,20ft,3
