id,tipo,peso
180,20ft,22
181,20ft,28
182,20ft,28
183,20ft,28
184,40ft,24
185,40ft,21
186,20ft,20
187,20ft,25
188,20ft,2
189,20ft,28
190,40ft,21
191,40ft,19
192,40ft,20
193,40ft,22
194,40ft,22
195,20ft,21
196,20ft,24
197,20ft,20
198,20ft,25
199,40ft,19
200,40ft,20
201,40ft,19
202,40ft,27
203,40ft,20
204,20ft,19
205,20ft,25
206,20ft,9
207,20ft,22
208,40ft,24
209,40ft,21
210,40ft,8
211,40ft,6
212,40ft,5
213,20ft,22
214,20ft,19
215,20ft,14
216,20ft,21
217,40ft,29
218,20ft,20
219,20ft,29
220,20ft,21
221,20ft,19
222,20ft,3
223,20ft,22
224,20ft,2
225,20ft,21
226,40ft,3
227,40ft,2
228,40ft,2
229,40ft,19
230,20ft,20
231,20ft,28
232,40ft,24
233,40ft,28
234,40ft,26
235,40ft,22
236,40ft,26
237,40ft,28
238,40ft,28
239,40ft,29
240,40ft,22
241,40ft,13
242,20ft,27
243,20ft,27
244,40ft,29
245,40ft,25
246,40ft,26
247,40ft,24
248,40ft,28
249,20ft,27
250,20ft,26
251,40ft,22
252,40ft,20
253,20ft,29
254,20ft,29
255,20ft,20
256,20ft,26
257,20ft,21
258,20ft,28
259,20ft,20
260,20ft,28
261,40ft,15
262,40ft,24
263,40ft,28
264,40ft,21
265,40ft,9
266,20ft,20
267,20ft,28
268,20ft,22
269,20ft,20
270,20ft,22
271,20ft,22
272,20ft,23
273,20ft,21
274,20ft,20
275,20ft,21
276,40ft,22
277,20ft,3
278,20ft,22
279,40ft,8
280,40ft,8
281,40ft,8
282,40ft,5
283,40ft,6
284,40ft,3
285,40ft,24
286,40ft,28
287,40ft,21
288,40ft,9
289,20ft,21
290,20ft,26
291,20ft,3
292,20ft,24
293,40ft,25
294,40ft,28
295,40ft,25
296,20ft,19
297,20ft,27
298,20ft,20
299,20ft,25
300,20ft,22
301,20ft,25
302,20ft,21
303,20ft,19
304,40ft,8
305,20ft,2
306,20ft,14
307,40ft,13
308,40ft,9
309,40ft,5
310,40ft,5
311,20ft,24
312,20ft,25
313,40ft,27
314,40ft,24
315,40ft,25
316,20ft,27
317,20ft,26
318,20ft,28
319,20ft,28
320,40ft,24
321,40ft,26
322,40ft,24
323,40ft,14
324,20ft,20
325,20ft,21
326,40ft,27
327,40ft,24
328,40ft,5
329,40ft,5
330,40ft,5
331,40ft,2
332,20ft,20
333,20ft,25
334,20ft,13
335,20ft,25
336,40ft,26
337,40ft,21
338,40ft,21
339,40ft,21
340,40ft,8
341,20ft,27
342,20ft,24
343,20ft,20
344,20ft,26
345,40ft,19
346,20ft,24
347,20ft,28
348,40ft,24
349,40ft,28
350,40ft,28
351,20ft,22
352,20ft,20
353,20ft,20
354,20ft,21
355,20ft,9
356,20ft,19
357,40ft,20
358,40ft,19
359,40ft,5
360,40ft,3
361,40ft,25
362,40ft,27
363,40ft,21
364,20ft,20
365,20ft,29
366,20ft,28
367,20ft,28
368,40ft,25
369,40ft,22
370,40ft,14
371,20ft,27
372,20ft,27
373,20ft,21
374,20ft,27
375,40ft,24
376,40ft,25
377,40ft,20
378,40ft,29
379,40ft,20
380,40ft,25
381,40ft,28
382,40ft,20
383,20ft,2
384,20ft,22
385,20ft,29
386,20ft,28
387,20ft,28
388,20ft,28
389,20ft,27
390,20ft,27
391,40ft,22
392,40ft,14
393,40ft,15
394,40ft,14
395,40ft,12
396,40ft,15
397,40ft,14
398,40ft,21
399,40ft,15
400,40ft,13
401,40ft,12
402,40ft,12
403,40ft,14
404,40ft,14
405,40ft,5
406,20ft,3
407,20ft,20
408,20ft,2
409,20ft,22
410,20ft,2
411,20ft,13
412,40ft,9
413,40ft,9
414,40ft,8
415,40ft,9
416,40ft,6
417,40ft,6
418,40ft,6
419,40ft,5
420,40ft,6
421,40ft,6
422,40ft,5
423,40ft,2
424,40ft,2
425,40ft,2
426,40ft,2
427,40ft,2
428,40ft,3
429,20ft,3
430,20ft,13
431,40ft,8
432,40ft,8
433,40ft,6
434,40ft,20
435,40ft,22
436,20ft,29
437,20ft,25
438,20ft,22
439,20ft,29
440,40ft,20
441,40ft,29
442,40ft,24
443,20ft,28
444,20ft,27
445,20ft,28
446,20ft,25
447,20ft,21
448,20ft,25
449,40ft,26
450,40ft,21
451,40ft,19
452,20ft,29
453,20ft,26
454,20ft,19
455,20ft,24
456,40ft,22
457,40ft,21
458,40ft,22
459,40ft,15
460,40ft,5
461,40ft,3
462,40ft,20
463,40ft,22
464,40ft,27
465,40ft,25
466,40ft,28
467,40ft,6
468,40ft,3
469,40ft,22
470,40ft,9
471,20ft,19
472,20ft,28
473,20ft,13
474,20ft,28
475,20ft,14
476,20ft,19
477,40ft,13
478,40ft,12
479,40ft,6
480,40ft,5
481,40ft,2
482,20ft,14
483,20ft,20
484,40ft,25
485,40ft,20
486,40ft,22
487,40ft,20
488,40ft,14
489,40ft,3
490,40ft,27
491,40ft,25
492,40ft,14
493,40ft,25
494,40ft,13
495,20ft,20
496,20ft,27
497,20ft,20
498,20ft,25
499,40ft,19
500,40ft,21
501,40ft,23
502,40ft,19
503,40ft,9
504,40ft,2
505,20ft,20
506,20ft,22
507,20ft,21
508,20ft,21
509,20ft,9
510,20ft,22
511,40ft,26
512,40ft,20
513,40ft,14
514,40ft,5
515,40ft,3
516,20ft,22
517,20ft,18
518,40ft,25
519,40ft,19
520,40ft,22
521,40ft,19
522,20ft,26
523,20ft,26
524,20ft,25
525,20ft,25
526,40ft,21
527,40ft,23
528,40ft,22
529,40ft,21
530,40ft,29
531,40ft,19
532,40ft,21
533,40ft,12
534,40ft,29
535,40ft,27
536,40ft,19
537,40ft,21
538,40ft,21
539,40ft,22
540,40ft,28
541,40ft,26
542,40ft,20
543,40ft,21
544,40ft,22
545,40ft,18
546,40ft,20
547,20ft,21
548,20ft,22
549,20ft,23
550,20ft,21
551,40ft,13
552,40ft,14
553,40ft,14
554,40ft,8
555,40ft,9
556,40ft,5
557,40ft,3
558,40ft,27
559,40ft,25
560,40ft,27
561,40ft,25
562,40ft,27
563,40ft,28
564,40ft,28
565,40ft,25
566,20ft,14
567,20ft,13
568,40ft,13
569,40ft,14
570,40ft,9
571,40ft,8
572,40ft,9
573,40ft,8
574,40ft,3
575,40ft,2
576,40ft,19
577,40ft,23
578,40ft,21
579,40ft,20
580,40ft,22
581,40ft,13
582,40ft,14
583,40ft,13
584,40ft,9
585,20ft,25
586,20ft,28
587,40ft,19
588,40ft,8
589,20ft,9
590,20ft,19
591,20ft,3
592,20ft,20
593,40ft,19
594,40ft,21
595,40ft,20
596,40ft,14
597,40ft,14
598,40ft,13
599,40ft,15
600,20ft,19
601,20ft,26
602,20ft,21
603,20ft,28
604,20ft,20
605,20ft,24
606,20ft,21
607,20ft,26
608,20ft,9
609,20ft,26
610,40ft,20
611,40ft,18
612,40ft,5
613,20ft,28
614,20ft,28
615,20ft,29
616,20ft,25
617,20ft,22
618,20ft,25
619,40ft,20
620,40ft,14
621,40ft,8
622,40ft,6
623,40ft,20
624,40ft,20
625,40ft,22
626,40ft,22
627,40ft,21
628,40ft,21
629,40ft,20
630,40ft,24
631,40ft,25
632,40ft,20
633,40ft,21
634,40ft,21
635,40ft,27
636,40ft,19
637,40ft,19
638,40ft,20
639,40ft,28
640,40ft,27
641,40ft,25
642,40ft,19
643,20ft,13
644,20ft,22
645,40ft,2
646,20ft,25
647,20ft,26
648,20ft,25
649,20ft,28
650,20ft,26
651,20ft,29
652,40ft,24
653,40ft,24
654,40ft,25
655,20ft,26
656,20ft,28
657,20ft,21
658,20ft,25
659,40ft,28
660,40ft,27
661,40ft,29
662,40ft,26
663,40ft,21
664,20ft,19
665,20ft,21
666,40ft,21
667,40ft,20
668,40ft,28
669,40ft,21
670,20ft,21
671,20ft,28
672,20ft,21
673,20ft,26
674,20ft,22
675,20ft,19
676,20ft,12
677,20ft,22
678,20ft,3
679,20ft,14
680,40ft,9
681,40ft,6
682,40ft,3
683,20ft,21
684,20ft,21
685,40ft,22
686,40ft,21
687,20ft,26
688,20ft,25
689,20ft,28
690,20ft,25
691,20ft,3
692,20ft,13
693,20ft,28
694,20ft,26
695,20ft,24
696,20ft,28
697,20ft,28
698,20ft,2
699,40ft,29
700,20ft,28
701,20ft,27
702,20ft,19
703,20ft,25
704,20ft,19
705,20ft,28
706,40ft,19
707,40ft,20
708,40ft,9
709,20ft,24
710,20ft,27
711,20ft,21
712,20ft,27
713,40ft,25
714,40ft,24
715,40ft,29
716,40ft,27
717,40ft,20
718,40ft,19
719,40ft,22
720,40ft,19
721,40ft,14
722,40ft,12
723,40ft,15
724,40ft,15
725,40ft,8
726,40ft,9
727,40ft,8
728,40ft,9
729,40ft,9
730,40ft,6
731,40ft,6
732,40ft,5
733,40ft,5
734,40ft,28
735,40ft,21
736,40ft,12
737,40ft,13
738,40ft,12
739,20ft,21
740,20ft,24
741,40ft,8
742,40ft,8
743,40ft,8
744,40ft,8
745,40ft,9
746,40ft,8
747,40ft,8
748,20ft,2
749,20ft,13
750,40ft,15
751,40ft,13
752,40ft,14
753,40ft,15
754,40ft,8
755,40ft,8
756,40ft,6
757,40ft,6
758,40ft,28
759,40ft,28
760,40ft,28
761,40ft,26
762,40ft,28
763,40ft,26
764,40ft,20
765,40ft,14
766,20ft,27
767,20ft,29
768,20ft,27
769,20ft,25
770,20ft,26
771,20ft,28
772,20ft,29
773,20ft,28
774,40ft,27
775,40ft,29
776,40ft,21
777,40ft,21
778,40ft,20
779,40ft,15
780,40ft,9
781,20ft,27
782,20ft,24
783,20ft,26
784,20ft,26
785,20ft,28
786,20ft,24
787,20ft,27
788,20ft,27
789,40ft,18
790,20ft,24
791,20ft,29
792,20ft,24
793,20ft,29
794,20ft,20
795,20ft,27
796,20ft,18
797,20ft,3
798,20ft,26
799,20ft,27
800,40ft,22
801,40ft,27
802,40ft,26
803,40ft,29
804,40ft,28
805,40ft,25
806,40ft,27
807,40ft,5
808,40ft,22
809,40ft,22
810,40ft,21
811,40ft,21
812,40ft,23
813,40ft,19
814,40ft,9
815,40ft,29
816,40ft,26
817,40ft,24
818,40ft,25
819,40ft,22
820,40ft,21
821,40ft,23
822,40ft,2
823,20ft,21
824,20ft,22
825,40ft,27
826,40ft,21
827,40ft,21
828,40ft,22
829,40ft,21
830,40ft,21
831,40ft,12
832,40ft,14
833,40ft,19
834,40ft,19
835,40ft,19
836,40ft,21
837,40ft,13
838,40ft,8
839,40ft,20
840,20ft,21
841,20ft,28
842,20ft,21
843,20ft,24
844,20ft,21
845,20ft,26
846,20ft,22
847,20ft,21
848,40ft,13
849,40ft,8
850,40ft,9
851,40ft,5
852,40ft,23
853,20ft,21
854,20ft,21
855,20ft,20
856,20ft,20
857,20ft,19
858,20ft,23
859,40ft,24
860,40ft,21
861,40ft,20
862,40ft,19
863,40ft,13
864,40ft,28
865,40ft,25
866,20ft,21
867,20ft,28
868,20ft,21
869,20ft,22
870,40ft,27
871,40ft,24
872,40ft,24
873,40ft,22
874,40ft,22
875,40ft,9
876,40ft,8
877,40ft,24
878,40ft,28
879,40ft,27
880,40ft,25
881,40ft,28
882,40ft,27
883,20ft,24
884,20ft,26
885,20ft,3
886,20ft,28
887,40ft,29
888,40ft,29
889,40ft,28
890,20ft,8
891,20ft,22
892,40ft,19
893,40ft,22
894,40ft,19
895,40ft,20
896,40ft,21
897,40ft,14
898,40ft,26
899,40ft,27
900,40ft,25
901,40ft,29
902,40ft,25
903,40ft,22
904,40ft,22
905,20ft,27
906,20ft,29
907,40ft,25
908,40ft,25
909,40ft,21
910,40ft,20
911,40ft,19
912,40ft,19
913,40ft,19
914,40ft,2
915,20ft,21
916,20ft,29
917,20ft,2
918,20ft,21
919,40ft,8
920,40ft,9
921,40ft,8
922,40ft,9
923,40ft,8
924,40ft,8
925,40ft,5
926,40ft,6
927,20ft,19
928,20ft,20
929,20ft,13
930,20ft,20
931,20ft,3
932,20ft,19
933,40ft,6
934,40ft,5
935,40ft,6
936,40ft,5
937,40ft,3
938,40ft,2
939,40ft,3
940,20ft,3
941,20ft,19
942,20ft,2
943,20ft,13
944,40ft,9
945,40ft,9
946,40ft,8
947,40ft,6
948,40ft,6
949,40ft,6
950,40ft,2
951,40ft,2
952,20ft,25
953,20ft,27
954,20ft,19
955,20ft,27
956,20ft,19
957,20ft,24
958,20ft,19
959,20ft,25
960,20ft,18
961,20ft,25
962,20ft,21
963,20ft,24
964,20ft,20
965,20ft,24
966,20ft,13
967,20ft,25
968,20ft,3
969,20ft,29
970,40ft,19
971,40ft,14
972,20ft,22
973,20ft,21
974,40ft,13
975,40ft,14
976,40ft,12
977,40ft,14
978,40ft,9
979,40ft,8
980,40ft,9
981,40ft,8
982,40ft,8
983,20ft,3
984,20ft,21
985,20ft,2
986,20ft,22
987,20ft,2
988,20ft,8
989,40ft,5
990,40ft,5
991,40ft,6
992,40ft,5
993,40ft,6
994,40ft,2
995,40ft,2
996,20ft,3
997,20ft,19
998,40ft,20
999,40ft,20
1000,40ft,14
1001,40ft,9
1002,40ft,9
1003,40ft,9
1004,40ft,5
1005,40ft,5
1006,40ft,5
1007,40ft,2
1008,20ft,21
1009,20ft,19
1010,20ft,2
1011,20ft,19
1012,40ft,15
1013,40ft,9
1014,40ft,9
1015,40ft,6
1016,40ft,5
1017,40ft,6
1018,40ft,6
1019,40ft,3
1020,40ft,3
1021,20ft,22
1022,20ft,29
1023,20ft,3
1024,20ft,27
1025,20ft,2
1026,20ft,20
1027,40ft,13
1028,40ft,8
1029,40ft,9
1030,40ft,9
1031,40ft,6
1032,40ft,6
1033,40ft,3
1034,20ft,14
1035,20ft,22
1036,20ft,8
1037,20ft,20
1038,20ft,2
1039,20ft,22
1040,40ft,13
1041,40ft,14
1042,40ft,12
1043,40ft,9
1044,40ft,8
1045,40ft,9
1046,40ft,6
1047,40ft,22
1048,40ft,20
1049,40ft,19
1050,40ft,20
1051,40ft,22
1052,40ft,20
1053,40ft,21
1054,40ft,22
1055,40ft,6
1056,20ft,27
1057,20ft,28
1058,40ft,24
1059,40ft,25
1060,40ft,21
1061,40ft,19
1062,40ft,14
1063,40ft,20
1064,40ft,19
1065,40ft,20
1066,40ft,19
1067,40ft,13
1068,20ft,29
1069,20ft,27
1070,20ft,29
1071,20ft,29
1072,20ft,24
1073,20ft,27
1074,20ft,22
1075,20ft,24
1076,40ft,21
1077,40ft,14
1078,40ft,14
1079,40ft,15
1080,40ft,21
1081,40ft,19
1082,20ft,28
1083,20ft,29
1084,20ft,29
1085,20ft,27
1086,20ft,24
1087,20ft,29
1088,20ft,22
1089,20ft,27
1090,40ft,3
1091,40ft,28
1092,40ft,27
1093,40ft,21
1094,40ft,21
1095,40ft,13
1096,40ft,9
1097,40ft,29
1098,40ft,28
1099,20ft,14
1100,20ft,28
1101,40ft,20
1102,40ft,6
1103,40ft,5
1104,40ft,6
1105,40ft,5
1106,40ft,5
1107,40ft,3
1108,40ft,3
1109,40ft,3
1110,20ft,2
1111,20ft,3
1112,40ft,6
1113,40ft,6
1114,40ft,5
1115,40ft,6
1116,40ft,6
1117,40ft,6
1118,40ft,2
1119,40ft,3
1120,40ft,3
1121,40ft,3
1122,40ft,13
1123,40ft,9
1124,40ft,9
1125,40ft,8
1126,40ft,9
1127,40ft,8
1128,40ft,5
1129,40ft,5
1130,40ft,6
1131,40ft,5
1132,40ft,5
1133,40ft,6
1134,40ft,6
1135,40ft,6
1136,40ft,6
1137,40ft,6
1138,40ft,2
1139,40ft,3
1140,20ft,24
1141,20ft,28
1142,20ft,28
1143,20ft,28
1144,20ft,26
1145,20ft,26
1146,20ft,21
1147,20ft,25
1148,40ft,22
1149,40ft,28
1150,40ft,24
1151,40ft,26
1152,40ft,25
1153,40ft,28
1154,40ft,14
1155,40ft,19
1156,40ft,20
1157,40ft,12
1158,40ft,19
1159,40ft,14
1160,40ft,15
1161,20ft,28
1162,20ft,25
1163,40ft,29
1164,40ft,27
1165,40ft,27
1166,40ft,26
1167,40ft,27
1168,40ft,26
1169,40ft,25
1170,40ft,27
1171,40ft,26
1172,40ft,22
1173,40ft,22
1174,40ft,22
1175,20ft,19
1176,20ft,27
1177,40ft,24
1178,40ft,24
1179,40ft,27
1180,40ft,20
1181,40ft,22
1182,40ft,21
1183,40ft,12
1184,20ft,14
1185,20ft,19
1186,40ft,25
1187,40ft,26
1188,20ft,20
1189,20ft,24
1190,20ft,20
1191,20ft,20
1192,20ft,20
1193,20ft,22
1194,40ft,19
1195,40ft,22
1196,40ft,22
1197,40ft,21
1198,40ft,20
1199,20ft,22
1200,20ft,20
1201,40ft,25
1202,40ft,19
1203,40ft,18
1204,40ft,23
1205,40ft,14
1206,40ft,14
1207,40ft,8
1208,40ft,9
1209,20ft,27
1210,20ft,25
1211,40ft,20
1212,40ft,20
1213,40ft,21
1214,40ft,23
1215,40ft,21
1216,40ft,19
1217,40ft,8
1218,40ft,6
1219,20ft,13
1220,20ft,21
1221,40ft,25
1222,40ft,26
1223,40ft,19
1224,40ft,22
1225,40ft,19
1226,40ft,6
1227,40ft,3
1228,40ft,3
1229,40ft,3
1230,40ft,2
1231,20ft,9
1232,20ft,22
1233,20ft,8
1234,20ft,21
1235,20ft,8
1236,20ft,19
1237,20ft,8
1238,20ft,15
1239,20ft,3
1240,20ft,12
1241,40ft,9
1242,40ft,9
1243,40ft,9
1244,40ft,6
1245,40ft,5
1246,40ft,5
1247,20ft,2
1248,20ft,28
1249,40ft,22
1250,40ft,19
1251,40ft,22
1252,40ft,19
1253,40ft,20
1254,40ft,19
1255,40ft,8
1256,40ft,6
1257,40ft,3
1258,40ft,24
1259,40ft,24
1260,40ft,21
1261,40ft,22
1262,40ft,19
1263,40ft,19
1264,40ft,21
1265,40ft,20
1266,40ft,14
1267,40ft,14
1268,20ft,22
1269,20ft,28
1270,40ft,28
1271,40ft,26
1272,40ft,25
1273,40ft,27
1274,40ft,21
1275,40ft,20
1276,40ft,20
1277,40ft,19
1278,40ft,5
1279,40ft,25
1280,40ft,27
1281,40ft,15
1282,40ft,15
1283,40ft,13
1284,40ft,13
1285,40ft,12
1286,40ft,13
1287,40ft,27
1288,40ft,25
1289,40ft,29
1290,40ft,26
1291,40ft,22
1292,40ft,20
1293,40ft,22
1294,40ft,22
1295,40ft,22
1296,40ft,2
1297,40ft,29
1298,40ft,26
1299,40ft,26
1300,40ft,23
1301,40ft,22
1302,40ft,20
1303,40ft,22
1304,40ft,22
1305,40ft,6
1306,20ft,18
1307,20ft,20
1308,20ft,22
1309,20ft,21
1310,20ft,14
1311,20ft,21
1312,40ft,12
1313,40ft,13
1314,40ft,12
1315,40ft,13
1316,40ft,6
1317,40ft,6
1318,40ft,20
1319,40ft,20
1320,40ft,21
1321,40ft,12
1322,40ft,13
1323,40ft,15
1324,40ft,8
1325,40ft,3
1326,20ft,29
1327,20ft,26
1328,40ft,26
1329,40ft,29
1330,40ft,29
1331,40ft,20
1332,40ft,23
1333,40ft,22
1334,40ft,22
1335,40ft,27
1336,40ft,14
1337,40ft,14
1338,40ft,14
1339,40ft,9
1340,20ft,9
1341,20ft,20
1342,40ft,29
1343,40ft,28
1344,40ft,24
1345,20ft,18
1346,20ft,19
1347,20ft,22
1348,20ft,21
1349,20ft,18
1350,20ft,22
1351,20ft,14
1352,20ft,20
1353,40ft,22
1354,40ft,21
1355,40ft,19
1356,40ft,3
1357,20ft,20
1358,20ft,26
1359,20ft,21
1360,20ft,20
1361,40ft,29
1362,40ft,19
1363,40ft,20
1364,40ft,19
1365,40ft,22
1366,20ft,27
1367,20ft,29
1368,20ft,29
1369,20ft,28
1370,20ft,27
1371,20ft,26
1372,40ft,25
1373,40ft,26
1374,40ft,24
1375,20ft,20
1376,20ft,27
1377,20ft,22
1378,20ft,18
1379,40ft,29
1380,40ft,22
1381,40ft,22
1382,40ft,20
1383,40ft,21
1384,20ft,20
1385,20ft,26
1386,20ft,25
1387,20ft,26
1388,20ft,24
1389,20ft,28
1390,20ft,29
1391,20ft,29
1392,20ft,27
1393,20ft,28
1394,40ft,25
1395,20ft,15
1396,20ft,20
1397,40ft,22
1398,40ft,19
1399,40ft,21
1400,40ft,20
1401,40ft,13
1402,40ft,13
1403,40ft,8
1404,20ft,19
1405,20ft,29
1406,20ft,19
1407,20ft,28
1408,20ft,8
1409,20ft,22
1410,40ft,13
1411,40ft,8
1412,40ft,9
1413,40ft,6
1414,40ft,5
1415,40ft,24
1416,40ft,28
1417,40ft,20
1418,40ft,19
1419,40ft,19
1420,40ft,22
1421,40ft,13
1422,40ft,12
1423,20ft,25
1424,20ft,26
1425,20ft,27
1426,20ft,24
1427,40ft,28
1428,40ft,28
1429,40ft,20
1430,40ft,13
1431,20ft,3
1432,20ft,28
1433,40ft,29
1434,40ft,26
1435,40ft,25
1436,40ft,29
1437,40ft,27
1438,40ft,22
1439,20ft,22
1440,20ft,25
1441,40ft,27
1442,40ft,20
1443,20ft,19
1444,20ft,20
1445,20ft,2
1446,20ft,22
1447,40ft,6
1448,40ft,5
1449,40ft,6
1450,40ft,2
1451,40ft,3
1452,40ft,2
1453,20ft,2
1454,20ft,8
1455,40ft,9
1456,40ft,8
1457,40ft,8
1458,40ft,8
1459,40ft,8
1460,40ft,8
1461,40ft,14
1462,40ft,8
1463,40ft,9
1464,40ft,9
1465,40ft,5
1466,20ft,12
1467,20ft,22
1468,20ft,13
1469,20ft,12
1470,40ft,14
1471,40ft,15
1472,40ft,14
1473,40ft,8
1474,40ft,9
1475,40ft,9
1476,40ft,6
1477,20ft,19
1478,20ft,26
1479,20ft,2
1480,20ft,20
1481,40ft,8
1482,40ft,8
1483,40ft,9
1484,40ft,6
1485,40ft,5
1486,40ft,5
1487,40ft,5
1488,40ft,3
1489,40ft,22
1490,20ft,3
1491,20ft,13
1492,40ft,8
1493,40ft,8
1494,40ft,5
1495,40ft,6
1496,40ft,6
1497,40ft,5
1498,40ft,6
1499,40ft,2
1500,40ft,3
1501,40ft,2
1502,40ft,22
1503,40ft,9
1504,40ft,8
1505,40ft,8
1506,40ft,8
1507,40ft,9
1508,40ft,8
1509,40ft,8
1510,40ft,5
1511,40ft,6
1512,40ft,13
1513,40ft,14
1514,40ft,12
1515,40ft,14
1516,40ft,14
1517,40ft,13
1518,40ft,8
1519,40ft,8
1520,40ft,8
1521,40ft,8
1522,20ft,19
1523,20ft,25
1524,20ft,19
1525,20ft,27
1526,40ft,5
1527,40ft,6
1528,40ft,5
1529,40ft,5
1530,40ft,6
1531,40ft,5
1532,40ft,3
1533,40ft,3
1534,40ft,12
1535,40ft,9
1536,40ft,8
1537,40ft,8
1538,40ft,8
1539,40ft,8
1540,40ft,9
1541,40ft,8
1542,40ft,8
1543,40ft,6
1544,40ft,9
1545,40ft,9
1546,40ft,9
1547,40ft,8
1548,40ft,9
1549,40ft,5
1550,40ft,6
1551,40ft,5
1552,40ft,2
1553,40ft,12
1554,40ft,8
1555,40ft,9
1556,40ft,9
1557,40ft,5
1558,40ft,6
1559,40ft,6
1560,40ft,6
1561,40ft,3
1562,20ft,12
1563,20ft,19
1564,20ft,8
1565,20ft,21
1566,20ft,8
1567,20ft,13
1568,40ft,8
1569,40ft,5
1570,40ft,5
1571,40ft,6
1572,40ft,2
1573,40ft,21
1574,40ft,15
1575,40ft,15
1576,40ft,13
1577,40ft,13
1578,40ft,14
1579,40ft,5
1580,40ft,6
1581,20ft,8
1582,20ft,14
1583,40ft,21
1584,40ft,21
1585,40ft,22
1586,40ft,20
1587,40ft,14
1588,40ft,3
1589,40ft,29
1590,40ft,24
1591,40ft,28
1592,40ft,29
1593,40ft,21
1594,40ft,19
1595,40ft,21
1596,40ft,13
1597,40ft,12
1598,20ft,26
1599,20ft,27
1600,20ft,20
1601,20ft,24
1602,40ft,27
1603,40ft,28
1604,40ft,26
1605,40ft,24
1606,40ft,28
1607,40ft,25
1608,40ft,28
1609,40ft,23
1610,40ft,21
1611,40ft,21
1612,40ft,28
1613,40ft,20
1614,40ft,23
1615,40ft,28
1616,40ft,26
1617,40ft,24
1618,40ft,28
1619,40ft,27
1620,40ft,18
1621,20ft,13
1622,20ft,19
1623,20ft,9
1624,20ft,14
1625,40ft,20
1626,40ft,20
1627,40ft,22
1628,40ft,13
1629,40ft,14
1630,40ft,14
1631,40ft,9
1632,40ft,6
1633,20ft,14
1634,20ft,28
1635,40ft,27
1636,40ft,26
1637,40ft,15
1638,40ft,14
1639,40ft,6
1640,40ft,2
1641,40ft,2
1642,20ft,19
1643,20ft,27
1644,20ft,20
1645,20ft,28
1646,20ft,20
1647,20ft,18
1648,20ft,20
1649,20ft,22
1650,20ft,22
1651,20ft,21
1652,20ft,20
1653,20ft,22
1654,20ft,13
1655,20ft,22
1656,40ft,5
1657,40ft,5
1658,40ft,6
1659,20ft,20
1660,20ft,19
1661,20ft,21
1662,20ft,19
1663,40ft,22
