id,tipo,peso
392,20ft,21
393,20ft,28
394,20ft,21
395,20ft,27
396,40ft,27
397,40ft,24
398,40ft,21
399,40ft,23
400,20ft,15
401,20ft,21
402,40ft,19
403,40ft,21
404,40ft,19
405,40ft,14
406,40ft,26
407,40ft,27
408,40ft,22
409,40ft,19
410,40ft,21
411,40ft,15
412,40ft,13
413,40ft,8
414,20ft,24
415,20ft,28
416,40ft,29
417,40ft,22
418,40ft,19
419,40ft,13
420,40ft,13
421,40ft,13
422,20ft,18
423,20ft,28
424,20ft,23
425,20ft,22
426,20ft,21
427,20ft,22
428,20ft,9
429,20ft,20
430,40ft,20
431,40ft,22
432,40ft,13
433,40ft,2
434,20ft,9
435,20ft,15
436,40ft,13
437,40ft,14
438,40ft,6
439,40ft,6
440,40ft,6
441,20ft,19
442,20ft,28
443,20ft,3
444,20ft,25
445,20ft,3
446,20ft,19
447,40ft,5
448,40ft,6
449,40ft,5
450,40ft,3
451,20ft,20
452,20ft,27
453,20ft,22
454,20ft,29
455,20ft,20
456,20ft,26
457,20ft,9
458,20ft,27
459,40ft,22
460,40ft,19
461,40ft,22
462,40ft,15
463,40ft,14
464,20ft,26
465,20ft,27
466,20ft,26
467,20ft,28
468,20ft,21
469,20ft,27
470,20ft,20
471,20ft,13
472,40ft,22
473,40ft,15
474,20ft,28
475,20ft,27
476,20ft,21
477,20ft,22
478,20ft,20
479,20ft,19
480,40ft,26
481,40ft,20
482,40ft,20
483,40ft,9
484,20ft,19
485,20ft,20
486,20ft,22
487,20ft,20
488,20ft,19
489,20ft,19
490,20ft,19
491,20ft,19
492,40ft,6
493,40ft,6
494,40ft,3
495,20ft,15
496,20ft,28
497,20ft,14
498,20ft,20
499,40ft,24
500,40ft,14
501,40ft,14
502,40ft,13
503,40ft,13
504,20ft,24
505,20ft,24
506,20ft,9
507,20ft,28
508,40ft,26
509,40ft,28
510,40ft,19
511,40ft,20
512,40ft,8
513,40ft,27
514,40ft,25
515,40ft,14
516,20ft,28
517,20ft,27
518,20ft,21
519,20ft,27
520,20ft,18
521,20ft,26
522,40ft,25
523,40ft,27
524,20ft,14
525,20ft,20
526,40ft,19
527,40ft,21
528,40ft,12
529,40ft,13
530,40ft,14
531,40ft,14
532,40ft,9
533,40ft,8
534,40ft,8
535,40ft,6
536,40ft,6
537,40ft,8
538,40ft,8
539,40ft,9
540,40ft,5
541,40ft,6
542,40ft,6
543,40ft,6
544,40ft,5
545,40ft,25
546,40ft,26
547,40ft,21
548,40ft,14
549,20ft,21
550,20ft,29
551,40ft,28
552,40ft,22
553,40ft,20
554,40ft,12
555,40ft,13
556,40ft,13
557,40ft,14
558,40ft,13
559,40ft,13
560,40ft,14
561,40ft,15
562,40ft,13
563,40ft,9
564,40ft,9
565,20ft,19
566,20ft,25
567,20ft,19
568,20ft,19
569,40ft,5
570,40ft,6
571,40ft,3
572,40ft,6
573,40ft,5
574,40ft,6
575,40ft,6
576,40ft,5
577,40ft,5
578,40ft,2
579,40ft,27
580,40ft,26
581,40ft,26
582,40ft,29
583,20ft,2
584,20ft,25
585,40ft,24
586,40ft,25
587,40ft,27
588,20ft,26
589,20ft,26
590,20ft,14
591,20ft,26
592,20ft,25
593,20ft,8
594,20ft,22
595,20ft,9
596,40ft,28
597,40ft,25
598,40ft,22
599,40ft,22
600,40ft,22
601,40ft,22
602,40ft,19
603,20ft,3
604,20ft,20
605,40ft,12
606,40ft,14
607,40ft,6
608,40ft,6
609,40ft,6
610,40ft,3
611,20ft,14
612,20ft,20
613,40ft,9
614,40ft,9
615,40ft,8
616,40ft,9
617,40ft,6
618,40ft,20
619,40ft,22
620,40ft,19
621,40ft,19
622,40ft,13
623,40ft,14
624,20ft,2
625,20ft,21
626,40ft,21
627,40ft,6
628,40ft,5
629,40ft,2
630,40ft,22
631,40ft,5
632,40ft,5
633,40ft,5
634,40ft,27
635,20ft,14
636,20ft,27
637,40ft,27
638,40ft,20
639,40ft,20
640,40ft,20
641,20ft,26
642,20ft,28
643,40ft,13
644,40ft,9
645,40ft,6
646,20ft,3
647,20ft,3
648,40ft,6
649,40ft,2
650,40ft,2
651,40ft,3
652,20ft,26
653,20ft,24
654,20ft,27
655,20ft,28
656,20ft,26
657,20ft,28
658,20ft,19
659,20ft,24
660,40ft,29
661,40ft,26
662,40ft,5
663,40ft,6
664,40ft,14
665,40ft,8
666,40ft,9
667,40ft,9
668,40ft,9
669,20ft,19
670,20ft,29
671,20ft,19
672,20ft,29
673,20ft,12
674,20ft,25
675,40ft,22
676,40ft,3
677,20ft,24
678,20ft,24
679,20ft,26
680,20ft,27
681,20ft,28
682,20ft,25
683,20ft,19
684,20ft,28
685,40ft,21
686,20ft,28
687,20ft,27
688,40ft,21
689,40ft,14
690,40ft,13
691,40ft,9
692,40ft,9
693,40ft,20
694,40ft,22
695,40ft,22
696,40ft,25
697,40ft,25
698,40ft,28
699,40ft,27
700,20ft,24
701,20ft,28
702,40ft,25
703,20ft,27
704,20ft,27
705,20ft,25
706,20ft,25
707,20ft,22
708,20ft,26
709,20ft,22
710,20ft,26
711,20ft,21
712,20ft,26
713,20ft,21
714,20ft,20
715,20ft,21
716,20ft,20
717,20ft,8
718,20ft,22
719,40ft,26
720,40ft,29
721,40ft,27
722,40ft,22
723,40ft,14
724,40ft,28
725,40ft,24
726,40ft,28
727,40ft,21
728,40ft,23
729,40ft,21
730,20ft,20
731,20ft,27
732,20ft,19
733,20ft,19
734,40ft,25
735,40ft,22
736,40ft,20
737,40ft,21
738,40ft,12
739,40ft,8
740,40ft,24
741,40ft,19
742,40ft,14
743,40ft,9
744,40ft,6
745,40ft,6
746,20ft,14
747,20ft,22
748,20ft,8
749,20ft,14
750,40ft,20
751,40ft,23
752,40ft,22
753,40ft,21
754,40ft,19
755,40ft,12
756,20ft,3
757,20ft,24
758,40ft,27
759,40ft,27
760,40ft,28
761,40ft,25
762,40ft,26
763,40ft,19
764,40ft,9
765,20ft,28
766,20ft,24
767,40ft,25
768,40ft,20
769,40ft,20
770,40ft,22
771,40ft,9
772,40ft,5
773,40ft,9
774,40ft,9
775,40ft,9
776,40ft,8
777,40ft,5
778,40ft,5
779,40ft,5
780,20ft,21
781,20ft,20
782,40ft,29
783,40ft,20
784,20ft,3
785,20ft,2
786,20ft,3
787,20ft,2
788,20ft,2
789,20ft,3
790,20ft,2
791,20ft,2
792,40ft,22
793,40ft,14
794,40ft,15
795,40ft,13
796,40ft,13
797,40ft,13
798,40ft,15
799,40ft,14
800,20ft,3
801,20ft,21
802,40ft,8
803,40ft,8
804,40ft,9
805,40ft,5
806,40ft,6
807,40ft,6
808,40ft,5
809,20ft,14
810,20ft,21
811,20ft,2
812,20ft,2
813,40ft,6
814,40ft,5
815,40ft,5
816,40ft,5
817,40ft,6
818,40ft,2
819,40ft,21
820,40ft,19
821,40ft,21
822,40ft,19
823,40ft,14
824,40ft,14
825,20ft,27
826,20ft,25
827,20ft,25
828,20ft,29
829,20ft,29
830,20ft,24
831,20ft,27
832,20ft,25
833,40ft,24
834,40ft,12
835,40ft,2
836,40ft,12
837,40ft,13
838,40ft,13
839,40ft,8
840,40ft,5
841,40ft,6
842,40ft,6
843,40ft,5
844,40ft,22
845,40ft,14
846,40ft,13
847,40ft,13
848,40ft,14
849,40ft,9
850,40ft,9
851,40ft,6
852,20ft,20
853,20ft,23
854,20ft,2
855,20ft,19
856,20ft,3
857,20ft,20
858,40ft,21
859,40ft,22
860,40ft,19
861,40ft,15
862,40ft,5
863,40ft,8
864,40ft,9
865,40ft,9
866,40ft,9
867,40ft,8
868,40ft,6
869,40ft,5
870,40ft,8
871,40ft,9
872,40ft,2
873,40ft,3
874,40ft,19
875,40ft,22
876,40ft,22
877,40ft,22
878,40ft,20
879,40ft,21
880,40ft,15
881,40ft,5
882,40ft,20
883,40ft,13
884,40ft,13
885,40ft,9
886,40ft,8
887,40ft,8
888,40ft,8
889,20ft,22
890,20ft,25
891,20ft,19
892,20ft,20
893,40ft,22
894,40ft,19
895,40ft,20
896,40ft,19
897,40ft,19
898,40ft,3
899,20ft,2
900,20ft,26
901,40ft,8
902,40ft,8
903,40ft,9
904,40ft,6
905,40ft,6
906,40ft,5
907,40ft,5
908,40ft,26
909,40ft,26
910,40ft,25
911,40ft,26
912,40ft,26
913,20ft,2
914,20ft,27
915,20ft,3
916,20ft,21
917,40ft,22
918,40ft,19
919,40ft,22
920,40ft,20
921,40ft,19
922,40ft,15
923,20ft,22
924,20ft,26
925,20ft,20
926,20ft,26
927,40ft,8
928,40ft,8
929,40ft,9
930,40ft,8
931,40ft,9
932,40ft,9
933,40ft,28
934,40ft,26
935,20ft,25
936,20ft,26
937,40ft,21
938,40ft,22
939,40ft,3
940,40ft,13
941,40ft,9
942,40ft,8
943,40ft,9
944,40ft,8
945,40ft,5
946,40ft,6
947,20ft,13
948,20ft,24
949,20ft,8
950,20ft,13
951,40ft,8
952,20ft,20
953,20ft,24
954,20ft,19
955,20ft,29
956,20ft,2
957,20ft,20
958,40ft,20
959,40ft,19
960,40ft,21
961,40ft,19
962,40ft,14
963,20ft,25
964,20ft,27
965,20ft,25
966,20ft,25
967,20ft,24
968,20ft,28
969,40ft,27
970,40ft,19
971,40ft,18
972,40ft,22
973,40ft,21
974,20ft,19
975,20ft,27
976,20ft,19
977,20ft,24
978,20ft,21
979,20ft,26
980,20ft,2
981,20ft,24
982,40ft,22
983,40ft,19
984,40ft,19
985,40ft,20
986,40ft,20
987,40ft,22
988,40ft,19
989,40ft,22
990,40ft,14
991,40ft,14
992,40ft,14
993,20ft,29
994,20ft,29
995,20ft,21
996,20ft,28
997,20ft,21
998,20ft,28
999,40ft,27
1000,40ft,25
1001,40ft,28
1002,40ft,20
1003,40ft,21
1004,20ft,24
1005,20ft,26
1006,20ft,28
1007,20ft,29
1008,40ft,25
1009,40ft,29
1010,40ft,26
1011,40ft,20
1012,40ft,22
1013,40ft,9
1014,40ft,28
1015,40ft,19
1016,40ft,22
1017,20ft,25
1018,20ft,28
1019,40ft,28
1020,40ft,25
1021,40ft,25
1022,40ft,29
1023,40ft,24
1024,40ft,24
1025,40ft,28
1026,20ft,19
1027,20ft,25
1028,40ft,27
1029,40ft,19
1030,40ft,21
1031,40ft,8
1032,40ft,9
1033,40ft,8
1034,40ft,26
1035,40ft,22
1036,40ft,8
1037,40ft,9
1038,40ft,3
1039,40ft,3
1040,40ft,22
1041,40ft,21
1042,40ft,22
1043,40ft,13
1044,40ft,15
1045,40ft,8
1046,40ft,9
1047,40ft,5
1048,40ft,6
1049,40ft,25
1050,40ft,27
1051,40ft,8
1052,40ft,9
1053,40ft,8
1054,40ft,5
1055,20ft,19
1056,20ft,20
1057,20ft,20
1058,20ft,21
1059,40ft,12
1060,40ft,14
1061,40ft,13
1062,40ft,15
1063,40ft,5
1064,40ft,3
1065,20ft,3
1066,20ft,22
1067,40ft,21
1068,40ft,21
1069,40ft,22
1070,40ft,8
1071,40ft,9
1072,40ft,6
1073,40ft,5
1074,20ft,19
1075,20ft,19
1076,20ft,14
1077,20ft,19
1078,20ft,3
1079,20ft,18
1080,40ft,20
1081,40ft,8
1082,40ft,9
1083,40ft,8
1084,40ft,8
1085,20ft,21
1086,20ft,25
1087,20ft,19
1088,20ft,20
1089,40ft,22
1090,40ft,13
1091,40ft,14
1092,40ft,8
1093,40ft,8
1094,40ft,3
1095,20ft,3
1096,20ft,22
1097,40ft,19
1098,40ft,21
1099,40ft,9
1100,40ft,9
1101,40ft,5
1102,40ft,5
1103,40ft,5
1104,20ft,29
1105,20ft,28
1106,20ft,27
1107,20ft,24
1108,20ft,24
1109,20ft,29
1110,20ft,29
1111,20ft,26
1112,20ft,9
1113,20ft,26
1114,40ft,22
1115,40ft,14
1116,40ft,8
1117,40ft,9
1118,40ft,9
1119,40ft,9
1120,20ft,22
1121,20ft,21
1122,40ft,13
1123,40ft,14
1124,40ft,15
1125,40ft,9
1126,40ft,9
1127,40ft,8
1128,40ft,5
1129,40ft,12
1130,40ft,6
1131,40ft,5
1132,40ft,5
1133,40ft,6
1134,40ft,3
1135,40ft,3
1136,40ft,6
1137,40ft,5
1138,40ft,5
1139,40ft,5
1140,40ft,5
1141,40ft,6
1142,40ft,5
1143,40ft,6
1144,40ft,5
1145,40ft,8
1146,40ft,8
1147,40ft,8
1148,40ft,8
1149,40ft,9
1150,40ft,9
1151,40ft,8
1152,40ft,8
1153,40ft,5
1154,20ft,26
1155,20ft,28
1156,20ft,20
1157,20ft,25
1158,20ft,19
1159,20ft,27
1160,40ft,19
1161,40ft,14
1162,40ft,9
1163,40ft,9
1164,40ft,3
1165,40ft,3
1166,20ft,20
1167,20ft,26
1168,40ft,29
1169,40ft,22
1170,40ft,22
1171,40ft,12
1172,40ft,3
1173,20ft,19
1174,20ft,22
1175,40ft,20
1176,40ft,20
1177,40ft,14
1178,40ft,14
1179,40ft,9
1180,40ft,9
1181,40ft,2
1182,40ft,2
1183,40ft,29
1184,40ft,29
1185,40ft,24
1186,40ft,26
1187,40ft,27
1188,40ft,21
1189,40ft,19
1190,40ft,21
1191,20ft,13
1192,20ft,20
1193,40ft,29
1194,40ft,24
1195,40ft,14
1196,40ft,8
1197,40ft,8
1198,20ft,20
1199,20ft,26
1200,20ft,20
1201,20ft,25
1202,20ft,19
1203,20ft,20
1204,40ft,29
1205,40ft,24
1206,40ft,12
1207,40ft,9
1208,20ft,25
1209,20ft,25
1210,20ft,2
1211,20ft,27
1212,40ft,20
1213,20ft,8
1214,20ft,21
1215,40ft,22
1216,40ft,20
1217,40ft,20
1218,40ft,22
1219,40ft,19
1220,40ft,20
1221,40ft,8
1222,20ft,24
1223,20ft,29
1224,20ft,25
1225,20ft,25
1226,40ft,29
1227,40ft,24
1228,40ft,29
1229,40ft,25
1230,40ft,2
1231,40ft,14
1232,40ft,14
1233,40ft,14
1234,40ft,8
1235,40ft,8
1236,40ft,6
1237,40ft,6
1238,40ft,2
1239,20ft,23
1240,20ft,25
1241,40ft,19
1242,40ft,19
1243,40ft,20
1244,40ft,22
1245,40ft,22
1246,40ft,19
1247,40ft,19
1248,20ft,20
1249,20ft,19
1250,40ft,29
1251,40ft,25
1252,40ft,25
1253,40ft,29
1254,40ft,27
1255,40ft,3
1256,20ft,14
1257,20ft,22
1258,40ft,28
1259,40ft,19
1260,40ft,19
1261,40ft,3
1262,40ft,2
1263,20ft,3
1264,20ft,12
1265,20ft,19
1266,20ft,27
1267,20ft,20
1268,20ft,27
1269,20ft,20
1270,20ft,27
1271,20ft,14
1272,20ft,28
1273,40ft,9
1274,40ft,21
1275,40ft,13
1276,40ft,9
1277,40ft,8
1278,20ft,2
1279,20ft,22
1280,40ft,22
1281,40ft,21
1282,40ft,9
1283,20ft,27
1284,20ft,25
1285,40ft,25
1286,40ft,20
1287,40ft,22
1288,40ft,18
1289,40ft,12
1290,40ft,13
1291,40ft,14
1292,40ft,9
1293,40ft,9
1294,40ft,8
1295,20ft,2
1296,20ft,20
1297,20ft,2
1298,20ft,22
1299,40ft,8
1300,40ft,15
1301,40ft,15
1302,40ft,9
1303,40ft,9
1304,40ft,13
1305,40ft,8
1306,40ft,9
1307,40ft,9
1308,40ft,9
1309,40ft,9
1310,40ft,9
1311,40ft,9
1312,40ft,15
1313,40ft,9
1314,40ft,9
1315,20ft,14
1316,20ft,20
1317,40ft,21
1318,40ft,21
1319,40ft,21
1320,40ft,14
1321,40ft,20
1322,40ft,22
1323,40ft,13
1324,40ft,26
1325,40ft,22
1326,40ft,19
1327,40ft,20
1328,40ft,28
1329,40ft,24
1330,40ft,26
1331,40ft,26
1332,40ft,26
1333,40ft,20
1334,40ft,23
1335,20ft,20
1336,20ft,13
1337,40ft,21
1338,40ft,19
1339,40ft,20
1340,40ft,21
1341,40ft,19
1342,20ft,20
1343,20ft,29
1344,20ft,19
1345,20ft,20
1346,40ft,26
1347,40ft,29
1348,40ft,26
1349,40ft,25
1350,40ft,22
1351,40ft,20
1352,40ft,14
1353,40ft,8
1354,40ft,9
1355,40ft,8
1356,40ft,5
1357,40ft,27
1358,40ft,13
1359,40ft,14
1360,40ft,13
1361,40ft,14
1362,40ft,9
1363,40ft,8
1364,40ft,8
1365,40ft,9
1366,40ft,8
1367,40ft,22
1368,40ft,21
1369,40ft,14
1370,40ft,6
1371,40ft,2
1372,40ft,20
1373,20ft,29
1374,20ft,24
1375,20ft,28
1376,20ft,28
1377,20ft,25
1378,20ft,29
1379,40ft,27
1380,40ft,26
1381,40ft,28
1382,40ft,19
1383,40ft,21
1384,40ft,9
1385,40ft,9
1386,40ft,9
1387,40ft,9
1388,40ft,6
1389,20ft,26
1390,20ft,25
1391,20ft,27
1392,20ft,26
1393,20ft,27
1394,20ft,25
1395,20ft,20
1396,20ft,29
1397,20ft,18
1398,20ft,27
1399,20ft,20
1400,20ft,27
1401,40ft,19
1402,40ft,21
1403,40ft,9
1404,40ft,23
1405,40ft,13
1406,40ft,13
1407,40ft,15
1408,40ft,9
1409,40ft,8
1410,40ft,5
1411,40ft,6
1412,20ft,3
1413,20ft,28
1414,40ft,27
1415,40ft,23
1416,40ft,20
1417,40ft,21
1418,40ft,22
1419,40ft,13
1420,40ft,6
1421,40ft,2
1422,40ft,27
1423,40ft,27
1424,40ft,26
1425,40ft,28
1426,40ft,20
1427,40ft,20
1428,20ft,2
1429,20ft,2
1430,40ft,6
1431,40ft,6
1432,40ft,5
1433,40ft,5
1434,40ft,6
1435,40ft,5
1436,40ft,5
1437,40ft,6
1438,20ft,8
1439,20ft,13
1440,40ft,14
1441,40ft,9
1442,40ft,6
1443,40ft,6
1444,40ft,5
1445,40ft,6
1446,40ft,13
1447,40ft,13
1448,40ft,8
1449,40ft,8
1450,40ft,9
1451,40ft,8
1452,20ft,15
1453,20ft,25
1454,40ft,28
1455,40ft,26
1456,40ft,26
1457,40ft,20
1458,40ft,20
1459,40ft,22
1460,40ft,14
1461,40ft,24
1462,40ft,26
1463,40ft,25
1464,40ft,27
1465,40ft,22
1466,40ft,19
1467,20ft,22
1468,20ft,21
1469,40ft,26
1470,40ft,25
1471,40ft,24
1472,20ft,19
1473,20ft,29
1474,20ft,20
1475,20ft,27
1476,20ft,19
1477,20ft,27
1478,40ft,26
1479,40ft,9
1480,40ft,8
1481,40ft,9
1482,40ft,8
1483,20ft,24
1484,20ft,26
1485,20ft,27
1486,20ft,28
1487,20ft,24
1488,20ft,27
1489,20ft,25
1490,20ft,29
1491,40ft,24
1492,40ft,27
1493,40ft,25
1494,40ft,19
1495,40ft,22
1496,40ft,22
1497,40ft,19
1498,40ft,22
1499,40ft,19
1500,20ft,22
1501,20ft,20
1502,20ft,20
1503,20ft,23
1504,20ft,20
1505,20ft,19
1506,20ft,14
1507,20ft,20
1508,40ft,9
1509,40ft,5
1510,40ft,6
1511,40ft,2
1512,20ft,21
1513,20ft,19
1514,40ft,24
1515,40ft,24
1516,40ft,26
1517,40ft,23
1518,40ft,21
1519,40ft,6
1520,40ft,26
1521,40ft,22
1522,40ft,19
1523,40ft,19
1524,40ft,13
1525,40ft,5
1526,40ft,19
1527,40ft,22
1528,40ft,22
1529,40ft,20
1530,40ft,19
1531,40ft,15
1532,40ft,3
1533,20ft,13
1534,20ft,27
1535,40ft,21
1536,40ft,8
1537,40ft,8
1538,40ft,9
1539,40ft,3
1540,40ft,3
1541,20ft,14
1542,20ft,14
1543,40ft,13
1544,40ft,21
1545,40ft,19
1546,40ft,19
1547,40ft,21
1548,40ft,9
1549,40ft,22
1550,20ft,2
1551,20ft,14
1552,40ft,8
1553,40ft,8
1554,40ft,9
1555,40ft,9
1556,40ft,8
1557,40ft,6
1558,40ft,6
1559,20ft,20
1560,20ft,24
1561,20ft,21
1562,20ft,18
1563,40ft,19
1564,40ft,6
1565,40ft,8
1566,40ft,8
1567,40ft,5
1568,40ft,5
1569,40ft,5
1570,40ft,6
1571,20ft,19
1572,20ft,22
1573,20ft,19
1574,20ft,21
1575,20ft,22
1576,20ft,22
1577,20ft,21
1578,20ft,19
1579,40ft,26
1580,40ft,21
1581,40ft,22
1582,40ft,21
1583,40ft,20
1584,40ft,19
1585,40ft,15
1586,40ft,6
1587,40ft,5
1588,40ft,5
1589,40ft,6
1590,20ft,2
1591,20ft,19
1592,40ft,20
1593,40ft,13
1594,40ft,13
1595,40ft,9
1596,40ft,8
1597,40ft,9
1598,40ft,3
1599,20ft,26
1600,20ft,24
1601,20ft,21
1602,20ft,29
1603,40ft,24
1604,40ft,25
1605,40ft,22
1606,40ft,21
1607,40ft,19
1608,40ft,6
1609,40ft,15
1610,40ft,9
1611,40ft,8
1612,40ft,9
1613,40ft,5
1614,40ft,3
1615,40ft,3
1616,20ft,19
1617,20ft,20
1618,40ft,28
1619,40ft,21
1620,40ft,8
1621,40ft,8
1622,40ft,5
1623,40ft,6
1624,40ft,6
1625,40ft,5
1626,40ft,6
1627,40ft,6
1628,40ft,6
1629,40ft,2
1630,40ft,3
1631,40ft,15
1632,40ft,12
1633,40ft,15
1634,40ft,13
1635,40ft,13
1636,40ft,9
1637,20ft,19
1638,20ft,21
1639,20ft,8
1640,20ft,19
1641,40ft,27
1642,40ft,20
1643,40ft,22
1644,40ft,22
1645,40ft,22
1646,40ft,14
1647,20ft,20
1648,20ft,24
1649,20ft,3
1650,20ft,27
1651,40ft,26
1652,40ft,27
1653,40ft,29
1654,40ft,21
1655,40ft,6
1656,40ft,3
1657,40ft,20
1658,40ft,22
1659,40ft,27
1660,40ft,21
1661,40ft,12
1662,40ft,14
1663,40ft,8
