id,tipo,peso
147,20ft,23
148,40ft,13
149,40ft,9
150,40ft,2
151,40ft,27
152,40ft,29
153,40ft,26
154,40ft,27
155,40ft,26
156,20ft,19
157,20ft,25
158,40ft,25
159,40ft,22
160,40ft,14
161,40ft,9
162,40ft,2
163,20ft,22
164,20ft,22
165,40ft,19
166,40ft,13
167,40ft,6
168,40ft,5
169,40ft,3
170,20ft,21
171,20ft,25
172,20ft,22
173,20ft,21
174,40ft,29
175,40ft,26
176,40ft,22
177,20ft,22
178,20ft,22
179,40ft,24
180,40ft,25
181,40ft,29
182,40ft,25
183,40ft,8
184,20ft,13
185,20ft,19
186,40ft,27
187,40ft,26
188,40ft,27
189,40ft,22
190,20ft,13
191,20ft,26
192,20ft,2
193,20ft,21
194,40ft,21
195,40ft,14
196,40ft,14
197,40ft,6
198,40ft,26
199,40ft,29
200,40ft,24
201,40ft,28
202,40ft,27
203,40ft,6
204,40ft,27
205,40ft,29
206,40ft,25
207,40ft,28
208,40ft,26
209,20ft,2
210,20ft,23
211,40ft,20
212,40ft,21
213,40ft,15
214,40ft,12
215,40ft,6
216,20ft,19
217,20ft,24
218,20ft,21
219,20ft,22
220,40ft,25
221,40ft,24
222,40ft,27
223,40ft,26
224,40ft,20
225,20ft,22
226,20ft,20
227,40ft,25
228,40ft,20
229,40ft,20
230,40ft,13
231,40ft,3
232,20ft,22
233,20ft,29
234,20ft,22
235,20ft,19
236,40ft,25
237,40ft,27
238,40ft,26
239,40ft,29
240,40ft,26
241,40ft,24
242,20ft,13
243,20ft,19
244,20ft,2
245,20ft,20
246,40ft,14
247,40ft,9
248,40ft,9
249,40ft,6
250,40ft,5
251,40ft,6
252,20ft,20
253,20ft,24
254,20ft,20
255,20ft,21
256,20ft,2
257,20ft,22
258,40ft,22
259,40ft,23
260,40ft,14
261,40ft,9
262,40ft,6
263,20ft,20
264,20ft,26
265,20ft,22
266,20ft,19
267,20ft,20
268,20ft,22
269,20ft,23
270,20ft,19
271,20ft,22
272,20ft,19
273,20ft,21
274,20ft,21
275,20ft,19
276,20ft,20
277,20ft,19
278,20ft,19
279,20ft,19
280,20ft,22
281,20ft,8
282,20ft,22
283,40ft,26
284,40ft,25
285,40ft,29
286,40ft,28
287,40ft,28
288,20ft,22
289,20ft,26
290,20ft,21
291,20ft,27
292,40ft,26
293,40ft,26
294,40ft,9
295,20ft,22
296,20ft,25
297,20ft,26
298,20ft,28
299,40ft,29
300,40ft,29
301,40ft,29
302,40ft,28
303,40ft,24
304,40ft,26
305,40ft,28
306,40ft,25
307,20ft,21
308,20ft,21
309,40ft,25
310,40ft,12
311,40ft,14
312,40ft,6
313,40ft,3
314,40ft,3
315,20ft,29
316,20ft,24
317,40ft,29
318,40ft,25
319,40ft,25
320,40ft,29
321,40ft,27
322,40ft,27
323,40ft,19
324,40ft,19
325,40ft,21
326,40ft,18
327,40ft,12
328,40ft,3
329,40ft,3
330,20ft,20
331,20ft,25
332,20ft,22
333,20ft,29
334,20ft,20
335,20ft,19
336,40ft,14
337,40ft,12
338,40ft,14
339,40ft,8
340,40ft,5
341,20ft,21
342,20ft,26
343,20ft,14
344,20ft,29
345,20ft,12
346,20ft,28
347,40ft,20
348,40ft,15
349,40ft,15
350,40ft,9
351,40ft,8
352,20ft,19
353,20ft,28
354,20ft,21
355,20ft,18
356,20ft,3
357,20ft,22
358,40ft,22
359,40ft,18
360,40ft,20
361,40ft,21
362,40ft,20
363,20ft,20
364,20ft,22
365,40ft,24
366,40ft,24
367,40ft,26
368,40ft,29
369,40ft,21
370,40ft,13
371,40ft,6
372,20ft,21
373,20ft,28
374,20ft,13
375,20ft,22
376,20ft,14
377,20ft,19
378,40ft,13
379,40ft,13
380,40ft,8
381,20ft,21
382,20ft,24
383,20ft,12
384,20ft,20
385,40ft,25
386,40ft,19
387,20ft,26
388,20ft,26
389,20ft,19
390,20ft,28
391,40ft,29
392,20ft,20
393,20ft,25
394,20ft,21
395,20ft,22
396,40ft,26
397,40ft,24
398,40ft,26
399,40ft,19
400,40ft,13
401,20ft,2
402,20ft,21
403,40ft,21
404,40ft,20
405,40ft,20
406,40ft,20
407,40ft,21
408,40ft,20
409,20ft,22
410,20ft,26
411,20ft,3
412,20ft,24
413,40ft,25
414,40ft,28
415,40ft,20
416,40ft,19
417,40ft,9
418,20ft,22
419,20ft,22
420,40ft,26
421,40ft,25
422,40ft,27
423,40ft,12
424,40ft,9
425,40ft,9
426,20ft,28
427,20ft,27
428,20ft,19
429,20ft,27
430,40ft,19
431,40ft,21
432,40ft,15
433,40ft,9
434,40ft,6
435,40ft,29
436,40ft,21
437,40ft,22
438,40ft,19
439,40ft,20
440,40ft,3
441,40ft,2
442,20ft,20
443,20ft,21
444,40ft,24
445,40ft,21
446,40ft,21
447,40ft,19
448,40ft,14
449,40ft,13
450,20ft,8
451,20ft,19
452,40ft,29
453,40ft,29
454,40ft,24
455,40ft,20
456,40ft,22
457,40ft,23
458,40ft,20
459,40ft,22
460,40ft,19
461,40ft,14
462,40ft,14
463,40ft,13
464,40ft,9
465,40ft,24
466,40ft,28
467,40ft,21
468,40ft,13
469,40ft,13
470,40ft,6
471,40ft,5
472,20ft,21
473,20ft,27
474,20ft,20
475,20ft,20
476,40ft,19
477,40ft,20
478,40ft,14
479,40ft,13
480,40ft,3
481,20ft,21
482,20ft,27
483,40ft,28
484,40ft,22
485,40ft,8
486,40ft,5
487,40ft,2
488,40ft,3
489,20ft,18
490,20ft,21
491,20ft,22
492,20ft,21
493,40ft,28
494,40ft,25
495,40ft,26
496,40ft,19
497,40ft,5
498,20ft,2
499,20ft,25
500,40ft,28
501,40ft,24
502,40ft,27
503,20ft,13
504,20ft,18
505,20ft,8
506,20ft,20
507,20ft,9
508,20ft,22
509,20ft,9
510,20ft,22
511,20ft,3
512,20ft,20
513,40ft,22
514,40ft,18
515,20ft,3
516,20ft,20
517,40ft,22
518,40ft,15
519,40ft,9
520,40ft,8
521,40ft,6
522,40ft,2
523,20ft,8
524,20ft,20
525,40ft,25
526,40ft,25
527,40ft,29
528,40ft,27
529,40ft,20
530,40ft,21
531,40ft,2
532,20ft,15
533,20ft,19
534,20ft,2
535,20ft,19
536,40ft,12
537,40ft,8
538,40ft,9
539,40ft,9
540,40ft,6
541,40ft,5
542,20ft,19
543,20ft,25
544,20ft,21
545,20ft,25
546,40ft,25
547,40ft,27
548,40ft,22
549,40ft,9
550,40ft,6
551,40ft,3
552,40ft,2
553,20ft,21
554,20ft,26
555,20ft,22
556,20ft,22
557,20ft,2
558,20ft,19
559,40ft,22
560,40ft,22
561,40ft,19
562,40ft,19
563,40ft,19
564,40ft,6
565,20ft,3
566,20ft,24
567,40ft,26
568,40ft,28
569,40ft,21
570,40ft,12
571,40ft,13
572,40ft,5
573,40ft,2
574,40ft,3
575,20ft,20
576,20ft,26
577,20ft,22
578,20ft,21
579,20ft,19
580,20ft,20
581,40ft,28
582,40ft,28
583,40ft,28
584,40ft,22
585,40ft,14
586,20ft,14
587,20ft,22
588,40ft,22
589,40ft,8
590,40ft,8
591,40ft,8
592,40ft,9
593,40ft,9
594,40ft,9
595,20ft,22
596,20ft,28
597,20ft,3
598,20ft,28
599,20ft,3
600,20ft,24
601,20ft,2
602,20ft,22
603,40ft,13
604,40ft,9
605,40ft,8
606,40ft,8
607,20ft,20
608,20ft,22
609,20ft,13
610,20ft,20
611,20ft,12
612,20ft,19
613,20ft,2
614,20ft,20
615,40ft,13
616,40ft,5
617,20ft,27
618,20ft,27
619,20ft,27
620,20ft,29
621,20ft,27
622,20ft,28
623,20ft,22
624,20ft,19
625,40ft,28
626,20ft,12
627,20ft,27
628,40ft,22
629,20ft,21
630,20ft,25
631,40ft,27
632,40ft,20
633,40ft,21
634,40ft,20
635,40ft,8
636,40ft,5
637,20ft,19
638,20ft,21
639,40ft,29
640,40ft,27
641,40ft,24
642,40ft,22
643,40ft,12
644,40ft,5
645,20ft,20
646,20ft,25
647,40ft,22
648,40ft,8
649,40ft,9
650,40ft,8
651,40ft,9
652,40ft,9
653,20ft,25
654,20ft,26
655,20ft,19
656,20ft,28
657,20ft,22
658,20ft,27
659,40ft,28
660,40ft,19
661,40ft,29
662,40ft,29
663,40ft,24
664,40ft,26
665,40ft,25
666,20ft,27
667,20ft,29
668,20ft,28
669,20ft,24
670,20ft,19
671,20ft,20
672,20ft,20
673,20ft,19
674,20ft,20
675,20ft,19
676,40ft,27
677,40ft,27
678,40ft,25
679,40ft,27
680,20ft,19
681,20ft,27
682,20ft,21
683,20ft,22
684,20ft,22
685,20ft,20
686,20ft,19
687,20ft,21
688,20ft,2
689,20ft,19
690,20ft,21
691,20ft,25
692,20ft,14
693,20ft,18
694,40ft,26
695,40ft,27
696,40ft,29
697,20ft,21
698,20ft,27
699,20ft,13
700,20ft,25
701,40ft,24
702,40ft,3
703,40ft,3
704,20ft,28
705,20ft,24
706,40ft,26
707,40ft,26
708,40ft,29
709,40ft,15
710,20ft,2
711,20ft,21
712,40ft,12
713,40ft,5
714,40ft,6
715,40ft,2
716,40ft,29
717,40ft,27
718,40ft,26
719,40ft,22
720,20ft,19
721,20ft,27
722,20ft,14
723,20ft,19
724,40ft,19
725,40ft,14
726,40ft,6
727,20ft,27
728,20ft,27
729,20ft,27
730,20ft,29
731,20ft,25
732,20ft,29
733,20ft,20
734,20ft,29
735,40ft,12
736,20ft,21
737,20ft,23
738,40ft,9
739,40ft,8
740,40ft,8
741,40ft,6
742,40ft,5
743,40ft,5
744,40ft,6
745,20ft,22
746,20ft,21
747,20ft,2
748,20ft,22
749,40ft,9
750,40ft,9
751,40ft,5
752,40ft,5
753,40ft,2
754,40ft,3
755,20ft,22
756,20ft,25
757,40ft,8
758,40ft,8
759,40ft,8
760,40ft,6
761,40ft,5
762,40ft,5
763,40ft,5
764,20ft,15
765,20ft,25
766,20ft,8
767,20ft,22
768,40ft,29
769,40ft,20
770,40ft,20
771,40ft,18
772,40ft,19
773,40ft,19
774,20ft,8
775,20ft,19
776,40ft,20
777,40ft,22
778,40ft,22
779,40ft,23
780,40ft,23
781,40ft,21
782,40ft,20
783,40ft,27
784,40ft,25
785,40ft,28
786,40ft,24
787,40ft,26
788,40ft,21
789,40ft,5
790,40ft,2
791,40ft,25
792,40ft,27
793,40ft,19
794,40ft,20
795,40ft,23
796,40ft,22
797,40ft,20
798,40ft,2
799,20ft,21
800,20ft,19
801,40ft,29
802,40ft,28
803,40ft,24
804,40ft,28
805,40ft,20
806,40ft,21
807,40ft,3
808,20ft,3
809,20ft,27
810,40ft,27
811,40ft,28
812,40ft,28
813,40ft,27
814,40ft,21
815,40ft,19
816,40ft,6
817,40ft,28
818,40ft,24
819,40ft,27
820,40ft,22
821,40ft,22
822,40ft,14
823,40ft,15
824,40ft,14
825,20ft,13
826,20ft,20
827,40ft,28
828,40ft,24
829,40ft,25
830,40ft,24
831,40ft,28
832,40ft,21
833,40ft,6
834,20ft,3
835,20ft,13
836,40ft,6
837,20ft,26
838,20ft,29
839,20ft,20
840,20ft,25
841,40ft,24
842,40ft,27
843,40ft,25
844,40ft,22
845,40ft,20
846,40ft,8
847,20ft,14
848,20ft,22
849,40ft,24
850,40ft,27
851,40ft,27
852,40ft,20
853,40ft,19
854,40ft,8
855,40ft,3
856,40ft,27
857,40ft,25
858,40ft,20
859,40ft,19
860,40ft,22
861,40ft,21
862,40ft,14
863,40ft,8
864,40ft,3
865,40ft,27
866,40ft,24
867,40ft,27
868,40ft,25
869,40ft,20
870,40ft,18
871,40ft,22
872,40ft,14
873,40ft,9
874,20ft,19
875,20ft,24
876,20ft,22
877,20ft,22
878,20ft,13
879,20ft,22
880,20ft,14
881,20ft,21
882,40ft,25
883,40ft,20
884,40ft,22
885,40ft,15
886,20ft,21
887,20ft,26
888,20ft,20
889,20ft,20
890,20ft,20
891,20ft,22
892,20ft,22
893,20ft,21
894,20ft,12
895,20ft,19
896,20ft,3
897,20ft,22
898,40ft,22
899,40ft,21
900,40ft,3
901,20ft,25
902,20ft,25
903,20ft,27
904,20ft,27
905,40ft,26
906,40ft,28
907,40ft,29
908,40ft,21
909,40ft,20
910,40ft,20
911,20ft,3
912,20ft,25
913,40ft,18
914,40ft,21
915,40ft,9
916,40ft,8
917,40ft,6
918,40ft,6
919,40ft,5
920,20ft,21
921,20ft,21
922,40ft,9
923,40ft,8
924,40ft,9
925,40ft,6
926,40ft,3
927,40ft,3
928,40ft,2
929,20ft,22
930,20ft,28
931,20ft,20
932,20ft,20
933,40ft,26
934,40ft,20
935,40ft,15
936,40ft,12
937,40ft,6
938,40ft,3
939,40ft,3
940,20ft,14
941,20ft,21
942,20ft,14
943,20ft,22
944,40ft,21
945,40ft,21
946,40ft,20
947,40ft,15
948,40ft,8
949,40ft,5
950,40ft,2
951,20ft,22
952,20ft,20
953,20ft,19
954,20ft,22
955,20ft,23
956,20ft,21
957,40ft,28
958,40ft,26
959,40ft,24
960,40ft,29
961,40ft,20
962,40ft,24
963,40ft,27
964,40ft,24
965,40ft,20
966,40ft,22
967,40ft,22
968,40ft,21
969,40ft,12
970,20ft,21
971,20ft,28
972,20ft,22
973,20ft,21
974,40ft,20
975,40ft,18
976,40ft,19
977,40ft,14
978,40ft,5
979,40ft,6
980,20ft,19
981,20ft,21
982,20ft,22
983,20ft,22
984,40ft,9
985,40ft,8
986,40ft,9
987,40ft,5
988,40ft,5
989,40ft,5
990,40ft,21
991,40ft,20
992,40ft,19
993,40ft,14
994,40ft,15
995,40ft,13
996,40ft,14
997,40ft,6
998,20ft,20
999,20ft,29
1000,20ft,20
1001,20ft,29
1002,20ft,3
1003,20ft,28
1004,40ft,14
1005,40ft,8
1006,40ft,8
1007,40ft,5
1008,40ft,5
1009,20ft,19
1010,20ft,20
1011,40ft,19
1012,40ft,14
1013,40ft,9
1014,40ft,8
1015,40ft,5
1016,40ft,2
1017,40ft,2
1018,20ft,14
1019,20ft,22
1020,40ft,26
1021,40ft,29
1022,20ft,13
1023,20ft,24
1024,20ft,8
1025,20ft,19
1026,20ft,3
1027,20ft,13
1028,40ft,14
1029,40ft,8
1030,40ft,8
1031,40ft,8
1032,40ft,6
1033,40ft,24
1034,40ft,20
1035,40ft,22
1036,40ft,9
1037,40ft,6
1038,40ft,6
1039,40ft,3
1040,40ft,3
1041,20ft,3
1042,20ft,19
1043,40ft,22
1044,40ft,21
1045,40ft,19
1046,40ft,20
1047,40ft,19
1048,40ft,5
1049,40ft,2
1050,20ft,8
1051,20ft,22
1052,40ft,27
1053,40ft,29
1054,40ft,20
1055,40ft,22
1056,40ft,21
1057,40ft,5
1058,40ft,5
1059,20ft,12
1060,20ft,24
1061,20ft,8
1062,20ft,23
1063,40ft,26
1064,40ft,25
1065,40ft,28
1066,40ft,28
1067,40ft,26
1068,40ft,8
1069,40ft,20
1070,40ft,19
1071,40ft,19
1072,40ft,13
1073,40ft,14
1074,40ft,8
1075,40ft,9
1076,40ft,2
1077,20ft,19
1078,20ft,21
1079,40ft,29
1080,40ft,25
1081,40ft,28
1082,40ft,20
1083,40ft,20
1084,40ft,22
1085,20ft,21
1086,20ft,25
1087,20ft,9
1088,20ft,28
1089,40ft,22
1090,40ft,20
1091,40ft,22
1092,40ft,13
1093,40ft,12
1094,40ft,5
1095,20ft,3
1096,20ft,13
1097,40ft,13
1098,40ft,15
1099,40ft,8
1100,40ft,9
1101,40ft,9
1102,40ft,9
1103,40ft,5
1104,20ft,23
1105,20ft,21
1106,40ft,28
1107,40ft,20
1108,40ft,19
1109,40ft,8
1110,40ft,9
1111,40ft,5
1112,40ft,5
1113,40ft,5
1114,20ft,23
1115,20ft,26
1116,20ft,19
1117,20ft,22
1118,40ft,19
1119,40ft,20
1120,40ft,22
1121,40ft,15
1122,40ft,15
1123,40ft,13
1124,20ft,13
1125,20ft,20
1126,40ft,25
1127,40ft,29
1128,40ft,27
1129,40ft,22
1130,40ft,18
1131,40ft,19
1132,40ft,20
1133,40ft,25
1134,40ft,27
1135,40ft,24
1136,40ft,19
1137,40ft,19
1138,40ft,12
1139,40ft,8
1140,40ft,9
1141,40ft,5
1142,40ft,20
1143,40ft,21
1144,40ft,13
1145,40ft,14
1146,40ft,6
1147,40ft,6
1148,40ft,2
1149,40ft,2
1150,20ft,20
1151,20ft,28
1152,20ft,14
1153,20ft,26
1154,40ft,29
1155,40ft,24
1156,40ft,21
1157,40ft,19
1158,40ft,22
1159,40ft,13
1160,20ft,2
1161,20ft,20
1162,20ft,2
1163,20ft,12
1164,40ft,5
1165,40ft,5
1166,40ft,6
1167,40ft,5
1168,40ft,2
1169,20ft,12
1170,20ft,19
1171,40ft,22
1172,40ft,22
1173,40ft,19
1174,40ft,19
1175,40ft,8
1176,40ft,5
1177,40ft,3
1178,40ft,2
1179,20ft,9
1180,20ft,25
1181,20ft,2
1182,20ft,22
1183,20ft,3
1184,20ft,13
1185,40ft,15
1186,40ft,9
1187,40ft,5
1188,40ft,3
1189,40ft,2
1190,40ft,22
1191,40ft,21
1192,40ft,21
1193,40ft,21
1194,40ft,12
1195,40ft,6
1196,40ft,6
1197,40ft,3
1198,20ft,28
1199,20ft,24
1200,40ft,25
1201,40ft,29
1202,40ft,29
1203,40ft,27
1204,40ft,20
1205,40ft,22
1206,40ft,21
1207,20ft,21
1208,20ft,24
1209,40ft,24
1210,40ft,29
1211,40ft,8
1212,40ft,5
1213,40ft,5
1214,40ft,6
1215,40ft,6
1216,20ft,23
1217,20ft,19
1218,40ft,29
1219,40ft,26
1220,40ft,21
1221,40ft,21
1222,40ft,6
1223,40ft,5
1224,40ft,5
1225,20ft,18
1226,20ft,19
1227,20ft,12
1228,20ft,20
1229,20ft,12
1230,20ft,22
1231,20ft,8
1232,20ft,22
1233,40ft,26
1234,40ft,28
1235,40ft,8
1236,40ft,8
1237,20ft,22
1238,20ft,20
1239,20ft,12
1240,20ft,21
1241,40ft,26
1242,40ft,21
1243,40ft,19
1244,40ft,15
1245,40ft,9
1246,40ft,8
1247,40ft,24
1248,40ft,20
1249,40ft,21
1250,40ft,22
1251,40ft,12
1252,40ft,12
1253,40ft,9
1254,40ft,6
1255,20ft,19
1256,20ft,24
1257,40ft,22
1258,40ft,21
1259,40ft,13
1260,40ft,13
1261,40ft,8
1262,40ft,9
1263,40ft,9
1264,20ft,21
1265,20ft,27
1266,20ft,21
1267,20ft,21
1268,40ft,22
1269,40ft,12
1270,40ft,13
1271,40ft,13
1272,40ft,14
1273,40ft,9
1274,40ft,19
1275,40ft,20
1276,40ft,22
1277,40ft,20
1278,40ft,22
1279,40ft,12
1280,40ft,13
1281,40ft,6
1282,20ft,22
1283,20ft,27
1284,20ft,8
1285,20ft,20
1286,40ft,14
1287,40ft,12
1288,40ft,9
1289,40ft,6
1290,40ft,6
1291,20ft,22
1292,20ft,22
1293,40ft,21
1294,40ft,19
1295,40ft,20
1296,40ft,21
1297,40ft,13
1298,40ft,15
1299,40ft,14
1300,20ft,27
1301,20ft,25
1302,40ft,13
1303,40ft,5
1304,40ft,5
1305,40ft,5
1306,40ft,6
1307,40ft,6
1308,40ft,2
1309,20ft,3
1310,20ft,19
1311,20ft,2
1312,20ft,19
1313,40ft,22
1314,40ft,20
1315,40ft,21
1316,40ft,21
1317,40ft,21
1318,40ft,20
1319,20ft,28
1320,20ft,26
1321,20ft,28
1322,20ft,26
1323,20ft,27
1324,20ft,24
1325,20ft,25
1326,20ft,24
1327,20ft,21
1328,20ft,28
1329,20ft,22
1330,20ft,24
1331,20ft,19
1332,20ft,19
1333,20ft,20
1334,20ft,22
1335,40ft,21
1336,20ft,13
1337,20ft,20
1338,20ft,8
1339,20ft,22
1340,40ft,9
1341,40ft,8
1342,40ft,9
1343,40ft,8
1344,40ft,6
1345,40ft,5
1346,20ft,19
1347,20ft,24
1348,20ft,22
1349,20ft,19
1350,20ft,19
1351,20ft,19
1352,20ft,21
1353,20ft,22
1354,20ft,20
1355,20ft,20
1356,20ft,21
1357,20ft,19
1358,20ft,12
1359,20ft,19
1360,20ft,14
1361,20ft,20
1362,40ft,24
1363,20ft,14
1364,20ft,25
1365,20ft,9
1366,20ft,26
1367,20ft,3
1368,20ft,21
1369,40ft,15
1370,40ft,9
1371,40ft,8
1372,40ft,8
1373,40ft,9
1374,40ft,6
1375,40ft,20
1376,40ft,19
1377,40ft,19
1378,40ft,21
1379,40ft,19
1380,40ft,19
1381,40ft,22
1382,40ft,2
1383,20ft,14
1384,20ft,24
1385,20ft,3
1386,20ft,21
1387,40ft,22
1388,40ft,15
1389,40ft,9
1390,40ft,8
1391,40ft,9
1392,40ft,8
1393,20ft,20
1394,20ft,29
1395,20ft,12
1396,20ft,27
1397,20ft,2
1398,20ft,28
1399,20ft,2
1400,20ft,19
1401,40ft,13
1402,40ft,15
1403,40ft,9
1404,40ft,9
1405,20ft,26
1406,20ft,24
1407,20ft,19
1408,20ft,26
1409,20ft,20
1410,20ft,26
1411,20ft,22
1412,20ft,24
1413,20ft,19
1414,20ft,28
1415,20ft,14
1416,20ft,26
1417,20ft,2
1418,20ft,28
1419,40ft,29
1420,40ft,26
1421,40ft,27
1422,40ft,22
1423,40ft,19
1424,40ft,13
1425,40ft,8
1426,40ft,5
1427,40ft,6
1428,40ft,3
1429,40ft,13
1430,40ft,8
1431,40ft,9
1432,40ft,9
1433,40ft,6
1434,40ft,3
1435,40ft,2
1436,40ft,3
1437,40ft,2
1438,20ft,19
1439,20ft,22
1440,40ft,26
1441,40ft,27
1442,40ft,28
1443,40ft,22
1444,40ft,21
1445,40ft,13
1446,20ft,19
1447,20ft,29
1448,20ft,20
1449,20ft,21
1450,40ft,19
1451,40ft,21
1452,40ft,22
1453,40ft,20
1454,40ft,3
1455,40ft,3
1456,40ft,20
1457,40ft,20
1458,40ft,22
1459,40ft,19
1460,40ft,22
1461,40ft,5
1462,40ft,6
1463,40ft,2
1464,20ft,22
1465,20ft,29
1466,20ft,14
1467,20ft,29
1468,20ft,3
1469,20ft,29
1470,40ft,9
1471,40ft,6
1472,40ft,5
1473,40ft,5
1474,40ft,5
1475,20ft,8
1476,20ft,25
1477,20ft,2
1478,20ft,25
1479,40ft,12
1480,40ft,14
1481,40ft,14
1482,40ft,13
1483,40ft,8
1484,40ft,3
1485,40ft,28
1486,40ft,25
1487,40ft,5
1488,40ft,5
1489,20ft,21
1490,20ft,27
1491,20ft,20
1492,20ft,25
1493,20ft,14
1494,20ft,24
1495,40ft,19
1496,40ft,14
1497,20ft,28
1498,20ft,28
1499,20ft,26
1500,20ft,26
1501,20ft,28
1502,20ft,21
1503,40ft,20
1504,40ft,14
1505,20ft,20
1506,20ft,28
1507,20ft,21
1508,20ft,26
1509,40ft,19
1510,40ft,20
1511,40ft,22
1512,20ft,22
1513,20ft,26
1514,40ft,29
1515,40ft,27
1516,40ft,24
1517,40ft,25
1518,20ft,21
1519,20ft,20
1520,20ft,22
1521,20ft,21
1522,20ft,22
1523,20ft,20
1524,20ft,19
1525,20ft,20
1526,20ft,19
1527,20ft,21
1528,40ft,22
1529,40ft,19
1530,40ft,20
1531,40ft,21
1532,40ft,12
1533,20ft,21
1534,20ft,27
1535,20ft,20
1536,20ft,19
1537,20ft,13
1538,20ft,20
1539,20ft,13
1540,20ft,22
1541,40ft,27
1542,20ft,21
1543,20ft,26
1544,20ft,12
1545,20ft,26
1546,40ft,26
1547,40ft,28
1548,40ft,22
1549,40ft,26
1550,40ft,25
1551,40ft,29
1552,20ft,21
1553,20ft,25
1554,40ft,14
1555,40ft,12
1556,40ft,13
1557,40ft,15
1558,40ft,15
1559,40ft,8
1560,40ft,6
1561,20ft,13
1562,20ft,25
1563,20ft,2
1564,20ft,29
1565,40ft,19
1566,40ft,21
1567,40ft,20
1568,40ft,13
1569,40ft,8
1570,40ft,6
1571,20ft,20
1572,20ft,27
1573,20ft,14
1574,20ft,20
1575,20ft,9
1576,20ft,19
1577,40ft,6
1578,40ft,5
1579,40ft,5
1580,40ft,2
1581,40ft,3
1582,20ft,21
1583,20ft,26
1584,20ft,12
1585,20ft,29
1586,20ft,15
1587,20ft,21
1588,20ft,8
1589,20ft,19
1590,40ft,8
1591,40ft,8
1592,40ft,9
1593,40ft,8
1594,20ft,19
1595,20ft,27
1596,20ft,8
1597,20ft,27
1598,20ft,2
1599,20ft,27
1600,40ft,14
1601,40ft,12
1602,40ft,8
1603,40ft,9
1604,40ft,9
1605,20ft,21
1606,20ft,21
1607,40ft,19
1608,40ft,22
1609,40ft,22
1610,40ft,22
1611,40ft,13
1612,40ft,9
1613,40ft,5
1614,40ft,26
1615,40ft,20
1616,40ft,21
1617,40ft,13
1618,40ft,9
1619,40ft,5
1620,40ft,3
1621,40ft,3
1622,20ft,20
1623,20ft,27
1624,20ft,14
1625,20ft,22
1626,40ft,22
1627,40ft,19
1628,40ft,15
1629,40ft,13
1630,40ft,15
1631,40ft,6
1632,20ft,22
1633,20ft,2
1634,40ft,22
1635,40ft,19
1636,40ft,19
1637,40ft,14
1638,40ft,14
1639,40ft,12
1640,40ft,5
1641,20ft,19
1642,20ft,26
1643,40ft,25
1644,40ft,19
1645,40ft,20
1646,40ft,13
1647,40ft,14
1648,40ft,8
1649,40ft,9
1650,20ft,2
1651,20ft,28
1652,20ft,3
1653,20ft,22
1654,20ft,3
1655,20ft,19
1656,40ft,19
1657,40ft,21
1658,40ft,21
1659,40ft,14
1660,40ft,2
1661,40ft,27
1662,40ft,18
1663,40ft,22
