id,tipo,peso
198,20ft,20
199,20ft,27
200,20ft,13
201,20ft,28
202,20ft,14
203,20ft,25
204,20ft,12
205,20ft,26
206,20ft,3
207,20ft,22
208,40ft,22
209,40ft,20
210,40ft,9
211,40ft,25
212,40ft,21
213,40ft,9
214,40ft,5
215,40ft,2
216,40ft,14
217,40ft,12
218,40ft,8
219,40ft,27
220,40ft,26
221,40ft,27
222,40ft,29
223,20ft,20
224,20ft,21
225,40ft,26
226,40ft,26
227,40ft,27
228,20ft,22
229,20ft,24
230,20ft,20
231,20ft,21
232,40ft,25
233,40ft,28
234,40ft,20
235,40ft,24
236,40ft,27
237,20ft,21
238,20ft,22
239,40ft,28
240,40ft,26
241,40ft,13
242,40ft,9
243,40ft,8
244,40ft,8
245,20ft,21
246,20ft,27
247,20ft,21
248,20ft,29
249,20ft,13
250,20ft,22
251,40ft,27
252,40ft,24
253,40ft,27
254,40ft,24
255,20ft,21
256,20ft,24
257,20ft,19
258,20ft,19
259,20ft,21
260,20ft,20
261,20ft,20
262,20ft,21
263,20ft,13
264,20ft,19
265,40ft,29
266,40ft,28
267,40ft,6
268,20ft,22
269,20ft,29
270,20ft,14
271,20ft,29
272,40ft,24
273,40ft,25
274,40ft,27
275,40ft,28
276,40ft,19
277,40ft,28
278,20ft,25
279,20ft,24
280,40ft,27
281,40ft,28
282,40ft,29
283,40ft,28
284,40ft,26
285,40ft,28
286,40ft,24
287,40ft,20
288,40ft,18
289,40ft,22
290,40ft,22
291,40ft,22
292,40ft,19
293,40ft,8
294,40ft,8
295,40ft,8
296,40ft,8
297,40ft,8
298,40ft,6
299,40ft,6
300,40ft,6
301,40ft,5
302,20ft,21
303,20ft,29
304,20ft,24
305,20ft,3
306,40ft,24
307,40ft,27
308,40ft,20
309,20ft,22
310,20ft,26
311,20ft,22
312,20ft,25
313,20ft,21
314,20ft,26
315,20ft,8
316,20ft,29
317,40ft,19
318,40ft,14
319,40ft,8
320,40ft,25
321,40ft,26
322,40ft,28
323,40ft,24
324,40ft,25
325,20ft,22
326,20ft,23
327,20ft,8
328,20ft,20
329,20ft,3
330,20ft,20
331,20ft,23
332,20ft,28
333,20ft,21
334,20ft,22
335,40ft,27
336,40ft,27
337,40ft,25
338,40ft,20
339,40ft,19
340,40ft,25
341,40ft,19
342,40ft,22
343,40ft,22
344,40ft,14
345,40ft,9
346,40ft,14
347,40ft,15
348,40ft,12
349,40ft,8
350,40ft,8
351,40ft,8
352,40ft,6
353,40ft,6
354,40ft,9
355,40ft,8
356,40ft,9
357,40ft,6
358,40ft,5
359,40ft,6
360,40ft,6
361,40ft,6
362,20ft,2
363,20ft,3
364,40ft,6
365,40ft,5
366,40ft,5
367,40ft,5
368,40ft,5
369,40ft,5
370,40ft,5
371,20ft,2
372,20ft,26
373,20ft,2
374,20ft,20
375,20ft,3
376,20ft,13
377,40ft,14
378,40ft,8
379,20ft,13
380,20ft,27
381,20ft,8
382,20ft,29
383,40ft,21
384,40ft,13
385,40ft,14
386,40ft,12
387,40ft,13
388,40ft,28
389,40ft,29
390,40ft,26
391,40ft,24
392,40ft,9
393,40ft,8
394,20ft,2
395,20ft,27
396,40ft,29
397,40ft,28
398,40ft,24
399,20ft,25
400,20ft,25
401,20ft,27
402,20ft,27
403,20ft,19
404,20ft,20
405,40ft,24
406,40ft,26
407,40ft,26
408,40ft,19
409,40ft,12
410,40ft,13
411,40ft,24
412,40ft,25
413,40ft,18
414,40ft,18
415,40ft,20
416,40ft,19
417,40ft,21
418,40ft,28
419,40ft,29
420,40ft,19
421,40ft,22
422,40ft,19
423,40ft,19
424,40ft,22
425,20ft,22
426,20ft,27
427,20ft,22
428,20ft,19
429,20ft,22
430,20ft,20
431,40ft,29
432,40ft,27
433,40ft,9
434,40ft,8
435,20ft,21
436,20ft,21
437,20ft,9
438,20ft,21
439,40ft,29
440,40ft,27
441,40ft,13
442,40ft,9
443,40ft,6
444,20ft,19
445,20ft,29
446,40ft,26
447,40ft,20
448,40ft,19
449,40ft,19
450,40ft,22
451,40ft,20
452,20ft,26
453,20ft,25
454,40ft,13
455,40ft,8
456,40ft,6
457,20ft,2
458,20ft,2
459,40ft,5
460,40ft,2
461,40ft,2
462,40ft,2
463,20ft,21
464,20ft,19
465,20ft,22
466,20ft,20
467,20ft,19
468,20ft,20
469,20ft,21
470,20ft,20
471,20ft,21
472,20ft,21
473,20ft,27
474,20ft,24
475,20ft,28
476,20ft,26
477,40ft,22
478,40ft,14
479,40ft,13
480,40ft,20
481,40ft,21
482,40ft,22
483,40ft,13
484,20ft,22
485,20ft,27
486,20ft,19
487,20ft,22
488,20ft,20
489,20ft,20
490,40ft,21
491,40ft,19
492,20ft,26
493,20ft,24
494,20ft,29
495,20ft,25
496,20ft,27
497,20ft,25
498,20ft,22
499,20ft,28
500,40ft,23
501,20ft,27
502,20ft,24
503,40ft,19
504,40ft,21
505,40ft,21
506,40ft,21
507,40ft,20
508,40ft,21
509,40ft,20
510,40ft,26
511,40ft,29
512,40ft,24
513,40ft,26
514,20ft,26
515,20ft,27
516,40ft,24
517,40ft,27
518,20ft,24
519,20ft,24
520,20ft,27
521,20ft,27
522,20ft,19
523,20ft,25
524,20ft,21
525,20ft,27
526,40ft,15
527,20ft,20
528,20ft,25
529,20ft,20
530,20ft,19
531,20ft,19
532,20ft,19
533,20ft,23
534,20ft,20
535,20ft,3
536,20ft,22
537,40ft,14
538,40ft,14
539,40ft,12
540,40ft,8
541,40ft,9
542,20ft,3
543,20ft,8
544,20ft,3
545,20ft,3
546,20ft,3
547,20ft,2
548,20ft,3
549,20ft,2
550,20ft,2
551,20ft,19
552,40ft,9
553,40ft,8
554,40ft,9
555,40ft,6
556,40ft,5
557,40ft,5
558,40ft,5
559,20ft,15
560,20ft,22
561,40ft,24
562,40ft,27
563,40ft,29
564,40ft,26
565,40ft,25
566,40ft,29
567,40ft,6
568,20ft,23
569,20ft,27
570,20ft,21
571,20ft,25
572,40ft,24
573,40ft,25
574,40ft,27
575,40ft,24
576,40ft,22
577,40ft,21
578,20ft,26
579,20ft,28
580,20ft,29
581,20ft,28
582,20ft,20
583,20ft,26
584,20ft,20
585,20ft,25
586,20ft,19
587,20ft,25
588,20ft,14
589,20ft,25
590,40ft,19
591,40ft,20
592,40ft,21
593,20ft,21
594,20ft,23
595,20ft,3
596,20ft,19
597,20ft,2
598,20ft,22
599,40ft,19
600,40ft,19
601,40ft,21
602,40ft,14
603,40ft,6
604,40ft,20
605,40ft,21
606,40ft,22
607,40ft,21
608,40ft,22
609,40ft,19
610,40ft,14
611,40ft,6
612,20ft,8
613,20ft,24
614,20ft,2
615,20ft,14
616,20ft,14
617,20ft,3
618,20ft,13
619,20ft,3
620,40ft,13
621,40ft,14
622,40ft,15
623,20ft,23
624,20ft,29
625,20ft,21
626,20ft,26
627,20ft,3
628,20ft,20
629,40ft,22
630,40ft,8
631,40ft,6
632,40ft,5
633,20ft,20
634,20ft,29
635,20ft,8
636,20ft,22
637,40ft,20
638,40ft,15
639,20ft,20
640,20ft,26
641,20ft,19
642,20ft,26
643,20ft,22
644,20ft,28
645,20ft,2
646,20ft,25
647,40ft,20
648,40ft,20
649,40ft,20
650,40ft,19
651,20ft,20
652,20ft,26
653,40ft,29
654,40ft,27
655,40ft,6
656,40ft,6
657,40ft,6
658,40ft,6
659,40ft,3
660,20ft,26
661,20ft,29
662,20ft,19
663,20ft,24
664,20ft,22
665,20ft,28
666,40ft,26
667,40ft,27
668,40ft,20
669,40ft,19
670,40ft,19
671,40ft,8
672,20ft,25
673,20ft,29
674,20ft,26
675,20ft,27
676,40ft,25
677,40ft,24
678,20ft,28
679,20ft,25
680,20ft,25
681,20ft,22
682,20ft,22
683,20ft,27
684,20ft,8
685,20ft,27
686,20ft,3
687,20ft,24
688,20ft,2
689,20ft,22
690,40ft,22
691,40ft,19
692,40ft,8
693,40ft,21
694,40ft,20
695,40ft,20
696,40ft,19
697,40ft,14
698,40ft,14
699,40ft,8
700,40ft,8
701,40ft,27
702,20ft,2
703,20ft,21
704,40ft,21
705,40ft,21
706,40ft,19
707,40ft,23
708,40ft,14
709,40ft,5
710,20ft,27
711,20ft,26
712,20ft,27
713,20ft,28
714,40ft,5
715,20ft,21
716,20ft,24
717,20ft,21
718,20ft,29
719,20ft,19
720,20ft,26
721,20ft,12
722,20ft,21
723,40ft,26
724,40ft,20
725,40ft,19
726,40ft,13
727,20ft,18
728,20ft,26
729,20ft,9
730,20ft,26
731,20ft,8
732,20ft,28
733,20ft,2
734,20ft,26
735,40ft,28
736,40ft,12
737,40ft,12
738,40ft,8
739,20ft,13
740,20ft,19
741,20ft,13
742,20ft,19
743,20ft,2
744,20ft,19
745,20ft,3
746,20ft,22
747,40ft,20
748,40ft,9
749,40ft,5
750,40ft,3
751,20ft,24
752,20ft,24
753,20ft,21
754,20ft,25
755,20ft,22
756,20ft,25
757,40ft,20
758,40ft,14
759,40ft,8
760,40ft,8
761,40ft,2
762,40ft,2
763,20ft,19
764,20ft,28
765,40ft,29
766,40ft,21
767,40ft,20
768,40ft,13
769,40ft,3
770,20ft,19
771,20ft,20
772,40ft,21
773,40ft,19
774,40ft,13
775,40ft,13
776,40ft,9
777,40ft,9
778,40ft,3
779,40ft,2
780,20ft,22
781,20ft,26
782,20ft,18
783,20ft,28
784,20ft,12
785,20ft,28
786,20ft,14
787,20ft,19
788,20ft,14
789,20ft,21
790,20ft,13
791,20ft,19
792,20ft,14
793,20ft,22
794,20ft,2
795,20ft,22
796,40ft,12
797,20ft,9
798,20ft,14
799,40ft,21
800,40ft,21
801,40ft,13
802,40ft,14
803,40ft,13
804,40ft,14
805,20ft,19
806,20ft,27
807,20ft,3
808,20ft,27
809,40ft,21
810,40ft,21
811,40ft,20
812,40ft,21
813,20ft,26
814,20ft,26
815,40ft,26
816,40ft,23
817,40ft,20
818,40ft,21
819,20ft,14
820,20ft,22
821,40ft,19
822,40ft,14
823,40ft,13
824,40ft,15
825,20ft,21
826,20ft,19
827,20ft,19
828,20ft,22
829,20ft,21
830,20ft,20
831,20ft,20
832,20ft,22
833,20ft,19
834,20ft,22
835,20ft,23
836,20ft,24
837,20ft,3
838,20ft,19
839,40ft,19
840,40ft,5
841,20ft,12
842,20ft,22
843,40ft,20
844,40ft,20
845,40ft,19
846,40ft,13
847,20ft,21
848,20ft,25
849,20ft,19
850,20ft,22
851,40ft,25
852,40ft,27
853,40ft,28
854,40ft,29
855,40ft,21
856,40ft,19
857,20ft,22
858,20ft,29
859,40ft,27
860,40ft,14
861,40ft,14
862,40ft,9
863,40ft,8
864,40ft,9
865,40ft,8
866,20ft,14
867,20ft,20
868,40ft,28
869,40ft,20
870,40ft,21
871,40ft,14
872,40ft,14
873,40ft,13
874,40ft,13
875,20ft,21
876,20ft,26
877,20ft,22
878,20ft,26
879,20ft,23
880,20ft,29
881,20ft,22
882,20ft,26
883,40ft,20
884,40ft,8
885,40ft,6
886,40ft,5
887,40ft,6
888,20ft,21
889,20ft,29
890,20ft,20
891,20ft,25
892,20ft,21
893,20ft,27
894,20ft,19
895,20ft,25
896,20ft,21
897,20ft,20
898,20ft,22
899,20ft,22
900,20ft,22
901,20ft,20
902,20ft,20
903,20ft,20
904,40ft,14
905,20ft,24
906,20ft,28
907,20ft,27
908,20ft,27
909,20ft,25
910,20ft,26
911,40ft,26
912,40ft,24
913,40ft,28
914,40ft,21
915,40ft,20
916,20ft,22
917,20ft,21
918,40ft,13
919,40ft,13
920,40ft,14
921,40ft,5
922,40ft,5
923,40ft,5
924,20ft,25
925,20ft,26
926,20ft,24
927,20ft,25
928,20ft,22
929,20ft,8
930,40ft,29
931,40ft,25
932,40ft,22
933,40ft,21
934,40ft,14
935,20ft,2
936,20ft,28
937,40ft,29
938,40ft,21
939,40ft,22
940,40ft,20
941,40ft,19
942,40ft,14
943,40ft,5
944,40ft,3
945,40ft,26
946,40ft,24
947,40ft,27
948,40ft,26
949,40ft,21
950,40ft,20
951,20ft,8
952,20ft,12
953,40ft,14
954,40ft,9
955,40ft,5
956,40ft,5
957,40ft,5
958,40ft,6
959,20ft,28
960,20ft,27
961,20ft,28
962,20ft,29
963,20ft,25
964,20ft,28
965,20ft,28
966,20ft,27
967,20ft,22
968,20ft,21
969,20ft,21
970,20ft,18
971,40ft,26
972,40ft,24
973,20ft,3
974,20ft,22
975,40ft,6
976,40ft,5
977,40ft,5
978,40ft,6
979,40ft,5
980,40ft,6
981,40ft,2
982,40ft,19
983,40ft,22
984,40ft,19
985,40ft,15
986,40ft,5
987,40ft,5
988,40ft,6
989,40ft,3
990,20ft,14
991,20ft,21
992,20ft,21
993,20ft,26
994,20ft,21
995,20ft,24
996,20ft,15
997,20ft,19
998,40ft,8
999,40ft,8
1000,40ft,5
1001,40ft,5
1002,40ft,5
1003,40ft,6
1004,20ft,2
1005,20ft,19
1006,20ft,3
1007,20ft,21
1008,20ft,3
1009,20ft,21
1010,40ft,12
1011,40ft,9
1012,40ft,9
1013,40ft,6
1014,40ft,3
1015,40ft,3
1016,40ft,21
1017,40ft,19
1018,40ft,21
1019,40ft,14
1020,40ft,6
1021,40ft,5
1022,40ft,5
1023,40ft,6
1024,20ft,2
1025,20ft,20
1026,40ft,19
1027,40ft,13
1028,40ft,14
1029,40ft,8
1030,40ft,9
1031,40ft,8
1032,40ft,3
1033,20ft,20
1034,20ft,21
1035,40ft,27
1036,40ft,27
1037,40ft,29
1038,40ft,26
1039,40ft,22
1040,40ft,20
1041,40ft,9
1042,40ft,26
1043,40ft,22
1044,40ft,22
1045,40ft,21
1046,40ft,14
1047,40ft,6
1048,40ft,5
1049,40ft,5
1050,40ft,27
1051,40ft,19
1052,40ft,22
1053,40ft,20
1054,40ft,6
1055,40ft,6
1056,40ft,6
1057,40ft,5
1058,20ft,22
1059,20ft,21
1060,20ft,21
1061,20ft,22
1062,40ft,28
1063,40ft,27
1064,40ft,22
1065,40ft,21
1066,40ft,18
1067,40ft,14
1068,40ft,27
1069,40ft,26
1070,40ft,22
1071,20ft,21
1072,20ft,28
1073,40ft,14
1074,40ft,9
1075,40ft,8
1076,40ft,5
1077,40ft,6
1078,40ft,6
1079,40ft,6
1080,20ft,19
1081,20ft,20
1082,40ft,9
1083,40ft,8
1084,40ft,8
1085,40ft,9
1086,40ft,5
1087,40ft,6
1088,40ft,5
1089,40ft,9
1090,40ft,8
1091,40ft,9
1092,40ft,9
1093,40ft,9
1094,40ft,8
1095,40ft,6
1096,40ft,6
1097,20ft,22
1098,20ft,27
1099,20ft,14
1100,20ft,29
1101,40ft,8
1102,40ft,8
1103,40ft,9
1104,40ft,9
1105,40ft,5
1106,40ft,5
1107,20ft,19
1108,20ft,29
1109,40ft,8
1110,40ft,9
1111,40ft,8
1112,40ft,8
1113,40ft,9
1114,40ft,9
1115,40ft,2
1116,20ft,29
1117,20ft,25
1118,20ft,22
1119,20ft,26
1120,20ft,20
1121,20ft,20
1122,40ft,19
1123,40ft,19
1124,40ft,19
1125,40ft,22
1126,40ft,19
1127,40ft,23
1128,40ft,25
1129,40ft,28
1130,20ft,19
1131,20ft,25
1132,40ft,20
1133,40ft,22
1134,20ft,19
1135,20ft,29
1136,20ft,19
1137,20ft,24
1138,20ft,21
1139,20ft,22
1140,40ft,18
1141,40ft,22
1142,40ft,19
1143,20ft,21
1144,20ft,24
1145,20ft,21
1146,20ft,26
1147,40ft,26
1148,40ft,20
1149,40ft,21
1150,40ft,22
1151,40ft,22
1152,40ft,20
1153,40ft,28
1154,40ft,28
1155,40ft,27
1156,40ft,29
1157,40ft,25
1158,40ft,18
1159,40ft,14
1160,40ft,6
1161,40ft,21
1162,40ft,22
1163,40ft,21
1164,40ft,22
1165,40ft,19
1166,40ft,20
1167,40ft,22
1168,40ft,14
1169,40ft,18
1170,40ft,20
1171,40ft,21
1172,40ft,20
1173,40ft,12
1174,40ft,15
1175,40ft,15
1176,20ft,21
1177,20ft,27
1178,40ft,9
1179,40ft,8
1180,40ft,9
1181,40ft,9
1182,40ft,9
1183,40ft,9
1184,40ft,5
1185,20ft,13
1186,20ft,22
1187,40ft,27
1188,40ft,19
1189,40ft,19
1190,40ft,8
1191,40ft,9
1192,40ft,9
1193,40ft,9
1194,40ft,8
1195,20ft,21
1196,20ft,27
1197,40ft,6
1198,40ft,5
1199,40ft,2
1200,40ft,3
1201,40ft,2
1202,40ft,3
1203,40ft,2
1204,40ft,25
1205,40ft,24
1206,40ft,27
1207,40ft,27
1208,40ft,27
1209,40ft,25
1210,40ft,26
1211,40ft,28
1212,40ft,25
1213,40ft,29
1214,40ft,21
1215,40ft,21
1216,40ft,21
1217,40ft,22
1218,40ft,19
1219,40ft,12
1220,40ft,12
1221,40ft,8
1222,20ft,22
1223,20ft,26
1224,20ft,20
1225,20ft,24
1226,20ft,20
1227,20ft,15
1228,20ft,21
1229,20ft,27
1230,40ft,24
1231,40ft,28
1232,40ft,28
1233,40ft,27
1234,40ft,28
1235,40ft,29
1236,40ft,26
1237,20ft,3
1238,20ft,24
1239,40ft,13
1240,40ft,9
1241,40ft,8
1242,40ft,9
1243,40ft,6
1244,40ft,2
1245,40ft,2
1246,20ft,20
1247,20ft,21
1248,40ft,25
1249,40ft,22
1250,40ft,21
1251,40ft,19
1252,40ft,19
1253,40ft,14
1254,40ft,8
1255,20ft,20
1256,20ft,26
1257,20ft,13
1258,20ft,26
1259,20ft,3
1260,20ft,24
1261,40ft,24
1262,40ft,28
1263,40ft,29
1264,40ft,19
1265,40ft,2
1266,40ft,29
1267,40ft,28
1268,40ft,6
1269,40ft,6
1270,40ft,5
1271,20ft,12
1272,20ft,27
1273,20ft,13
1274,20ft,22
1275,20ft,13
1276,20ft,21
1277,20ft,3
1278,20ft,19
1279,40ft,21
1280,40ft,21
1281,40ft,19
1282,40ft,15
1283,20ft,20
1284,20ft,26
1285,20ft,23
1286,20ft,26
1287,20ft,20
1288,20ft,28
1289,40ft,26
1290,40ft,26
1291,40ft,9
1292,40ft,9
1293,40ft,9
1294,40ft,25
1295,40ft,22
1296,40ft,21
1297,40ft,21
1298,40ft,5
1299,40ft,3
1300,20ft,3
1301,20ft,24
1302,40ft,25
1303,40ft,26
1304,40ft,26
1305,40ft,25
1306,40ft,6
1307,40ft,5
1308,20ft,20
1309,20ft,25
1310,20ft,22
1311,20ft,27
1312,20ft,21
1313,20ft,25
1314,20ft,3
1315,20ft,21
1316,40ft,22
1317,40ft,22
1318,20ft,20
1319,20ft,26
1320,20ft,19
1321,20ft,20
1322,40ft,21
1323,40ft,12
1324,40ft,8
1325,40ft,5
1326,40ft,2
1327,40ft,2
1328,20ft,14
1329,20ft,22
1330,40ft,8
1331,40ft,9
1332,40ft,8
1333,40ft,8
1334,20ft,22
1335,20ft,28
1336,20ft,20
1337,20ft,25
1338,20ft,23
1339,20ft,22
1340,40ft,12
1341,40ft,8
1342,40ft,9
1343,40ft,9
1344,20ft,22
1345,20ft,20
1346,20ft,21
1347,20ft,22
1348,40ft,20
1349,40ft,19
1350,40ft,22
1351,40ft,19
1352,40ft,22
1353,40ft,3
1354,20ft,19
1355,20ft,24
1356,20ft,19
1357,20ft,20
1358,20ft,3
1359,20ft,19
1360,20ft,3
1361,20ft,20
1362,20ft,2
1363,20ft,22
1364,40ft,5
1365,40ft,6
1366,40ft,2
1367,20ft,28
1368,20ft,27
1369,20ft,21
1370,20ft,26
1371,20ft,20
1372,20ft,25
1373,40ft,20
1374,40ft,9
1375,40ft,6
1376,40ft,5
1377,40ft,5
1378,40ft,5
1379,40ft,6
1380,20ft,27
1381,20ft,25
1382,40ft,26
1383,40ft,25
1384,40ft,23
1385,20ft,14
1386,20ft,19
1387,40ft,21
1388,40ft,20
1389,40ft,22
1390,40ft,22
1391,40ft,14
1392,40ft,8
1393,40ft,26
1394,40ft,22
1395,40ft,5
1396,40ft,3
1397,40ft,27
1398,40ft,26
1399,40ft,25
1400,40ft,27
1401,40ft,27
1402,40ft,29
1403,40ft,19
1404,40ft,20
1405,40ft,22
1406,40ft,15
1407,40ft,8
1408,40ft,9
1409,40ft,8
1410,20ft,18
1411,20ft,21
1412,40ft,22
1413,40ft,20
1414,40ft,19
1415,40ft,23
1416,40ft,12
1417,20ft,27
1418,20ft,25
1419,40ft,3
1420,20ft,19
1421,20ft,18
1422,40ft,28
1423,40ft,26
1424,40ft,24
1425,40ft,20
1426,20ft,27
1427,20ft,28
1428,20ft,26
1429,20ft,26
1430,20ft,29
1431,20ft,26
1432,20ft,29
1433,20ft,27
1434,40ft,22
1435,40ft,21
1436,40ft,22
1437,40ft,20
1438,40ft,21
1439,40ft,14
1440,40ft,8
1441,40ft,9
1442,40ft,8
1443,40ft,8
1444,40ft,5
1445,40ft,21
1446,40ft,22
1447,40ft,22
1448,40ft,13
1449,40ft,15
1450,40ft,15
1451,40ft,26
1452,40ft,23
1453,40ft,12
1454,40ft,9
1455,40ft,9
1456,40ft,8
1457,40ft,24
1458,40ft,23
1459,40ft,8
1460,40ft,8
1461,40ft,5
1462,40ft,5
1463,40ft,19
1464,40ft,21
1465,40ft,12
1466,40ft,20
1467,40ft,20
1468,40ft,19
1469,40ft,20
1470,40ft,13
1471,20ft,13
1472,20ft,20
1473,40ft,25
1474,40ft,22
1475,40ft,21
1476,40ft,14
1477,40ft,8
1478,40ft,8
1479,40ft,8
1480,40ft,9
1481,40ft,9
1482,40ft,9
1483,40ft,8
1484,40ft,21
1485,20ft,3
1486,20ft,14
1487,40ft,9
1488,40ft,8
1489,40ft,3
1490,20ft,20
1491,20ft,26
1492,20ft,22
1493,20ft,21
1494,40ft,19
1495,40ft,13
1496,40ft,13
1497,20ft,9
1498,20ft,21
1499,40ft,21
1500,40ft,19
1501,40ft,14
1502,40ft,8
1503,40ft,14
1504,40ft,12
1505,40ft,13
1506,40ft,14
1507,40ft,8
1508,20ft,2
1509,20ft,25
1510,40ft,26
1511,40ft,26
1512,40ft,29
1513,40ft,27
1514,20ft,3
1515,20ft,3
1516,40ft,2
1517,40ft,2
1518,40ft,2
1519,40ft,8
1520,40ft,25
1521,40ft,5
1522,40ft,5
1523,40ft,6
1524,40ft,2
1525,20ft,18
1526,20ft,19
1527,40ft,25
1528,40ft,25
1529,40ft,28
1530,40ft,5
1531,40ft,3
1532,40ft,3
1533,40ft,21
1534,40ft,15
1535,40ft,8
1536,40ft,9
1537,40ft,8
1538,40ft,6
1539,40ft,6
1540,40ft,2
1541,20ft,20
1542,20ft,25
1543,20ft,21
1544,20ft,25
1545,20ft,19
1546,20ft,18
1547,20ft,19
1548,20ft,25
1549,20ft,19
1550,20ft,28
1551,20ft,21
1552,20ft,22
1553,20ft,14
1554,20ft,22
1555,20ft,3
1556,20ft,20
1557,20ft,12
1558,20ft,22
1559,20ft,15
1560,20ft,19
1561,20ft,2
1562,20ft,22
1563,20ft,3
1564,20ft,22
1565,40ft,13
1566,40ft,25
1567,40ft,21
1568,40ft,14
1569,40ft,5
1570,40ft,5
1571,40ft,8
1572,40ft,25
1573,20ft,13
1574,20ft,22
1575,40ft,21
1576,40ft,9
1577,40ft,8
1578,40ft,8
1579,40ft,6
1580,40ft,5
1581,40ft,6
1582,40ft,26
1583,40ft,28
1584,40ft,29
1585,40ft,25
1586,40ft,25
1587,40ft,13
1588,40ft,14
1589,40ft,8
1590,20ft,21
1591,20ft,22
1592,20ft,22
1593,20ft,20
1594,20ft,14
1595,20ft,20
1596,40ft,21
1597,40ft,20
1598,40ft,21
1599,40ft,13
1600,40ft,2
1601,20ft,22
1602,20ft,25
1603,20ft,13
1604,20ft,26
1605,40ft,25
1606,40ft,22
1607,40ft,23
1608,40ft,20
1609,40ft,22
1610,40ft,14
1611,20ft,21
1612,20ft,19
1613,40ft,18
1614,40ft,8
1615,40ft,8
1616,40ft,3
1617,40ft,21
1618,40ft,20
1619,40ft,3
1620,40ft,3
1621,40ft,3
1622,40ft,2
1623,40ft,2
1624,40ft,3
1625,40ft,3
1626,40ft,3
1627,20ft,14
1628,20ft,22
1629,20ft,13
1630,20ft,20
1631,20ft,14
1632,20ft,19
1633,20ft,3
1634,20ft,29
1635,20ft,3
1636,20ft,21
1637,20ft,2
1638,20ft,19
1639,40ft,2
1640,20ft,25
1641,20ft,27
1642,40ft,29
1643,40ft,26
1644,40ft,26
1645,40ft,20
1646,20ft,22
1647,20ft,26
1648,40ft,23
1649,40ft,25
1650,40ft,20
1651,40ft,20
1652,40ft,21
1653,40ft,19
1654,40ft,22
1655,40ft,3
1656,40ft,2
1657,20ft,28
1658,20ft,24
1659,40ft,18
1660,40ft,9
1661,20ft,25
1662,20ft,25
1663,40ft,22
