id,tipo,peso
451,40ft,27
452,40ft,27
453,40ft,23
454,40ft,9
455,40ft,3
456,20ft,18
457,20ft,24
458,20ft,19
459,20ft,28
460,20ft,20
461,20ft,22
462,20ft,20
463,20ft,19
464,20ft,22
465,20ft,18
466,20ft,29
467,20ft,24
468,20ft,20
469,20ft,28
470,40ft,20
471,40ft,22
472,40ft,14
473,40ft,13
474,20ft,19
475,20ft,29
476,20ft,21
477,20ft,25
478,40ft,26
479,40ft,26
480,40ft,28
481,40ft,28
482,40ft,27
483,20ft,22
484,20ft,25
485,20ft,13
486,20ft,25
487,40ft,28
488,40ft,28
489,40ft,26
490,40ft,28
491,40ft,26
492,40ft,14
493,40ft,14
494,40ft,8
495,40ft,8
496,40ft,8
497,40ft,6
498,40ft,5
499,40ft,5
500,20ft,13
501,20ft,24
502,20ft,2
503,20ft,20
504,40ft,9
505,40ft,9
506,40ft,6
507,40ft,6
508,40ft,2
509,40ft,2
510,40ft,27
511,40ft,13
512,40ft,13
513,40ft,13
514,40ft,8
515,40ft,8
516,40ft,9
517,40ft,8
518,40ft,12
519,40ft,14
520,40ft,9
521,40ft,8
522,40ft,9
523,40ft,8
524,40ft,8
525,40ft,9
526,20ft,2
527,20ft,13
528,40ft,13
529,40ft,9
530,40ft,8
531,40ft,8
532,40ft,9
533,40ft,9
534,40ft,5
535,20ft,19
536,20ft,21
537,20ft,2
538,20ft,19
539,40ft,13
540,40ft,15
541,40ft,5
542,40ft,6
543,40ft,6
544,40ft,14
545,40ft,14
546,40ft,9
547,40ft,6
548,40ft,5
549,40ft,5
550,40ft,6
551,40ft,2
552,40ft,13
553,40ft,14
554,40ft,8
555,40ft,5
556,40ft,6
557,40ft,5
558,20ft,24
559,20ft,24
560,20ft,25
561,20ft,25
562,20ft,19
563,20ft,27
564,20ft,22
565,20ft,26
566,40ft,6
567,20ft,15
568,20ft,22
569,20ft,15
570,20ft,14
571,40ft,5
572,40ft,5
573,40ft,21
574,40ft,22
575,40ft,14
576,40ft,14
577,40ft,5
578,20ft,8
579,20ft,19
580,40ft,28
581,40ft,25
582,40ft,21
583,40ft,22
584,40ft,22
585,40ft,22
586,40ft,21
587,20ft,20
588,20ft,20
589,40ft,8
590,40ft,8
591,40ft,9
592,40ft,9
593,40ft,8
594,40ft,5
595,40ft,12
596,40ft,29
597,40ft,29
598,40ft,29
599,40ft,27
600,40ft,22
601,20ft,28
602,20ft,27
603,40ft,20
604,40ft,22
605,40ft,21
606,40ft,13
607,40ft,2
608,20ft,13
609,20ft,28
610,40ft,28
611,40ft,21
612,40ft,14
613,20ft,24
614,20ft,26
615,20ft,26
616,20ft,27
617,40ft,24
618,40ft,8
619,40ft,8
620,20ft,24
621,20ft,26
622,20ft,22
623,20ft,29
624,40ft,29
625,40ft,20
626,40ft,9
627,20ft,20
628,20ft,29
629,20ft,21
630,20ft,25
631,20ft,20
632,20ft,25
633,20ft,21
634,20ft,20
635,40ft,29
636,20ft,21
637,20ft,28
638,20ft,21
639,20ft,22
640,20ft,3
641,20ft,20
642,40ft,20
643,40ft,8
644,20ft,22
645,20ft,25
646,20ft,22
647,20ft,26
648,20ft,20
649,20ft,19
650,20ft,20
651,20ft,15
652,40ft,5
653,40ft,22
654,40ft,14
655,40ft,14
656,40ft,9
657,20ft,20
658,20ft,28
659,20ft,22
660,20ft,26
661,20ft,13
662,20ft,23
663,20ft,13
664,20ft,20
665,40ft,6
666,40ft,24
667,40ft,12
668,40ft,9
669,40ft,9
670,40ft,19
671,40ft,14
672,40ft,8
673,40ft,8
674,20ft,25
675,20ft,26
676,20ft,29
677,20ft,24
678,20ft,21
679,20ft,27
680,20ft,20
681,20ft,28
682,40ft,3
683,20ft,24
684,20ft,28
685,20ft,23
686,20ft,26
687,40ft,20
688,40ft,5
689,20ft,25
690,20ft,29
691,20ft,26
692,20ft,27
693,40ft,20
694,40ft,5
695,20ft,21
696,20ft,22
697,40ft,6
698,40ft,22
699,40ft,22
700,40ft,20
701,40ft,19
702,40ft,18
703,40ft,8
704,40ft,5
705,40ft,2
706,40ft,20
707,40ft,23
708,40ft,20
709,40ft,8
710,40ft,9
711,40ft,9
712,40ft,5
713,40ft,5
714,40ft,13
715,40ft,13
716,40ft,8
717,40ft,9
718,40ft,9
719,40ft,6
720,40ft,6
721,40ft,3
722,20ft,9
723,20ft,14
724,40ft,21
725,40ft,20
726,40ft,12
727,40ft,14
728,40ft,6
729,40ft,6
730,40ft,6
731,40ft,6
732,40ft,6
733,40ft,6
734,40ft,6
735,40ft,6
736,20ft,27
737,20ft,24
738,20ft,25
739,20ft,24
740,20ft,22
741,20ft,27
742,20ft,19
743,20ft,25
744,20ft,13
745,20ft,2
746,40ft,9
747,40ft,9
748,40ft,2
749,40ft,24
750,40ft,22
751,40ft,13
752,40ft,13
753,40ft,13
754,40ft,14
755,40ft,8
756,40ft,9
757,20ft,29
758,20ft,28
759,20ft,25
760,20ft,25
761,20ft,29
762,20ft,24
763,20ft,20
764,20ft,21
765,40ft,27
766,40ft,5
767,40ft,6
768,20ft,3
769,20ft,22
770,20ft,2
771,20ft,8
772,20ft,3
773,20ft,3
774,40ft,3
775,40ft,3
776,40ft,2
777,40ft,2
778,40ft,13
779,40ft,13
780,40ft,8
781,40ft,5
782,40ft,6
783,40ft,5
784,40ft,6
785,40ft,5
786,40ft,3
787,40ft,12
788,40ft,14
789,40ft,13
790,40ft,9
791,40ft,8
792,40ft,8
793,40ft,8
794,40ft,6
795,40ft,21
796,40ft,21
797,40ft,14
798,40ft,14
799,40ft,13
800,40ft,8
801,40ft,9
802,40ft,5
803,40ft,13
804,40ft,12
805,40ft,13
806,40ft,8
807,40ft,8
808,40ft,8
809,40ft,8
810,40ft,5
811,20ft,19
812,20ft,26
813,20ft,20
814,20ft,27
815,40ft,24
816,40ft,19
817,40ft,19
818,40ft,19
819,40ft,19
820,40ft,15
821,20ft,28
822,20ft,28
823,20ft,24
824,20ft,27
825,20ft,22
826,20ft,28
827,40ft,27
828,40ft,19
829,40ft,15
830,40ft,8
831,40ft,5
832,40ft,5
833,20ft,21
834,20ft,28
835,20ft,21
836,20ft,26
837,20ft,22
838,20ft,29
839,20ft,20
840,20ft,24
841,20ft,19
842,20ft,24
843,20ft,22
844,20ft,26
845,20ft,19
846,20ft,22
847,40ft,24
848,40ft,12
849,20ft,22
850,20ft,25
851,20ft,20
852,20ft,29
853,40ft,14
854,40ft,8
855,40ft,8
856,40ft,9
857,40ft,8
858,40ft,6
859,40ft,3
860,20ft,24
861,20ft,24
862,20ft,13
863,20ft,29
864,40ft,27
865,40ft,9
866,40ft,9
867,40ft,9
868,40ft,9
869,40ft,9
870,40ft,13
871,40ft,8
872,40ft,9
873,40ft,8
874,40ft,9
875,40ft,9
876,40ft,9
877,40ft,9
878,40ft,8
879,40ft,6
880,40ft,6
881,40ft,5
882,40ft,5
883,40ft,5
884,40ft,2
885,40ft,2
886,20ft,21
887,20ft,25
888,20ft,20
889,20ft,26
890,20ft,21
891,20ft,27
892,20ft,14
893,20ft,19
894,40ft,28
895,40ft,14
896,40ft,9
897,40ft,8
898,40ft,9
899,40ft,14
900,40ft,12
901,40ft,14
902,40ft,8
903,40ft,9
904,40ft,5
905,40ft,5
906,20ft,22
907,20ft,24
908,20ft,21
909,20ft,20
910,40ft,2
911,40ft,3
912,20ft,27
913,20ft,29
914,20ft,13
915,20ft,29
916,20ft,8
917,20ft,26
918,40ft,24
919,40ft,20
920,40ft,14
921,40ft,8
922,40ft,6
923,40ft,29
924,20ft,24
925,20ft,26
926,20ft,25
927,20ft,29
928,20ft,27
929,20ft,28
930,20ft,27
931,20ft,29
932,20ft,26
933,20ft,27
934,20ft,21
935,20ft,26
936,20ft,22
937,20ft,25
938,40ft,6
939,20ft,2
940,20ft,12
941,20ft,3
942,20ft,13
943,40ft,15
944,40ft,5
945,40ft,2
946,40ft,3
947,40ft,3
948,40ft,3
949,20ft,21
950,20ft,25
951,20ft,23
952,20ft,25
953,20ft,19
954,20ft,24
955,20ft,20
956,20ft,29
957,20ft,20
958,20ft,22
959,20ft,22
960,20ft,19
961,20ft,14
962,20ft,22
963,40ft,6
964,40ft,3
965,20ft,20
966,20ft,18
967,20ft,9
968,20ft,14
969,40ft,9
970,40ft,8
971,40ft,8
972,40ft,6
973,40ft,6
974,40ft,6
975,40ft,2
976,40ft,3
977,40ft,14
978,40ft,14
979,40ft,15
980,40ft,8
981,40ft,5
982,40ft,2
983,40ft,20
984,40ft,21
985,40ft,20
986,40ft,21
987,40ft,8
988,40ft,6
989,40ft,5
990,40ft,3
991,20ft,2
992,20ft,20
993,40ft,14
994,40ft,14
995,40ft,12
996,40ft,8
997,40ft,9
998,40ft,9
999,40ft,6
1000,20ft,2
1001,20ft,19
1002,40ft,15
1003,40ft,14
1004,40ft,15
1005,40ft,14
1006,40ft,13
1007,40ft,8
1008,40ft,8
1009,20ft,2
1010,20ft,22
1011,40ft,19
1012,40ft,5
1013,40ft,6
1014,40ft,6
1015,40ft,2
1016,40ft,3
1017,40ft,3
1018,40ft,14
1019,40ft,14
1020,40ft,13
1021,40ft,8
1022,40ft,6
1023,40ft,2
1024,40ft,3
1025,40ft,14
1026,40ft,8
1027,40ft,9
1028,40ft,5
1029,40ft,2
1030,40ft,3
1031,40ft,2
1032,40ft,3
1033,40ft,27
1034,40ft,15
1035,40ft,9
1036,40ft,6
1037,40ft,6
1038,40ft,5
1039,40ft,6
1040,40ft,5
1041,20ft,14
1042,20ft,21
1043,20ft,13
1044,20ft,21
1045,20ft,15
1046,20ft,15
1047,20ft,9
1048,20ft,13
1049,40ft,20
1050,40ft,21
1051,40ft,2
1052,20ft,21
1053,20ft,27
1054,20ft,22
1055,20ft,20
1056,40ft,19
1057,40ft,22
1058,40ft,21
1059,40ft,22
1060,40ft,18
1061,40ft,3
1062,20ft,19
1063,20ft,24
1064,20ft,13
1065,20ft,21
1066,40ft,22
1067,40ft,21
1068,40ft,22
1069,40ft,20
1070,40ft,13
1071,40ft,9
1072,20ft,20
1073,20ft,19
1074,20ft,13
1075,20ft,21
1076,40ft,21
1077,40ft,19
1078,40ft,13
1079,40ft,14
1080,40ft,8
1081,40ft,8
1082,20ft,21
1083,20ft,19
1084,20ft,21
1085,20ft,20
1086,20ft,19
1087,20ft,19
1088,40ft,8
1089,40ft,9
1090,40ft,6
1091,40ft,5
1092,40ft,5
1093,20ft,8
1094,20ft,19
1095,20ft,8
1096,20ft,21
1097,20ft,3
1098,20ft,21
1099,40ft,2
1100,40ft,3
1101,40ft,3
1102,40ft,3
1103,40ft,3
1104,20ft,21
1105,20ft,25
1106,20ft,14
1107,20ft,28
1108,40ft,20
1109,40ft,20
1110,40ft,22
1111,40ft,15
1112,40ft,13
1113,40ft,14
1114,20ft,20
1115,20ft,29
1116,20ft,20
1117,20ft,26
1118,20ft,8
1119,20ft,13
1120,40ft,23
1121,40ft,22
1122,40ft,21
1123,40ft,19
1124,40ft,20
1125,20ft,18
1126,20ft,26
1127,20ft,22
1128,20ft,29
1129,20ft,19
1130,20ft,29
1131,20ft,21
1132,20ft,3
1133,40ft,21
1134,40ft,22
1135,40ft,21
1136,40ft,9
1137,20ft,22
1138,20ft,27
1139,20ft,23
1140,20ft,27
1141,20ft,20
1142,20ft,29
1143,40ft,14
1144,40ft,14
1145,40ft,13
1146,40ft,14
1147,40ft,9
1148,20ft,28
1149,20ft,24
1150,20ft,20
1151,20ft,25
1152,20ft,20
1153,20ft,19
1154,40ft,26
1155,40ft,24
1156,40ft,27
1157,40ft,9
1158,40ft,2
1159,40ft,19
1160,40ft,15
1161,40ft,14
1162,40ft,9
1163,40ft,8
1164,40ft,8
1165,40ft,9
1166,40ft,9
1167,20ft,28
1168,20ft,26
1169,20ft,19
1170,20ft,24
1171,40ft,22
1172,40ft,21
1173,40ft,13
1174,40ft,13
1175,40ft,9
1176,40ft,8
1177,40ft,5
1178,20ft,20
1179,20ft,27
1180,40ft,14
1181,40ft,9
1182,40ft,9
1183,40ft,8
1184,40ft,5
1185,40ft,6
1186,40ft,5
1187,40ft,5
1188,40ft,8
1189,40ft,9
1190,40ft,8
1191,40ft,9
1192,40ft,8
1193,40ft,5
1194,40ft,13
1195,40ft,13
1196,40ft,9
1197,40ft,8
1198,40ft,5
1199,40ft,6
1200,40ft,6
1201,40ft,5
1202,40ft,2
1203,20ft,3
1204,20ft,2
1205,20ft,2
1206,20ft,3
1207,40ft,6
1208,40ft,6
1209,40ft,6
1210,40ft,3
1211,40ft,2
1212,40ft,2
1213,40ft,2
1214,40ft,14
1215,40ft,14
1216,40ft,13
1217,40ft,14
1218,40ft,8
1219,40ft,9
1220,40ft,6
1221,40ft,5
1222,40ft,13
1223,40ft,8
1224,40ft,8
1225,40ft,8
1226,40ft,9
1227,40ft,9
1228,40ft,8
1229,40ft,8
1230,40ft,9
1231,20ft,9
1232,20ft,21
1233,40ft,21
1234,40ft,14
1235,40ft,13
1236,40ft,9
1237,40ft,6
1238,40ft,6
1239,40ft,3
1240,40ft,2
1241,40ft,9
1242,40ft,9
1243,40ft,9
1244,40ft,9
1245,40ft,9
1246,40ft,9
1247,40ft,6
1248,40ft,6
1249,40ft,8
1250,40ft,9
1251,40ft,9
1252,40ft,8
1253,40ft,9
1254,40ft,9
1255,40ft,9
1256,40ft,8
1257,20ft,19
1258,20ft,28
1259,20ft,13
1260,20ft,20
1261,20ft,2
1262,20ft,19
1263,40ft,14
1264,40ft,9
1265,40ft,8
1266,40ft,9
1267,40ft,6
1268,20ft,8
1269,20ft,21
1270,20ft,2
1271,20ft,21
1272,20ft,3
1273,20ft,14
1274,40ft,6
1275,40ft,3
1276,40ft,3
1277,40ft,2
1278,40ft,3
1279,20ft,21
1280,20ft,20
1281,20ft,21
1282,20ft,20
1283,40ft,28
1284,40ft,27
1285,40ft,21
1286,40ft,21
1287,40ft,21
1288,40ft,19
1289,40ft,9
1290,40ft,6
1291,40ft,20
1292,40ft,19
1293,40ft,19
1294,40ft,13
1295,40ft,14
1296,40ft,14
1297,40ft,6
1298,40ft,5
1299,20ft,20
1300,20ft,19
1301,40ft,9
1302,40ft,8
1303,40ft,9
1304,40ft,8
1305,40ft,8
1306,40ft,9
1307,40ft,5
1308,40ft,5
1309,20ft,21
1310,20ft,29
1311,40ft,8
1312,40ft,9
1313,40ft,9
1314,40ft,8
1315,40ft,6
1316,40ft,3
1317,40ft,2
1318,20ft,21
1319,20ft,29
1320,40ft,26
1321,40ft,27
1322,40ft,20
1323,40ft,22
1324,20ft,2
1325,20ft,14
1326,40ft,9
1327,40ft,5
1328,40ft,6
1329,20ft,27
1330,20ft,28
1331,20ft,24
1332,20ft,26
1333,20ft,25
1334,20ft,27
1335,40ft,9
1336,40ft,9
1337,20ft,22
1338,20ft,28
1339,20ft,21
1340,20ft,18
1341,20ft,9
1342,20ft,19
1343,40ft,22
1344,40ft,9
1345,20ft,21
1346,20ft,27
1347,40ft,14
1348,40ft,8
1349,40ft,8
1350,40ft,5
1351,20ft,27
1352,20ft,26
1353,20ft,26
1354,20ft,25
1355,20ft,19
1356,20ft,29
1357,20ft,23
1358,20ft,25
1359,20ft,21
1360,20ft,3
1361,20ft,21
1362,20ft,29
1363,40ft,25
1364,40ft,24
1365,40ft,26
1366,20ft,24
1367,20ft,29
1368,20ft,22
1369,20ft,25
1370,20ft,21
1371,20ft,27
1372,20ft,22
1373,20ft,25
1374,40ft,5
1375,20ft,25
1376,20ft,25
1377,20ft,29
1378,20ft,26
1379,40ft,28
1380,40ft,14
1381,40ft,14
1382,20ft,25
1383,20ft,26
1384,20ft,23
1385,20ft,26
1386,20ft,19
1387,20ft,26
1388,20ft,21
1389,20ft,20
1390,20ft,14
1391,20ft,14
1392,40ft,6
1393,40ft,5
1394,40ft,6
1395,40ft,6
1396,40ft,21
1397,40ft,13
1398,40ft,12
1399,40ft,14
1400,40ft,15
1401,40ft,14
1402,40ft,13
1403,40ft,13
1404,20ft,3
1405,20ft,3
1406,20ft,3
1407,20ft,3
1408,20ft,2
1409,20ft,2
1410,20ft,3
1411,20ft,2
1412,20ft,29
1413,20ft,26
1414,20ft,21
1415,20ft,22
1416,20ft,19
1417,20ft,20
1418,40ft,27
1419,40ft,24
1420,40ft,19
1421,40ft,22
1422,40ft,9
1423,20ft,22
1424,20ft,27
1425,20ft,3
1426,20ft,27
1427,40ft,12
1428,40ft,14
1429,40ft,14
1430,40ft,13
1431,40ft,9
1432,40ft,2
1433,20ft,20
1434,20ft,24
1435,20ft,21
1436,20ft,29
1437,20ft,13
1438,20ft,18
1439,40ft,13
1440,40ft,9
1441,40ft,9
1442,40ft,9
1443,40ft,3
1444,20ft,25
1445,20ft,25
1446,20ft,28
1447,20ft,25
1448,20ft,22
1449,20ft,19
1450,40ft,29
1451,40ft,20
1452,40ft,22
1453,40ft,22
1454,20ft,20
1455,20ft,9
1456,20ft,12
1457,20ft,3
1458,20ft,14
1459,20ft,3
1460,40ft,13
1461,40ft,14
1462,40ft,12
1463,40ft,12
1464,40ft,9
1465,20ft,9
1466,20ft,22
1467,40ft,21
1468,40ft,14
1469,40ft,13
1470,40ft,12
1471,40ft,9
1472,40ft,8
1473,40ft,6
1474,20ft,22
1475,20ft,27
1476,40ft,26
1477,40ft,29
1478,40ft,24
1479,40ft,20
1480,40ft,22
1481,40ft,22
1482,40ft,12
1483,40ft,14
1484,20ft,25
1485,20ft,24
1486,40ft,22
1487,40ft,22
1488,40ft,19
1489,40ft,14
1490,40ft,8
1491,40ft,9
1492,40ft,6
1493,40ft,19
1494,40ft,22
1495,40ft,14
1496,40ft,15
1497,40ft,14
1498,40ft,14
1499,40ft,9
1500,40ft,8
1501,40ft,8
1502,40ft,9
1503,40ft,9
1504,40ft,6
1505,20ft,21
1506,20ft,28
1507,40ft,27
1508,40ft,24
1509,40ft,26
1510,40ft,20
1511,40ft,2
1512,20ft,28
1513,20ft,25
1514,40ft,21
1515,40ft,13
1516,40ft,13
1517,40ft,14
1518,40ft,14
1519,40ft,13
1520,40ft,8
1521,20ft,20
1522,20ft,22
1523,20ft,8
1524,20ft,21
1525,40ft,19
1526,40ft,21
1527,40ft,21
1528,40ft,14
1529,40ft,8
1530,40ft,3
1531,20ft,19
1532,20ft,29
1533,20ft,20
1534,20ft,22
1535,20ft,8
1536,20ft,21
1537,40ft,5
1538,40ft,5
1539,40ft,2
1540,40ft,2
1541,20ft,26
1542,20ft,25
1543,20ft,24
1544,20ft,24
1545,20ft,27
1546,20ft,27
1547,20ft,20
1548,20ft,28
1549,40ft,25
1550,40ft,27
1551,40ft,28
1552,40ft,28
1553,20ft,3
1554,20ft,13
1555,40ft,9
1556,40ft,8
1557,40ft,9
1558,40ft,9
1559,40ft,8
1560,40ft,8
1561,40ft,5
1562,20ft,3
1563,20ft,19
1564,20ft,3
1565,20ft,19
1566,40ft,15
1567,40ft,13
1568,40ft,8
1569,40ft,8
1570,40ft,8
1571,40ft,5
1572,20ft,21
1573,20ft,22
1574,40ft,15
1575,40ft,8
1576,40ft,8
1577,40ft,9
1578,40ft,9
1579,40ft,5
1580,40ft,6
1581,40ft,5
1582,40ft,5
1583,40ft,6
1584,40ft,5
1585,40ft,6
1586,40ft,5
1587,40ft,2
1588,40ft,5
1589,40ft,6
1590,40ft,5
1591,40ft,5
1592,40ft,5
1593,40ft,5
1594,40ft,6
1595,40ft,6
1596,40ft,20
1597,40ft,14
1598,40ft,9
1599,40ft,8
1600,40ft,8
1601,40ft,9
1602,40ft,9
1603,40ft,8
1604,40ft,18
1605,40ft,22
1606,40ft,12
1607,40ft,14
1608,40ft,15
1609,40ft,13
1610,40ft,13
1611,40ft,13
1612,40ft,19
1613,40ft,19
1614,40ft,13
1615,40ft,14
1616,40ft,13
1617,40ft,14
1618,40ft,14
1619,40ft,14
1620,20ft,8
1621,20ft,22
1622,20ft,2
1623,20ft,19
1624,20ft,3
1625,20ft,9
1626,40ft,5
1627,40ft,3
1628,40ft,3
1629,40ft,2
1630,40ft,3
1631,40ft,2
1632,20ft,24
1633,20ft,26
1634,20ft,21
1635,20ft,27
1636,20ft,22
1637,20ft,24
1638,20ft,20
1639,20ft,26
1640,20ft,22
1641,20ft,26
1642,40ft,21
1643,40ft,13
1644,20ft,14
1645,20ft,29
1646,20ft,9
1647,20ft,24
1648,20ft,3
1649,20ft,22
1650,40ft,14
1651,40ft,6
1652,40ft,6
1653,40ft,5
1654,40ft,5
1655,40ft,3
1656,40ft,15
1657,40ft,13
1658,40ft,8
1659,40ft,9
1660,40ft,9
1661,40ft,9
1662,40ft,8
1663,40ft,6
